start_time,average_sa_cdd,binary_cdd,cdd,date,sa_cdd,close,change
2024-07-26,0.53508249,0,6347527.64025313,2024-07-26,0.32169449,67882.5,0.0320724309367066
2024-07-27,0.53506319,0,8393435.32457763,2024-07-27,0.42537129,67873.8,-0.000128162633963
2024-07-28,0.5350118,0,4792765.99952934,2024-07-28,0.24288711,68215.5,0.0050343431486081
2024-07-29,0.53506021,1,15989995.49168143,2024-07-29,0.81031588,66750.0,-0.0214833872067198
2024-07-30,0.53540882,1,49687528.30912766,2024-07-30,2.51792671,66159.3,-0.0088494382022471
2024-07-31,0.5353774,0,7038366.29752166,2024-07-31,0.35666284,64601.8,-0.023541663832598
2024-08-01,0.53540778,1,13976573.19854416,2024-08-01,0.70823449,65328.9,0.0112551043469377
2024-08-02,0.53538578,0,8094814.45708628,2024-08-02,0.41018024,61483.7,-0.0588590960509055
2024-08-03,0.53535691,0,7323013.55503055,2024-08-03,0.37106357,60684.6,-0.0129969406525631
2024-08-04,0.53532206,0,6649901.3225291,2024-08-04,0.33694875,58144.5,-0.0418574069862864
2024-08-05,0.53554439,1,35550240.19153157,2024-08-05,1.80127712,54003.1,-0.0712259972998305
2024-08-06,0.53550252,0,5863393.32304298,2024-08-06,0.29708268,55991.2,0.0368145532386103
2024-08-07,0.53556011,1,17043717.51583501,2024-08-07,0.86354353,55102.9,-0.0158649930703395
2024-08-08,0.53552705,0,6852611.61878317,2024-08-08,0.34718996,61659.8,0.1189937371717277
2024-08-09,0.5355149,0,9203454.96634326,2024-08-09,0.46628673,60808.6,-0.0138047804241986
2024-08-10,0.53556501,1,16206795.13987252,2024-08-10,0.82108926,60889.9,0.0013369819400546
2024-08-11,0.53549666,0,2880772.94082721,2024-08-11,0.14594566,58693.1,-0.0360782330074446
2024-08-12,0.53546761,0,7301259.31945378,2024-08-12,0.36988823,59323.6,0.010742318943794
2024-08-13,0.53543699,0,7123978.71608227,2024-08-13,0.36089853,60550.5,0.0206814825802885
2024-08-14,0.5353903,0,5313029.9133778,2024-08-14,0.2691508,58648.1,-0.031418402820786
2024-08-15,0.53536372,0,7576004.5618522,2024-08-15,0.38378027,57511.0,-0.0193885223903246
2024-08-16,0.53532164,0,5829911.67773918,2024-08-16,0.29532121,58854.9,0.0233677035697519
2024-08-17,0.53524878,0,2361199.9405212,2024-08-17,0.11960661,59468.5,0.0104256400061846
2024-08-18,0.53518397,0,3265261.19483319,2024-08-18,0.16539778,58390.0,-0.0181356516475108
2024-08-19,0.53515722,0,7550911.75064768,2024-08-19,0.3824742,59398.5,0.0172717931152595
2024-08-20,0.53512818,0,7291782.96124724,2024-08-20,0.36933991,58982.9,-0.0069968096837461
2024-08-21,0.53511253,0,8801001.21910354,2024-08-21,0.44577367,61120.0,0.0362325351924031
2024-08-22,0.53507603,0,6449041.11795802,2024-08-22,0.32663783,60349.9,-0.0125998036649214
2024-08-23,0.53506531,0,9355491.12946971,2024-08-23,0.47383447,64019.9,0.0608120311715512
2024-08-24,0.53500455,0,3711043.17832665,2024-08-24,0.1879514,64116.5,0.0015089058245951
2024-08-25,0.53493341,0,2537304.93575888,2024-08-25,0.12850294,64190.2,0.001149470105199
2024-08-26,0.53489259,0,5956231.16369449,2024-08-26,0.30164959,62807.6,-0.021539113447224
2024-08-27,0.53497805,1,20207406.50017583,2024-08-27,1.02336843,59384.5,-0.0545013660767168
2024-08-28,0.53494477,0,6807246.5768493,2024-08-28,0.3447322,59010.0,-0.006306359403548
2024-08-29,0.53521276,1,40822417.17488737,2024-08-29,2.06728338,59323.2,0.0053075749872901
2024-08-30,0.53516395,0,5057106.57646283,2024-08-30,0.2560906,59096.3,-0.0038248105294386
2024-08-31,0.53513457,0,7249581.5139982,2024-08-31,0.36710844,58941.9,-0.0026126847196863
2024-09-01,0.53506161,0,2324569.45180768,2024-09-01,0.11771023,57268.1,-0.0283974557996943
2024-09-02,0.53500379,0,4032784.28450901,2024-09-02,0.20420445,59112.1,0.0321994269060785
2024-09-03,0.53498532,0,8478672.25345637,2024-09-03,0.42931673,57451.9,-0.0280856203721403
2024-09-04,0.53498024,0,9991918.93436796,2024-09-04,0.50592773,57944.8,0.0085793507264337
2024-09-05,0.5349433,0,6389691.43961191,2024-09-05,0.32352573,56145.7,-0.0310485151385457
2024-09-06,0.53495916,1,12359433.9613004,2024-09-06,0.62577405,53927.7,-0.0395043609751057
2024-09-07,0.53488229,0,1871008.38209169,2024-09-07,0.09472919,54134.9,0.0038421812908766
2024-09-08,0.53480548,0,1874196.34391342,2024-09-08,0.09488809,54839.6,0.0130174804054314
2024-09-09,0.53481635,1,11793069.10384885,2024-09-09,0.59705387,57010.0,0.0395772398048126
2024-09-10,0.53481313,0,10199853.45905083,2024-09-10,0.51638212,57609.1,0.0105086826872478
2024-09-11,0.5347798,0,6790972.28945681,2024-09-11,0.34379678,57306.0,-0.0052613215620448
2024-09-12,0.53474154,0,6231472.59249928,2024-09-12,0.3154642,58097.0,0.0138030921718492
2024-09-13,0.53478373,1,15340964.51768543,2024-09-13,0.77661113,60456.2,0.0406079487753239
2024-09-14,0.53471733,0,3043208.22856292,2024-09-14,0.15405403,59964.0,-0.008141431317218
2024-09-15,0.53466362,0,4478263.92395822,2024-09-15,0.22669436,59100.5,-0.014400306850777
2024-09-16,0.53468243,1,12694002.38622207,2024-09-16,0.64257084,58187.0,-0.0154567220243483
2024-09-17,0.53465172,0,7082121.58084109,2024-09-17,0.35848873,60281.0,0.0359874198704177
2024-09-18,0.53465999,1,11499520.28744914,2024-09-18,0.58207959,61735.3,0.0241253462948525
2024-09-19,0.53463934,0,8221815.5655613,2024-09-19,0.41616159,62926.9,0.0193017609050252
2024-09-20,0.53467043,1,14088747.98168763,2024-09-20,0.7131103,63175.7,0.0039537940054252
2024-09-21,0.53461238,0,3979497.91379538,2024-09-21,0.20142034,63320.6,0.0022936033949763
2024-09-22,0.53454941,0,3418675.76445635,2024-09-22,0.17303088,63558.4,0.0037554918936333
2024-09-23,0.5345555,1,11252220.49528177,2024-09-23,0.56950022,63302.0,-0.0040340851877957
2024-09-24,0.53452429,0,7019405.05756283,2024-09-24,0.35525975,64243.1,0.0148668288521689
2024-09-25,0.53453944,1,12281288.42690491,2024-09-25,0.62155526,63118.4,-0.0175069384883356
2024-09-26,0.53458907,1,16197292.66495183,2024-09-26,0.81972714,65139.2,0.0320160206849349
2024-09-27,0.53457028,0,8429505.27403654,2024-09-27,0.42659873,65749.6,0.0093707015130675
2024-09-28,0.53451927,0,4769154.4180144,2024-09-28,0.2413515,65822.6,0.0011102729142078
2024-09-29,0.53445575,0,3345876.09383301,2024-09-29,0.16931983,65568.1,-0.003866453163503
2024-09-30,0.53443706,0,8437762.98281977,2024-09-30,0.42698821,63309.1,-0.0344527292997662
2024-10-01,0.53438884,0,5081099.87214092,2024-10-01,0.25711979,60776.8,-0.0399989890868768
2024-10-02,0.53434953,0,6092358.54456335,2024-10-02,0.30828514,60622.6,-0.0025371523344435
2024-10-03,0.53432555,0,7834183.16558633,2024-10-03,0.39641493,60727.2,0.0017254291303903
2024-10-04,0.53431141,0,8951981.47055002,2024-10-04,0.45296417,62054.4,0.0218551159941509
2024-10-05,0.53424519,0,3027973.17546117,2024-10-05,0.15320972,62023.1,-0.0005043961427393
2024-10-06,0.53418141,0,3303007.45611891,2024-10-06,0.16712192,62789.3,0.0123534618553411
2024-10-07,0.53414967,0,6946723.2015757,2024-10-07,0.35147401,62190.7,-0.0095334714672723
2024-10-08,0.53478688,1,83076092.6102783,2024-10-08,4.20317836,62131.7,-0.0009486949013276
2024-10-09,0.53479396,1,11375925.65825023,2024-10-09,0.57554566,60606.4,-0.0245494650878697
2024-10-10,0.5347771,0,8650697.74959234,2024-10-10,0.43765665,60293.2,-0.0051677710604821
2024-10-11,0.53494319,1,29483803.3425785,2024-10-11,1.49161344,62509.0,0.0367504129818951
2024-10-12,0.53491524,0,7391216.55762526,2024-10-12,0.37392017,63176.0,0.0106704634532628
2024-10-13,0.53487847,0,6385296.70439529,2024-10-13,0.32302384,62839.8,-0.0053216411295428
2024-10-14,0.53487361,0,10019429.66896618,2024-10-14,0.50685875,66064.9,0.0513225694543901
2024-10-15,0.53501284,1,26440667.07389911,2024-10-15,1.3375365,67044.1,0.0148217888773012
2024-10-16,0.53499339,0,8359620.40537186,2024-10-16,0.42287315,67592.0,0.0081722329034172
2024-10-17,0.53499159,0,10370875.57195309,2024-10-17,0.5245999,67401.5,-0.0028183808734761
2024-10-18,0.53500656,1,12283250.56309899,2024-10-18,0.62132203,68407.8,0.0149299347937361
2024-10-19,0.53500916,1,10873207.7113201,2024-10-19,0.54998298,68357.1,-0.0007411435538052
2024-10-20,0.53508399,1,19113887.01002299,2024-10-20,0.96678233,69020.1,0.0096990656420474
2024-10-21,0.53522134,1,26251211.23341275,2024-10-21,1.32775302,67368.8,-0.023924914626319
2024-10-22,0.53519604,0,7694705.65091112,2024-10-22,0.38917998,67406.4,0.0005581218605643
2024-10-23,0.53517276,0,7924437.09658197,2024-10-23,0.40078968,66647.2,-0.0112630254693916
2024-10-24,0.53513409,0,6167368.90299188,2024-10-24,0.31191621,68173.8,0.0229056884610308
2024-10-25,0.53512699,0,9770162.69321958,2024-10-25,0.49411645,66662.8,-0.0221639398126552
2024-10-26,0.53507518,0,4663715.6445083,2024-10-26,0.23585743,67071.8,0.0061353558506394
2024-10-27,0.53502244,0,4555376.57668805,2024-10-27,0.23037259,67992.6,0.0137285714711696
2024-10-28,0.53500753,0,8875707.14167523,2024-10-28,0.44884654,69940.0,0.0286413521471453
2024-10-29,0.53506236,1,16846096.9943792,2024-10-29,0.85188984,72739.5,0.0400271661424078
2024-10-30,0.53506891,1,11329653.52959075,2024-10-30,0.57291366,72349.0,-0.0053684724255734
2024-10-31,0.53506922,1,10616643.7313951,2024-10-31,0.53684504,70321.9,-0.0280183554713956
2024-11-01,0.53509209,1,13196339.82362634,2024-11-01,0.66727486,69495.5,-0.0117516733762881
2024-11-02,0.53506117,0,7046226.49617822,2024-11-02,0.35628548,69366.6,-0.0018547963537206
2024-11-03,0.53501356,0,5135465.58526522,2024-11-03,0.25966433,68762.5,-0.0087088022189354
2024-11-04,0.53500155,0,9206774.94888412,2024-11-04,0.46551118,67834.3,-0.0134986366115251
2024-11-05,0.53500608,1,11099979.38375051,2024-11-05,0.56122207,69353.1,0.0223898529210149
2024-11-06,0.53543672,1,59872405.59203999,2024-11-06,3.027114,75579.9,0.0897840183063192
2024-11-07,0.53546021,1,13279845.27500751,2024-11-07,0.6714047,75859.4,0.0036980731649551
2024-11-08,0.53553983,1,19708297.71867971,2024-11-08,0.99639316,76482.2,0.0082099252037322
2024-11-09,0.53549,0,4885741.57428761,2024-11-09,0.2470032,76675.1,0.0025221554819292
2024-11-10,0.53551246,1,13164595.61192245,2024-11-10,0.66553278,80410.0,0.0487107287763561
2024-11-11,0.53566551,1,28127787.82001878,2024-11-11,1.42196261,88728.9,0.103456037806243
2024-11-12,0.53588178,1,35379945.34024673,2024-11-12,1.78854446,87972.0,-0.008530478795522
2024-11-13,0.53610022,1,35637962.95370721,2024-11-13,1.80154861,90413.3,0.0277508752784978
2024-11-14,0.53648672,1,54913150.81190418,2024-11-14,2.77588049,87382.7,-0.0335194047778369
2024-11-15,0.53680338,1,46921698.25841656,2024-11-15,2.37185334,91074.6,0.0422497817073632
2024-11-16,0.53679999,0,10230599.08645211,2024-11-16,0.51713556,90643.3,-0.004735678224225
2024-11-17,0.5367869,0,9118139.63394023,2024-11-17,0.46089213,89899.9,-0.0082013783699402
2024-11-18,0.53683841,1,16529097.91665308,2024-11-18,0.83547123,90507.4,0.0067575158593058
2024-11-19,0.53706528,1,36654904.70618499,2024-11-19,1.85268864,92335.9,0.0202027679504659
2024-11-20,0.53726007,1,32983006.86947121,2024-11-20,1.66705721,94288.0,0.021141289574261
2024-11-21,0.53762467,1,52484909.73872556,2024-11-21,2.65267984,98366.8,0.0432589512981502
2024-11-22,0.5378577,1,37393208.13692095,2024-11-22,1.88987596,98921.4,0.005638081141198
2024-11-23,0.53792847,1,18770070.95399084,2024-11-23,0.94863036,97725.5,-0.0120893962277119
2024-11-24,0.53793366,1,11239922.7650078,2024-11-24,0.56804827,97960.4,0.0024036715084598
2024-11-25,0.53807477,1,26855800.48790268,2024-11-25,1.3572143,93064.0,-0.049983462705338
2024-11-26,0.5383346,1,40504230.08585926,2024-11-26,2.04692143,92021.4,-0.0112030430671367
2024-11-27,0.53850463,1,30194484.62026852,2024-11-27,1.52587617,95905.2,0.0422054000482496
2024-11-28,0.53864616,1,26925654.59986516,2024-11-28,1.36065556,95694.4,-0.0021980038621471
2024-11-29,0.53867165,1,13590400.87046961,2024-11-29,0.68676143,97516.3,0.019038731629019
2024-11-30,0.53863793,0,6781826.78355743,2024-11-30,0.34269603,96475.1,-0.0106771893519339
2024-12-01,0.53860953,0,7392717.8707714,2024-12-01,0.37355597,97265.1,0.0081886414214651
2024-12-02,0.53878292,1,30606794.63012571,2024-12-02,1.54653833,95890.5,-0.0141325100164396
2024-12-03,0.53905472,1,41937152.66461879,2024-12-03,2.11900028,95913.3,0.0002377712077838
2024-12-04,0.5391113,1,17180538.77885539,2024-12-04,0.86807804,98669.8,0.0287394970249172
2024-12-05,0.53954464,1,60551822.78834456,2024-12-05,3.05941637,97001.5,-0.0169079090055924
2024-12-06,0.53985982,1,46965880.94872043,2024-12-06,2.37292773,99802.5,0.0288758421261527
2024-12-07,0.53984327,0,8779933.49924356,2024-12-07,0.44359182,99899.2,0.0009689136043686
2024-12-08,0.53982918,0,9061916.33389854,2024-12-08,0.45782799,101200.0,0.0130211252942966
2024-12-09,0.54012978,1,45314525.28173197,2024-12-09,2.28932934,97349.1,-0.0380523715415018
2024-12-10,0.5401644,1,14679989.39462026,2024-12-10,0.74162784,96602.4,-0.0076703328536166
2024-12-11,0.5403589,1,33108042.415033,2024-12-11,1.67256902,101115.3,0.0467162306526547
2024-12-12,0.54036517,1,11418678.02537773,2024-12-12,0.57684114,99982.4,-0.0112040413270791
2024-12-13,0.54043783,1,19073499.88619386,2024-12-13,0.96351645,101371.9,0.0138974459504872
2024-12-14,0.54042592,0,9324789.72667652,2024-12-14,0.47103903,101381.0,8.976846640940117e-05
2024-12-15,0.54042674,1,10793045.28939043,2024-12-15,0.54519574,104460.4,0.0303745277714757
2024-12-16,0.54058698,1,29184067.37750781,2024-12-16,1.47415831,106023.2,0.0149606932387775
2024-12-17,0.54075299,1,29856504.43782155,2024-12-17,1.50809236,106074.6,0.0004847995533054
2024-12-18,0.54094064,1,32360945.11167101,2024-12-18,1.63455789,100181.1,-0.0555599549750835
2024-12-19,0.54126283,1,47897964.26403526,2024-12-19,2.4192805,97434.4,-0.0274173471842494
2024-12-20,0.5414709,1,34737943.59579709,2024-12-20,1.75453859,97764.4,0.0033868941564785
2024-12-21,0.54143107,0,6121083.80255398,2024-12-21,0.30915566,97261.8,-0.0051409306455109
2024-12-22,0.54142779,0,10341780.07783072,2024-12-22,0.52231627,95153.5,-0.0216765472158648
2024-12-23,0.54170466,1,42703241.11512798,2024-12-23,2.15669949,94861.1,-0.0030729295296546
2024-12-24,0.54199229,1,43957637.22450768,2024-12-24,2.22000535,98627.2,0.0397012052358658
2024-12-25,0.54194781,0,5591806.90865947,2024-12-25,0.28239797,99379.7,0.0076297410856234
2024-12-26,0.54196471,1,12684635.6516405,2024-12-26,0.64058734,95751.0,-0.0365134931983091
2024-12-27,0.54211471,1,28072517.59333436,2024-12-27,1.41765608,94258.9,-0.015583127069169
2024-12-28,0.54209,0,7878148.35751761,2024-12-28,0.39783581,95259.1,0.0106111995790318
2024-12-29,0.54221797,1,25534456.81687481,2024-12-29,1.28942351,93700.0,-0.0163669402713232
