,start_time,premium,premium_rate,time
4732,1721102400000,34.81,0.0538,1721102400
4733,1721106000000,36.28,0.0563,1721106000
4734,1721109600000,16.11,0.0253,1721109600
4735,1721113200000,24.79,0.0394,1721113200
4736,1721116800000,52.28,0.0831,1721116800
4737,1721120400000,26.3,0.0419,1721120400
4738,1721124000000,19.15,0.0303,1721124000
4739,1721127600000,19.65,0.031,1721127600
4740,1721131200000,40.75,0.0639,1721131200
4741,1721134800000,25.66,0.0403,1721134800
4742,1721138400000,23.22,0.0366,1721138400
4743,1721142000000,18.73,0.0293,1721142000
4744,1721145600000,26.42,0.0407,1721145600
4745,1721149200000,36.71,0.0569,1721149200
4746,1721152800000,38.88,0.0602,1721152800
4747,1721156400000,22.03,0.034,1721156400
4748,1721160000000,42.38,0.065,1721160000
4749,1721163600000,41.17,0.0637,1721163600
4750,1721167200000,14.16,0.022,1721167200
4751,1721170800000,24.57,0.038,1721170800
4752,1721174400000,42.55,0.0654,1721174400
4753,1721178000000,39.59,0.0604,1721178000
4754,1721181600000,22.26,0.0339,1721181600
4755,1721185200000,26.19,0.0399,1721185200
4756,1721188800000,28.8,0.0438,1721188800
4757,1721192400000,43.15,0.0655,1721192400
4758,1721196000000,44.29,0.0675,1721196000
4759,1721199600000,30.66,0.0468,1721199600
4760,1721203200000,19.14,0.0293,1721203200
4761,1721206800000,21.86,0.0335,1721206800
4762,1721210400000,19.06,0.0292,1721210400
4763,1721214000000,19.56,0.03,1721214000
4764,1721217600000,16.89,0.0261,1721217600
4765,1721221200000,12.09,0.0187,1721221200
4766,1721224800000,5.88,0.009,1721224800
4767,1721228400000,13.99,0.0215,1721228400
4768,1721232000000,26.51,0.041,1721232000
4769,1721235600000,17.34,0.027,1721235600
4770,1721239200000,22.77,0.0354,1721239200
4771,1721242800000,16.6,0.0257,1721242800
4772,1721246400000,15.01,0.0232,1721246400
4773,1721250000000,17.62,0.0273,1721250000
4774,1721253600000,3.91,0.0061,1721253600
4775,1721257200000,5.56,0.0087,1721257200
4776,1721260800000,-2.17,-0.0034,1721260800
4777,1721264400000,0.9,0.0014,1721264400
4778,1721268000000,-4.52,-0.007,1721268000
4779,1721271600000,-3.78,-0.0058,1721271600
4780,1721275200000,-1.61,-0.0025,1721275200
4781,1721278800000,4.25,0.0066,1721278800
4782,1721282400000,-3.26,-0.005,1721282400
4783,1721286000000,1.87,0.0029,1721286000
4784,1721289600000,13.36,0.0207,1721289600
4785,1721293200000,2.61,0.004,1721293200
4786,1721296800000,0.01,0.0,1721296800
4787,1721300400000,18.47,0.0286,1721300400
4788,1721304000000,11.25,0.0174,1721304000
4789,1721307600000,9.04,0.0139,1721307600
4790,1721311200000,11.78,0.0182,1721311200
4791,1721314800000,-0.46,-0.0007,1721314800
4792,1721318400000,-8.11,-0.0128,1721318400
4793,1721322000000,10.53,0.0165,1721322000
4794,1721325600000,-0.56,-0.0009,1721325600
4795,1721329200000,6.36,0.01,1721329200
4796,1721332800000,-5.85,-0.0092,1721332800
4797,1721336400000,-12.37,-0.0194,1721336400
4798,1721340000000,-4.32,-0.0068,1721340000
4799,1721343600000,-17.25,-0.0269,1721343600
4800,1721347200000,-10.28,-0.0161,1721347200
4801,1721350800000,-7.05,-0.0111,1721350800
4802,1721354400000,-13.39,-0.021,1721354400
4803,1721358000000,-7.82,-0.0123,1721358000
4804,1721361600000,-9.49,-0.0148,1721361600
4805,1721365200000,-6.98,-0.0109,1721365200
4806,1721368800000,-1.66,-0.0026,1721368800
4807,1721372400000,-8.36,-0.013,1721372400
4808,1721376000000,7.8,0.0122,1721376000
4809,1721379600000,-10.09,-0.0158,1721379600
4810,1721383200000,-9.0,-0.0141,1721383200
4811,1721386800000,-4.34,-0.0068,1721386800
4812,1721390400000,0.65,0.001,1721390400
4813,1721394000000,6.0,0.0093,1721394000
4814,1721397600000,27.79,0.0427,1721397600
4815,1721401200000,6.73,0.0102,1721401200
4816,1721404800000,15.48,0.0235,1721404800
4817,1721408400000,33.87,0.051,1721408400
4818,1721412000000,22.32,0.0334,1721412000
4819,1721415600000,39.77,0.0595,1721415600
4820,1721419200000,50.1,0.0746,1721419200
4821,1721422800000,53.69,0.0802,1721422800
4822,1721426400000,41.54,0.0621,1721426400
4823,1721430000000,36.83,0.0552,1721430000
4824,1721433600000,47.6,0.0714,1721433600
4825,1721437200000,55.9,0.0842,1721437200
4826,1721440800000,42.35,0.0638,1721440800
4827,1721444400000,41.05,0.0617,1721444400
4828,1721448000000,36.59,0.0549,1721448000
4829,1721451600000,38.96,0.0584,1721451600
4830,1721455200000,33.8,0.0508,1721455200
4831,1721458800000,32.06,0.0481,1721458800
4832,1721462400000,40.91,0.0615,1721462400
4833,1721466000000,34.15,0.0513,1721466000
4834,1721469600000,39.43,0.0592,1721469600
4835,1721473200000,34.0,0.0511,1721473200
4836,1721476800000,38.16,0.0574,1721476800
4837,1721480400000,38.23,0.0575,1721480400
4838,1721484000000,25.17,0.0378,1721484000
4839,1721487600000,24.52,0.0368,1721487600
4840,1721491200000,32.04,0.0479,1721491200
4841,1721494800000,46.57,0.0697,1721494800
4842,1721498400000,57.06,0.0847,1721498400
4843,1721502000000,41.83,0.062,1721502000
4844,1721505600000,45.09,0.0671,1721505600
4845,1721509200000,44.64,0.0663,1721509200
4846,1721512800000,36.79,0.0548,1721512800
4847,1721516400000,25.32,0.0377,1721516400
4848,1721520000000,23.85,0.0355,1721520000
4849,1721523600000,30.87,0.046,1721523600
4850,1721527200000,23.69,0.0352,1721527200
4851,1721530800000,17.85,0.0265,1721530800
4852,1721534400000,27.52,0.041,1721534400
4853,1721538000000,30.42,0.0454,1721538000
4854,1721541600000,33.37,0.0498,1721541600
4855,1721545200000,23.35,0.035,1721545200
4856,1721548800000,24.94,0.0374,1721548800
4857,1721552400000,25.01,0.0374,1721552400
4858,1721556000000,21.13,0.0315,1721556000
4859,1721559600000,26.86,0.0402,1721559600
4860,1721563200000,20.4,0.0305,1721563200
4861,1721566800000,22.26,0.0333,1721566800
4862,1721570400000,38.8,0.0581,1721570400
4863,1721574000000,29.51,0.0439,1721574000
4864,1721577600000,32.54,0.0484,1721577600
4865,1721581200000,41.69,0.0617,1721581200
4866,1721584800000,31.78,0.0477,1721584800
4867,1721588400000,33.93,0.0507,1721588400
4868,1721592000000,22.11,0.0328,1721592000
4869,1721595600000,17.77,0.0262,1721595600
4870,1721599200000,6.72,0.0099,1721599200
4871,1721602800000,16.82,0.0247,1721602800
4872,1721606400000,24.33,0.0357,1721606400
4873,1721610000000,20.17,0.0296,1721610000
4874,1721613600000,4.43,0.0065,1721613600
4875,1721617200000,24.22,0.0356,1721617200
4876,1721620800000,13.29,0.0196,1721620800
4877,1721624400000,10.0,0.0147,1721624400
4878,1721628000000,11.52,0.017,1721628000
4879,1721631600000,5.58,0.0083,1721631600
4880,1721635200000,19.25,0.0286,1721635200
4881,1721638800000,6.37,0.0095,1721638800
4882,1721642400000,8.24,0.0122,1721642400
4883,1721646000000,14.97,0.0222,1721646000
4884,1721649600000,11.76,0.0174,1721649600
4885,1721653200000,22.88,0.0338,1721653200
4886,1721656800000,9.51,0.0142,1721656800
4887,1721660400000,7.91,0.0119,1721660400
4888,1721664000000,15.05,0.0224,1721664000
4889,1721667600000,9.52,0.0142,1721667600
4890,1721671200000,17.23,0.0255,1721671200
4891,1721674800000,28.2,0.0418,1721674800
4892,1721678400000,46.17,0.0677,1721678400
4893,1721682000000,22.97,0.0337,1721682000
4894,1721685600000,43.46,0.0641,1721685600
4895,1721689200000,39.45,0.0583,1721689200
4896,1721692800000,28.03,0.0415,1721692800
4897,1721696400000,10.91,0.0162,1721696400
4898,1721700000000,13.14,0.0195,1721700000
4899,1721703600000,22.54,0.0333,1721703600
4900,1721707200000,17.1,0.0253,1721707200
4901,1721710800000,6.45,0.0096,1721710800
4902,1721714400000,19.77,0.0298,1721714400
4903,1721718000000,9.31,0.014,1721718000
4904,1721721600000,16.22,0.0244,1721721600
4905,1721725200000,7.14,0.0107,1721725200
4906,1721728800000,-0.78,-0.0012,1721728800
4907,1721732400000,-4.52,-0.0068,1721732400
4908,1721736000000,10.25,0.0154,1721736000
4909,1721739600000,-5.66,-0.0085,1721739600
4910,1721743200000,6.9,0.0104,1721743200
4911,1721746800000,22.23,0.0331,1721746800
4912,1721750400000,14.7,0.0221,1721750400
4913,1721754000000,15.65,0.0238,1721754000
4914,1721757600000,9.72,0.0147,1721757600
4915,1721761200000,12.06,0.0183,1721761200
4916,1721764800000,-3.81,-0.0058,1721764800
4917,1721768400000,15.77,0.024,1721768400
4918,1721772000000,12.51,0.019,1721772000
4919,1721775600000,8.75,0.0133,1721775600
4920,1721779200000,-1.62,-0.0025,1721779200
4921,1721782800000,-3.43,-0.0052,1721782800
4922,1721786400000,-2.07,-0.0032,1721786400
4923,1721790000000,-6.17,-0.0094,1721790000
4924,1721793600000,-1.43,-0.0022,1721793600
4925,1721797200000,-1.89,-0.0029,1721797200
4926,1721800800000,5.79,0.0088,1721800800
4927,1721804400000,-1.31,-0.002,1721804400
4928,1721808000000,-1.03,-0.0016,1721808000
4929,1721811600000,8.53,0.0128,1721811600
4930,1721815200000,10.55,0.0159,1721815200
4931,1721818800000,19.61,0.0295,1721818800
4932,1721822400000,10.55,0.0159,1721822400
4933,1721826000000,12.43,0.0188,1721826000
4934,1721829600000,3.59,0.0054,1721829600
4935,1721833200000,0.14,0.0002,1721833200
4936,1721836800000,6.28,0.0095,1721836800
4937,1721840400000,9.14,0.0138,1721840400
4938,1721844000000,12.94,0.0194,1721844000
4939,1721847600000,-2.7,-0.0041,1721847600
4940,1721851200000,0.49,0.0007,1721851200
4941,1721854800000,3.77,0.0057,1721854800
4942,1721858400000,-0.69,-0.0011,1721858400
4943,1721862000000,-9.41,-0.0144,1721862000
4944,1721865600000,-18.7,-0.0286,1721865600
4945,1721869200000,-20.63,-0.0315,1721869200
4946,1721872800000,-12.55,-0.0195,1721872800
4947,1721876400000,-22.47,-0.035,1721876400
4948,1721880000000,-20.91,-0.0326,1721880000
4949,1721883600000,-9.5,-0.0148,1721883600
4950,1721887200000,-15.37,-0.0239,1721887200
4951,1721890800000,-10.65,-0.0166,1721890800
4952,1721894400000,-22.59,-0.0352,1721894400
4953,1721898000000,-22.16,-0.0344,1721898000
4954,1721901600000,-19.38,-0.0301,1721901600
4955,1721905200000,-28.83,-0.0449,1721905200
4956,1721908800000,-12.42,-0.0194,1721908800
4957,1721912400000,-17.21,-0.0268,1721912400
4958,1721916000000,-35.57,-0.0555,1721916000
4959,1721919600000,-18.2,-0.0281,1721919600
4960,1721923200000,-12.15,-0.0188,1721923200
4961,1721926800000,-6.56,-0.0101,1721926800
4962,1721930400000,-13.64,-0.021,1721930400
4963,1721934000000,-24.8,-0.0384,1721934000
4964,1721937600000,-29.84,-0.0461,1721937600
4965,1721941200000,-21.73,-0.0333,1721941200
4966,1721944800000,-21.14,-0.0321,1721944800
4967,1721948400000,-17.86,-0.0272,1721948400
4968,1721952000000,-4.79,-0.0073,1721952000
4969,1721955600000,-11.52,-0.0174,1721955600
4970,1721959200000,2.39,0.0036,1721959200
4971,1721962800000,-11.91,-0.0178,1721962800
4972,1721966400000,-7.34,-0.0109,1721966400
4973,1721970000000,-6.33,-0.0094,1721970000
4974,1721973600000,0.03,0.0,1721973600
4975,1721977200000,-8.42,-0.0126,1721977200
4976,1721980800000,9.04,0.0135,1721980800
4977,1721984400000,-3.14,-0.0047,1721984400
4978,1721988000000,-9.59,-0.0143,1721988000
4979,1721991600000,-14.59,-0.0217,1721991600
4980,1721995200000,-1.15,-0.0017,1721995200
4981,1721998800000,3.9,0.0058,1721998800
4982,1722002400000,-7.29,-0.0107,1722002400
4983,1722006000000,4.21,0.0063,1722006000
4984,1722009600000,2.35,0.0035,1722009600
4985,1722013200000,4.9,0.0073,1722013200
4986,1722016800000,2.9,0.0043,1722016800
4987,1722020400000,-0.63,-0.0009,1722020400
4988,1722024000000,19.73,0.029,1722024000
4989,1722027600000,11.77,0.0175,1722027600
4990,1722031200000,2.95,0.0043,1722031200
4991,1722034800000,16.56,0.0244,1722034800
4992,1722038400000,28.76,0.0424,1722038400
4993,1722042000000,20.71,0.0305,1722042000
4994,1722045600000,16.28,0.0241,1722045600
4995,1722049200000,3.91,0.0057,1722049200
4996,1722052800000,9.8,0.0145,1722052800
4997,1722056400000,10.02,0.0148,1722056400
4998,1722060000000,7.86,0.0116,1722060000
4999,1722063600000,21.49,0.0316,1722063600
5000,1722067200000,19.15,0.0281,1722067200
5001,1722070800000,8.71,0.0128,1722070800
5002,1722074400000,18.99,0.0278,1722074400
5003,1722078000000,13.98,0.0205,1722078000
5004,1722081600000,20.52,0.0301,1722081600
5005,1722085200000,27.52,0.0402,1722085200
5006,1722088800000,14.94,0.0216,1722088800
5007,1722092400000,3.76,0.0055,1722092400
5008,1722096000000,21.0,0.0305,1722096000
5009,1722099600000,19.13,0.0279,1722099600
5010,1722103200000,19.32,0.0282,1722103200
5011,1722106800000,20.47,0.0299,1722106800
5012,1722110400000,27.79,0.0407,1722110400
5013,1722114000000,-19.73,-0.0291,1722114000
5014,1722117600000,-4.56,-0.0066,1722117600
5015,1722121200000,2.46,0.0036,1722121200
5016,1722124800000,5.32,0.0078,1722124800
5017,1722128400000,-1.07,-0.0016,1722128400
5018,1722132000000,-6.56,-0.0096,1722132000
5019,1722135600000,0.62,0.0009,1722135600
5020,1722139200000,-13.92,-0.0205,1722139200
5021,1722142800000,10.44,0.0155,1722142800
5022,1722146400000,-10.73,-0.0159,1722146400
5023,1722150000000,-1.85,-0.0027,1722150000
5024,1722153600000,-1.45,-0.0021,1722153600
5025,1722157200000,-5.35,-0.0079,1722157200
5026,1722160800000,-3.9,-0.0058,1722160800
5027,1722164400000,1.35,0.002,1722164400
5028,1722168000000,9.6,0.0142,1722168000
5029,1722171600000,-4.02,-0.0059,1722171600
5030,1722175200000,7.28,0.0107,1722175200
5031,1722178800000,-2.29,-0.0034,1722178800
5032,1722182400000,3.87,0.0057,1722182400
5033,1722186000000,-10.0,-0.0148,1722186000
5034,1722189600000,-8.9,-0.0131,1722189600
5035,1722193200000,-8.01,-0.0117,1722193200
5036,1722196800000,6.24,0.0092,1722196800
5037,1722200400000,-6.14,-0.009,1722200400
5038,1722204000000,4.61,0.0068,1722204000
5039,1722207600000,-0.43,-0.0006,1722207600
5040,1722211200000,-5.25,-0.0077,1722211200
5041,1722214800000,6.33,0.0092,1722214800
5042,1722218400000,2.17,0.0032,1722218400
5043,1722222000000,-12.31,-0.0177,1722222000
5044,1722225600000,4.28,0.0062,1722225600
5045,1722229200000,0.07,0.0001,1722229200
5046,1722232800000,-12.77,-0.0183,1722232800
5047,1722236400000,-5.88,-0.0084,1722236400
5048,1722240000000,-3.85,-0.0055,1722240000
5049,1722243600000,1.93,0.0028,1722243600
5050,1722247200000,-7.59,-0.0109,1722247200
5051,1722250800000,-7.39,-0.0106,1722250800
5052,1722254400000,-5.04,-0.0072,1722254400
5053,1722258000000,3.89,0.0056,1722258000
5054,1722261600000,-14.67,-0.0212,1722261600
5055,1722265200000,-21.83,-0.032,1722265200
5056,1722268800000,-25.68,-0.0377,1722268800
5057,1722272400000,-11.65,-0.0174,1722272400
5058,1722276000000,-15.2,-0.0227,1722276000
5059,1722279600000,-7.99,-0.0119,1722279600
5060,1722283200000,-2.95,-0.0044,1722283200
5061,1722286800000,-4.05,-0.006,1722286800
5062,1722290400000,-17.04,-0.0252,1722290400
5063,1722294000000,2.64,0.0039,1722294000
5064,1722297600000,-17.54,-0.0263,1722297600
5065,1722301200000,-10.46,-0.0157,1722301200
5066,1722304800000,-26.32,-0.0398,1722304800
5067,1722308400000,-3.92,-0.0059,1722308400
5068,1722312000000,-3.42,-0.0051,1722312000
5069,1722315600000,-21.9,-0.0328,1722315600
5070,1722319200000,-19.97,-0.03,1722319200
5071,1722322800000,-17.12,-0.0256,1722322800
5072,1722326400000,-18.04,-0.0269,1722326400
5073,1722330000000,-10.12,-0.0152,1722330000
5074,1722333600000,-22.4,-0.0336,1722333600
5075,1722337200000,-10.88,-0.0163,1722337200
5076,1722340800000,-15.56,-0.0234,1722340800
5077,1722344400000,-20.35,-0.0305,1722344400
5078,1722348000000,-28.24,-0.0425,1722348000
5079,1722351600000,-38.81,-0.059,1722351600
5080,1722355200000,-27.83,-0.042,1722355200
5081,1722358800000,-25.38,-0.0383,1722358800
5082,1722362400000,-26.0,-0.0395,1722362400
5083,1722366000000,-41.26,-0.0627,1722366000
5084,1722369600000,-39.12,-0.0593,1722369600
5085,1722373200000,-12.42,-0.0188,1722373200
5086,1722376800000,-6.22,-0.0094,1722376800
5087,1722380400000,-17.39,-0.0263,1722380400
5088,1722384000000,-18.32,-0.0277,1722384000
5089,1722387600000,-4.79,-0.0072,1722387600
5090,1722391200000,-10.39,-0.0157,1722391200
5091,1722394800000,-16.16,-0.0244,1722394800
5092,1722398400000,-20.97,-0.0317,1722398400
5093,1722402000000,-16.15,-0.0245,1722402000
5094,1722405600000,-20.53,-0.031,1722405600
5095,1722409200000,-23.69,-0.0356,1722409200
5096,1722412800000,-32.06,-0.0484,1722412800
5097,1722416400000,-25.15,-0.0379,1722416400
5098,1722420000000,-43.79,-0.0661,1722420000
5099,1722423600000,-51.47,-0.078,1722423600
5100,1722427200000,-46.9,-0.071,1722427200
5101,1722430800000,-29.91,-0.0452,1722430800
5102,1722434400000,-19.01,-0.0286,1722434400
5103,1722438000000,-10.94,-0.0165,1722438000
5104,1722441600000,-17.09,-0.0257,1722441600
5105,1722445200000,-24.55,-0.037,1722445200
5106,1722448800000,-6.35,-0.0095,1722448800
5107,1722452400000,-8.97,-0.0135,1722452400
5108,1722456000000,-40.98,-0.0628,1722456000
5109,1722459600000,-23.3,-0.0361,1722459600
5110,1722463200000,-7.63,-0.0117,1722463200
5111,1722466800000,-13.69,-0.0211,1722466800
5112,1722470400000,-24.95,-0.0386,1722470400
5113,1722474000000,-39.59,-0.0612,1722474000
5114,1722477600000,-32.0,-0.0498,1722477600
5115,1722481200000,-41.96,-0.0655,1722481200
5116,1722484800000,-34.64,-0.0542,1722484800
5117,1722488400000,-48.33,-0.0758,1722488400
5118,1722492000000,-42.36,-0.0659,1722492000
5119,1722495600000,-22.41,-0.0349,1722495600
5120,1722499200000,-47.06,-0.0732,1722499200
5121,1722502800000,-42.05,-0.0652,1722502800
5122,1722506400000,-36.55,-0.0567,1722506400
5123,1722510000000,-46.14,-0.0714,1722510000
5124,1722513600000,-31.34,-0.0485,1722513600
5125,1722517200000,-27.66,-0.0426,1722517200
5126,1722520800000,-30.85,-0.0476,1722520800
5127,1722524400000,-27.83,-0.0435,1722524400
5128,1722528000000,-44.05,-0.07,1722528000
5129,1722531600000,-56.31,-0.0895,1722531600
5130,1722535200000,-58.26,-0.0922,1722535200
5131,1722538800000,-81.26,-0.1291,1722538800
5132,1722542400000,-84.85,-0.1338,1722542400
5133,1722546000000,-77.19,-0.1192,1722546000
5134,1722549600000,-47.16,-0.0727,1722549600
5135,1722553200000,-67.77,-0.104,1722553200
5136,1722556800000,-60.54,-0.0926,1722556800
5137,1722560400000,-67.42,-0.1039,1722560400
5138,1722564000000,-46.46,-0.0719,1722564000
5139,1722567600000,-58.13,-0.0903,1722567600
5140,1722571200000,-62.83,-0.0972,1722571200
5141,1722574800000,-57.6,-0.0893,1722574800
5142,1722578400000,-45.37,-0.0707,1722578400
5143,1722582000000,-65.58,-0.1017,1722582000
5144,1722585600000,-54.15,-0.0844,1722585600
5145,1722589200000,-58.06,-0.0899,1722589200
5146,1722592800000,-52.66,-0.0816,1722592800
5147,1722596400000,-60.2,-0.093,1722596400
5148,1722600000000,-54.31,-0.084,1722600000
5149,1722603600000,-57.6,-0.0888,1722603600
5150,1722607200000,-42.44,-0.0651,1722607200
5151,1722610800000,-57.95,-0.0918,1722610800
5152,1722614400000,-66.0,-0.1041,1722614400
5153,1722618000000,-68.6,-0.1084,1722618000
5154,1722621600000,-66.01,-0.1046,1722621600
5155,1722625200000,-74.28,-0.1181,1722625200
5156,1722628800000,-80.76,-0.1289,1722628800
5157,1722632400000,-62.14,-0.0992,1722632400
5158,1722636000000,-58.66,-0.0946,1722636000
5159,1722639600000,-66.8,-0.1088,1722639600
5160,1722643200000,-80.28,-0.1305,1722643200
5161,1722646800000,-70.42,-0.1152,1722646800
5162,1722650400000,-84.99,-0.1386,1722650400
5163,1722654000000,-82.96,-0.135,1722654000
5164,1722657600000,-54.95,-0.0888,1722657600
5165,1722661200000,-71.41,-0.116,1722661200
5166,1722664800000,-57.56,-0.0933,1722664800
5167,1722668400000,-67.2,-0.1087,1722668400
5168,1722672000000,-56.98,-0.0924,1722672000
5169,1722675600000,-61.3,-0.0995,1722675600
5170,1722679200000,-48.46,-0.0785,1722679200
5171,1722682800000,-53.89,-0.0872,1722682800
5172,1722686400000,-44.87,-0.0725,1722686400
5173,1722690000000,-44.47,-0.0717,1722690000
5174,1722693600000,-28.63,-0.0462,1722693600
5175,1722697200000,-33.06,-0.0533,1722697200
5176,1722700800000,-40.21,-0.066,1722700800
5177,1722704400000,-45.03,-0.0739,1722704400
5178,1722708000000,-50.58,-0.0835,1722708000
5179,1722711600000,-48.43,-0.0804,1722711600
5180,1722715200000,-41.37,-0.0687,1722715200
5181,1722718800000,-28.96,-0.048,1722718800
5182,1722722400000,-28.13,-0.0464,1722722400
5183,1722726000000,-37.99,-0.0627,1722726000
5184,1722729600000,-20.16,-0.0332,1722729600
5185,1722733200000,-27.84,-0.0458,1722733200
