t,l,h,o,c,high,low,open,close,volume
1683244800,99039.19,106851.31,101258.78,105092.19,29693.0,28618.3,28826.0,29491.5,578485.177
1683331200,98030.39,105629.89,105092.19,98695.39,29840.0,28333.0,29491.5,28837.8,475628.901
1683417600,97705.57,100703.6,98695.39,100024.99,29137.0,28370.0,28837.9,28419.4,308410.643
1683504000,99490.66,106700.06,100024.99,105639.12,28624.6,27250.0,28419.5,27659.8,658188.777
1683590400,105128.59,111341.84,105639.12,108501.25,27815.6,27316.8,27659.8,27610.2,367664.686
1683676800,100861.55,109442.28,108501.25,101867.76,28297.0,26666.6,27610.2,27582.9,722502.676
1683763200,101379.65,110064.82,101867.76,108759.58,27630.0,26688.8,27583.0,26956.4,538822.363
1683849600,106832.23,113409.92,108759.58,106886.18,27090.0,25751.0,26956.4,26785.1,615645.508
1683936000,105548.35,109062.43,106886.18,107539.65,27051.5,26674.9,26785.2,26762.7,242694.929
1684022400,105995.2,109281.95,107539.65,107815.12,27200.0,26557.0,26762.8,26901.9,247579.427
1684108800,106442.47,108877.73,107815.12,107244.88,27650.0,26694.4,26901.9,27152.5,450263.076
1684195200,104693.02,109790.21,107244.88,108801.71,27284.7,26832.0,27152.5,27024.8,373172.951
1684281600,107201.6,112909.11,108801.71,107824.65,27500.0,26527.5,27024.7,27395.8,490065.218
1684368000,104394.9,110295.77,107824.65,104896.17,27482.7,26335.3,27395.7,26809.3,544971.979
1684454400,104119.28,106667.75,104896.17,104121.33,27180.0,26611.2,26809.4,26870.1,324097.956
1684540800,103778.13,106198.69,104121.33,104806.25,27144.4,26813.5,26870.1,27089.5,137515.354
1684627200,103945.79,107202.62,104806.25,106079.54,27288.0,26642.0,27089.6,26732.8,238776.425
1684713600,105059.01,109541.07,106079.54,105283.77,27097.8,26500.0,26732.8,26840.2,328030.52
1684800000,103167.69,106088.06,105283.77,105000.3,27527.5,26782.6,26840.2,27209.9,369176.618
1684886400,103326.44,115903.64,105000.3,114971.52,27212.9,26060.0,27209.9,26313.8,535191.677
1684972800,110989.93,117927.75,114971.52,111996.09,26644.0,25850.0,26313.9,26461.8,394535.225
1685059200,106056.27,112057.16,111996.09,106119.9,26925.0,26313.9,26461.7,26689.9,324475.546
1685145600,106103.91,109122.95,106119.9,108501.61,26890.0,26528.6,26689.8,26841.6,163681.935
1685232000,106481.93,114607.99,108501.61,111022.91,28252.8,26746.0,26841.6,28055.7,440115.394
1685318400,108841.23,113193.63,111096,111672.26,28442.0,27513.5,28055.8,27722.0,411290.549
1685404800,110246.28,112299.22,111672.26,111176.22,28038.6,27530.0,27722.1,27680.1,334379.313
1685491200,108210.75,114095.54,111176.22,111661,27825.0,26826.0,27680.0,27201.1,471381.89
1685577600,108696.49,115315.33,111661,113543.48,27347.9,26600.0,27201.1,26805.3,404787.572
1685664000,112393.22,114671.04,113543.48,112593.16,27290.0,26477.6,26805.3,27227.8,391110.093
1685750400,111986.18,114532.15,112593.16,114458.29,27340.2,26900.0,27227.8,27054.9,182464.1
1685836800,108719.63,115186.71,114458.29,108783.3,27460.0,26935.3,27054.9,27102.4,218271.544
1685923200,108783.3,121120.59,108783.3,119538.07,27125.0,25360.1,27102.4,25714.7,700502.548
1686009600,108846.53,122500.74,119538.07,109365.86,27358.1,25321.6,25714.6,27221.5,731445.649
1686096000,102960.81,110474.67,109365.86,103184.79,27394.4,26111.0,27221.5,26325.9,660044.537
1686182400,103152.87,106454.75,103184.79,103394.47,26800.0,26195.4,26325.9,26485.9,333104.839
1686268800,101479.37,104573.64,103394.47,102597.69,26775.0,26236.0,26486.0,26468.1,283719.198
1686355200,97025.37,108339.32,102597.69,101885.4,26525.0,25300.0,26468.2,25826.6,608917.569
1686441600,99119.56,103209.77,101885.4,99327.18,26199.0,25621.3,25826.6,25909.9,279365.563
1686528000,98773.49,102773.58,99327.18,102410.65,26097.7,25600.0,25910.0,25894.8,298900.468
1686614400,100252.94,103828.68,102410.65,103288.66,26430.5,25708.0,25894.8,25918.0,434536.754
1686700800,99598.64,104772.8,103288.66,103675.34,26099.3,24796.8,25918.0,25115.9,464681.602
1686787200,103675.34,111992.36,103675.34,104074.78,25750.0,24777.0,25115.9,25586.1,473971.375
1686873600,102662.11,107118.41,104074.78,104680.41,26526.9,25142.1,25586.0,26336.0,533144.956
1686960000,101316.7,105696.11,104680.41,103284.04,26900.0,26170.8,26335.9,26508.9,305738.396
1687046400,102990.74,107193.3,103284.04,104260,26709.4,26230.9,26508.8,26329.7,241977.484
1687132800,103803.95,110500.87,104260,109052.03,27077.0,26241.2,26329.6,26828.5,400533.758
1687219200,108690.68,122075.1,109052.03,121466.02,28397.8,26633.9,26828.6,28290.6,758176.297
1687305600,115264.97,126284.37,121466.02,116976.7,30822.0,28236.4,28290.7,29988.5,1123474.427
1687392000,114116.16,118842.22,116976.7,117898.14,30488.0,29500.1,29988.5,29875.0,561051.742
1687478400,115000.63,122842.69,117898.14,115000.63,31500.0,29792.0,29875.0,30673.4,699073.071
1687564800,112810.8,115354.69,115000.63,113491.65,30796.5,30222.0,30673.5,30524.2,279539.288
1687651200,113237.15,116303.05,113491.65,113873.82,31053.2,30252.6,30524.2,30458.0,301533.154
1687737600,112149.81,116942.37,113873.82,114992.63,30667.3,29890.1,30458.0,30260.1,415099.356
1687824000,114577.83,117877.81,114992.63,116044.1,30998.5,30213.0,30260.1,30683.2,406073.348
1687910400,110057.85,116398.93,116044.1,112186.7,30701.8,29804.6,30683.2,30066.3,416656.434
1687996800,112039.86,120264.18,112186.7,118226.32,30837.0,30036.1,30066.3,30439.9,382072.846
1688083200,105367.73,125118.44,118226.32,105968.31,31300.0,29500.0,30439.9,30460.2,809331.305
1688169600,105246.52,109499.67,105968.31,109281.26,30668.2,30311.3,30460.2,30573.6,135520.246
1688256000,107088.41,110383.83,109281.26,108566.7,30800.0,30149.9,30573.6,30612.7,231866.188
1688342400,108562.27,120513.51,108566.7,117966.72,31395.2,30559.4,30612.7,31149.0,370293.236
1688428800,113756.92,120088.59,117966.72,114033.78,31319.4,30600.0,31149.0,30756.1,300832.26
1688515200,111271.91,114661.2,114033.78,112591.08,30875.2,30175.8,30756.1,30488.4,294896.578
1688601600,102815.43,125065.07,112591.08,103058.24,31568.0,29818.0,30488.4,29874.4,721267.219
1688688000,101284.36,103580.21,103058.24,103526.16,30443.6,29680.0,29874.3,30327.9,337801.654
1688774400,101944.22,104200.22,103526.16,103597.88,30380.0,30026.8,30328.0,30269.3,138734.493
1688860800,101862.03,104917.76,103597.88,102281.53,30443.4,30042.0,30269.2,30147.8,162296.263
1688947200,101475.59,114371.34,102281.53,106065.48,31040.0,29928.8,30147.8,30396.9,429115.537
1689033600,105548.62,108294.41,106065.48,107991.64,30804.9,30261.4,30396.9,30608.4,298904.747
1689120000,107571.01,114766.17,107991.64,111144.95,30980.5,30186.0,30608.3,30368.9,425058.257
1689206400,108540.09,118153.64,111144.95,111394.05,31850.0,30233.0,30368.9,31441.7,696023.51
1689292800,96176.34,112274.17,111394.05,101185.13,31640.0,29876.6,31441.6,30293.3,538692.246
1689379200,99976.49,101573.74,101185.13,100110.5,30380.0,30220.2,30293.3,30276.4,111622.474
1689465600,99458.12,102109.71,100110.5,100936.04,30441.6,30050.0,30276.5,30216.8,173805.94
1689552000,100936.04,107457.15,100936.04,104806.59,30329.7,29630.0,30216.9,30126.1,344113.427
1689638400,104748.17,109931.95,104806.59,106822.54,30227.5,29400.0,30126.0,29845.6,337396.417
1689724800,104408.67,107501.56,106822.54,104806.92,30178.5,29745.0,29845.7,29895.5,298418.854
1689811200,102832.15,110352.29,104806.92,109709.93,30420.0,29468.8,29895.5,29791.0,410263.764
1689897600,106406.68,110500.97,109709.93,106634.71,30056.2,29705.9,29791.0,29891.4,221145.074
1689984000,104775.07,107793.26,106634.71,105746.39,29986.0,29602.2,29891.5,29783.5,143375.956
1690070400,100340.27,105746.39,105746.39,100350.05,30368.2,29718.9,29783.5,30070.8,224713.846
1690156800,100136.42,112425.79,100350.05,111779.4,30091.7,28830.0,30070.9,29163.8,434182.417
1690243200,107892.36,112549.08,111779.4,108310.56,29379.5,29033.0,29163.8,29216.3,196438.618
1690329600,104190.28,109817.74,108310.56,109254.77,29670.5,29083.0,29216.2,29336.0,318527.582
1690416000,108362.3,112631.88,109254.77,109907.27,29558.4,29065.5,29336.0,29209.7,223376.534
1690502400,107665.73,111011.27,109907.27,107957.29,29535.7,29112.8,29209.8,29299.9,221299.867
1690588800,107597.2,110217.09,107957.29,108183.07,29397.9,29237.5,29300.0,29339.1,87100.719
1690675200,105742.25,109486.68,108183.07,106297.75,29442.5,29006.0,29339.1,29271.1,169901.253
1690761600,104720.82,110525.62,106297.75,108880.09,29525.8,29100.0,29271.2,29220.8,230381.722
1690848000,105849.93,112356.14,108880.09,108920.79,29735.0,28550.0,29220.8,29701.2,442328.643
1690934400,108920.79,114587.53,108920.79,112350.92,30059.9,28906.3,29701.2,29170.1,491725.492
1691020800,111573.01,114504.94,112350.92,111573.01,29440.0,28955.4,29170.2,29180.2,251967.942
1691107200,110647.18,114878.09,111573.01,114692.27,29323.8,28780.0,29180.1,29101.1,229395.673
1691193600,112600.77,114911.28,114692.27,112647.23,29145.0,28960.0,29101.1,29057.7,82508.624
1691280000,110301.99,112649.98,112647.23,111132.82,29199.0,28978.5,29057.7,29075.9,103094.44
1691366400,110372.49,114773.78,111132.82,111607.4,29274.5,28682.3,29075.9,29202.7,297752.439
1691452800,110405.32,125788.02,111607.4,124059.35,30250.0,29132.4,29202.7,29759.0,459269.801
1691539200,117530.81,128428,124059.35,117858.23,30149.7,29362.0,29758.9,29572.8,362009.701
1691625600,117594.07,119599.69,117858.23,118608.82,29729.8,29303.7,29572.9,29443.7,234546.038
1691712000,117733.23,119934.95,118608.82,118245.12,29565.1,29220.0,29443.7,29415.5,179044.008
1691798400,117124.3,118249.1,118245.12,117197.27,29470.0,29360.0,29415.5,29420.7,56238.035
1691884800,114281.52,117310.99,117197.27,114756.68,29463.0,29256.6,29420.8,29293.3,84190.505
1691971200,106656.78,115390.55,114756.68,107363.63,29686.7,29070.0,29293.3,29419.5,295035.383
1692057600,107163.79,114212.89,107363.63,114166.03,29492.1,29050.0,29419.5,29188.8,191289.959
1692144000,113400.68,118245.39,114166.03,117037.32,29257.4,28705.1,29188.9,28714.4,272023.138
1692230400,106500.78,121871.69,117037.32,106500.78,28775.9,24581.0,28714.4,26609.7,868508.22
1692316800,95773.14,106500.78,106500.78,95776.67,26818.0,25600.0,26609.7,26042.1,522375.316
1692403200,87531.56,95867.86,95776.67,87644.95,26269.4,25783.4,26042.0,26088.3,202219.153
1692489600,87272.68,90389.97,87644.95,89721.39,26285.0,25948.5,26088.4,26175.9,141089.85
1692576000,89378.79,91746.6,89721.39,91016.86,26280.0,25800.0,26175.9,26115.4,232505.265
1692662400,86514.27,92698.07,91016.86,87032.97,26128.2,25280.0,26115.4,26044.4,313113.576
1692748800,83412.17,89996.72,87032.97,83906.15,26806.0,25800.0,26044.5,26419.2,412969.028
1692835200,83304.09,87898.57,83906.15,85603.69,26568.3,25835.0,26419.2,26164.6,286753.337
1692921600,84078.16,87534.55,85603.69,84132.14,26300.0,25754.4,26164.6,26051.7,274830.494
1693008000,82905.26,85774.67,84132.14,85656.57,26129.4,25969.0,26051.7,26004.3,63925.862
1693094400,85439.46,87366.09,85656.57,86575.33,26173.6,25955.6,26004.3,26087.7,86505.398
1693180800,85459.06,89428.58,86575.33,86262.88,26244.6,25850.4,26087.6,26106.5,219992.051
1693267200,86190.58,94763.7,86262.88,92243.81,28168.0,25905.2,26106.5,27700.1,700233.946
1693353600,88773.61,92338.3,92243.81,89218.83,27758.2,26950.0,27700.1,27290.4,315313.916
1693440000,81279.58,90600.78,89218.83,82453.63,27674.3,25617.8,27290.4,25928.0,502906.277
1693526400,81946.89,86720.66,82453.63,83652.47,26151.6,25312.0,25928.0,25795.6,361184.924
1693612800,80479.51,84617.56,83652.47,80654.69,25975.0,25740.6,25795.6,25855.8,107642.864
1693699200,80209.65,82082.04,80654.69,80412,26135.2,25777.0,25855.8,25962.1,133016.832
1693785600,80169.69,82564.37,80412,81050.74,26099.3,25610.0,25962.1,25814.0,173147.873
1693872000,80637.64,85510,81050.74,83814.56,25900.0,25531.2,25814.0,25779.7,186639.945
1693958400,83141.63,87756.23,83814.56,83244.57,26052.0,25326.0,25779.7,25747.4,251122.66
1694044800,81350.6,86406.79,83244.57,82788.59,26451.0,25602.3,25747.4,26240.7,257349.902
1694131200,82767.92,86373.72,82788.59,83475.77,26437.5,25630.0,26240.7,25899.8,249269.761
1694217600,82862.54,84412.96,83475.77,83499.25,25940.6,25781.5,25899.9,25892.6,67909.81
1694304000,81142.06,83608.18,83499.25,81776.87,26037.3,25508.7,25892.6,25828.4,162972.413
1694390400,81319.09,90231.52,81776.87,89427.83,25895.0,24888.0,25828.4,25150.4,427216.374
1694476800,83366.56,90248.9,89427.83,87290.88,26580.0,25116.4,25150.4,25825.8,592049.678
1694563200,85504.08,91710.95,87290.88,89882.4,26400.0,25750.0,25825.8,26209.9,335252.718
1694649600,86588.96,93140.55,89882.4,91668.79,26880.0,26106.6,26209.9,26510.3,380666.471
1694736000,86623.2,91993.32,91668.79,86657.43,26890.0,26206.6,26510.3,26591.1,251656.77
1694822400,86375.12,88864.74,86657.43,86518.2,26763.5,26430.0,26591.1,26546.9,140482.465
1694908800,84348.33,87497.91,86518.2,84768.77,26614.3,26377.4,26547.0,26514.2,114239.394
1694995200,83781.92,97735.23,84768.77,89525.93,27397.0,26358.6,26514.2,26749.9,472539.032
1695081600,89141.08,96767.08,89525.93,92721.68,27480.0,26653.2,26749.9,27196.0,433511.747
1695168000,89207.16,92772.72,92721.68,90352.84,27381.0,26740.0,27195.9,27107.7,348921.447
1695254400,90248.6,95934.87,90352.84,92453.98,27149.0,26360.1,27107.7,26552.6,317992.869
1695340800,91545.36,94146.15,92453.98,92618.11,26737.7,26452.9,26552.6,26566.7,173534.648
1695427200,91122.52,92618.11,92618.11,91363.41,26620.6,26492.2,26566.7,26563.1,57836.484
1695513600,89801.01,92296.97,91363.41,90396.62,26739.9,26081.0,26563.0,26232.4,146632.773
1695600000,88797.19,93669.58,90396.62,89736.21,26440.0,25965.0,26232.4,26290.5,268385.836
1695686400,89667.45,92143.2,89736.21,91207.18,26388.0,26073.8,26290.5,26208.8,180491.169
1695772800,87913.3,97952.9,91207.18,88292.95,26849.9,26050.0,26208.7,26359.6,353002.84
1695859200,87026.15,96631.91,88292.95,93787.08,27308.7,26325.2,26359.6,27011.8,429587.858
1695945600,88442.74,93978.93,93787.08,88442.74,27231.5,26625.0,27011.7,26890.9,277397.643
1696032000,88417.45,90480.75,88442.74,90181.6,27085.0,26870.4,26890.9,26950.9,92317.154
1696118400,85084.14,94197.98,90181.6,87479.59,28365.2,26939.0,26951.0,27981.4,240382.946
1696204800,87479.59,95443.11,87479.59,88279.95,28613.0,27255.0,27981.4,27477.6,593277.72
1696291200,87600.63,90858.96,88279.95,87753.45,27665.0,27123.0,27477.7,27412.0,283077.899
1696377600,85873.43,90735.45,87753.45,90053.35,27830.0,27163.9,27412.0,27759.8,280784.322
1696464000,89911.88,94201.36,90053.35,91610.19,28110.0,27333.5,27759.7,27398.4,370190.087
1696550400,89527.25,96495.19,91610.19,94045.17,28450.0,27156.0,27398.3,27916.3,438445.904
1696636800,90369.47,94045.17,94045.17,90899.68,28018.7,27822.1,27916.3,27943.0,117049.145
1696723200,90883.41,93062.74,90899.68,92103.92,28082.0,27671.0,27943.0,27901.2,178380.307
1696809600,90168.55,95185.28,92103.92,90826.11,27977.0,27250.0,27901.2,27578.3,314316.581
1696896000,89527.25,94315.22,90826.11,93003.6,27727.3,27281.0,27578.4,27381.2,239779.496
1696982400,92318.16,99486.81,93003.6,98100.86,27467.6,26525.0,27381.3,26864.5,388186.571
1697068800,96346.29,98615.24,98100.86,96999.85,26939.0,26534.8,26864.5,26744.0,220279.04
1697155200,94470.53,98132.98,96999.85,97295.68,27120.8,26670.1,26744.0,26849.8,243222.154
1697241600,97173.89,99461.33,97295.68,98458.7,26986.4,26773.1,26849.7,26836.3,82164.781
1697328000,94812.47,99535.32,98458.7,97563.4,27456.1,26790.4,26836.4,27139.8,160000.462
1697414400,86697.51,99625.66,97563.4,89077.6,30720.0,27095.4,27139.8,28486.3,823003.782
1697500800,88123.66,91772.33,89077.6,91208.65,28605.0,28055.0,28486.3,28381.9,314189.758
1697587200,86447.71,92315.46,91208.65,86464.71,29100.0,28126.6,28382.0,28307.1,297176.628
1697673600,86379.72,95100.08,86464.71,93918.5,28933.4,28076.0,28307.2,28696.9,333673.207
1697760000,90387.03,97884.33,93918.5,90454.43,30243.0,28560.0,28697.0,29653.0,551005.327
1697846400,89635.71,97583.87,90454.43,96361.47,30374.6,29443.5,29653.0,29895.4,258195.956
1697932800,92780.61,96667.76,96361.47,93092.51,30229.7,29606.6,29895.4,29981.5,198602.758
1698019200,88583.12,99705.68,93092.51,88631.24,35981.9,29869.4,29981.4,33074.0,987741.536
1698105600,82949.15,89221.54,88631.24,84731.31,35300.0,32833.5,33074.0,33917.0,921993.063
1698192000,83241.09,88366.01,84731.31,83907.45,35154.3,33660.6,33917.0,34487.7,465367.144
1698278400,83387.94,86158.21,83907.45,84789.21,34828.7,33750.0,34487.8,34154.0,339552.964
1698364800,83865.22,86866.25,84789.21,84510.71,34253.3,33350.0,34154.0,33893.1,278052.978
1698451200,84223.84,86662.65,84510.71,84706.82,34535.8,33867.4,33893.2,34086.6,138314.932
1698537600,83942.8,90873.28,84706.82,88057.66,34773.8,33933.0,34086.7,34528.6,175897.55
1698624000,84918.31,88681.68,88057.66,86800.53,34888.2,34050.0,34528.6,34483.8,281841.348
1698710400,85198.65,88361.56,86800.53,88250.47,34744.7,34016.8,34483.8,34651.4,272450.567
1698796800,83398.5,93527.41,88250.47,86819.25,35734.0,34076.0,34651.4,35437.4,469214.787
1698883200,80755.65,88704.22,86819.25,81442.9,35999.9,34300.0,35437.5,34940.1,410221.727
1698969600,81292.53,85589.49,81442.9,81467.15,34944.9,34123.0,34940.1,34700.4,306048.199
1699056000,81378.05,84342.2,81467.15,83556.75,35270.0,34571.6,34700.5,35069.7,140746.874
1699142400,83267.37,87928.3,83556.75,86055.28,35455.2,34356.0,35069.7,35025.5,231363.339
1699228800,86014.51,88715.03,86055.28,86157.7,35299.9,34743.2,35025.5,35057.4,202227.215
1699315200,86005.17,92463.58,86157.7,88760.28,35921.7,34520.3,35057.5,35406.5,343525.95
1699401600,86630.94,90400.43,88760.28,90400.43,36150.0,35073.0,35406.5,35626.7,334779.449
1699488000,79495.16,96747.27,90400.43,79525.28,38499.9,35304.0,35626.7,36719.5,778877.937
1699574400,78353.28,82127.51,79525.28,79820.26,37570.0,36350.0,36719.6,37330.4,299373.892
1699660800,79597.93,81291.98,79820.26,80358.96,37422.2,36588.0,37330.3,37162.1,159239.284
1699747200,80247.93,82171.47,80358.96,80853.26,37258.4,36753.6,37162.1,37085.5,118890.045
1699833600,79334.65,83243.07,80853.26,80453.8,37464.8,36350.0,37085.6,36486.2,257075.648
1699920000,76558.17,83494.95,80453.8,78834.47,36779.9,34446.3,36486.2,35559.0,397265.8
1700006400,78754.85,83268.73,78834.47,83075.96,38000.0,35388.0,35559.1,37885.6,423818.57
1700092800,80908.92,85945.88,83075.96,80908.92,37956.5,35486.1,37885.5,36176.0,434444.366
1700179200,76849.81,81038.94,80908.92,77910.14,37020.5,35868.3,36176.0,36621.9,319943.051
1700265600,76823.33,81651.59,77910.14,79409.05,36900.0,36196.0,36621.9,36580.9,121720.922
1700352000,78867.34,82220.91,79409.05,80908.95,37528.2,36380.0,36580.9,37375.9,154713.007
1700438400,80214,83981.83,80908.95,83375.78,37784.7,36600.0,37375.8,37462.5,310504.037
1700524800,79599.65,87024.89,83375.78,79599.65,37675.0,35720.0,37462.6,35737.0,450731.16
1700611200,77144.8,80898.7,79599.65,80863.79,37880.0,35610.7,35737.0,37413.4,338189.618
1700697600,80764.82,83442.85,80863.79,81963.98,37650.0,36856.3,37413.5,37294.3,185369.931
1700784000,79969.39,85255.81,81963.98,80036.65,38425.0,37257.3,37294.4,37706.3,351031.723
1700870400,78658.15,80140.04,80036.65,79570.56,37886.5,37570.9,37706.3,37766.6,82589.329
1700956800,78768.25,82383.57,79570.56,79126.76,37807.6,37126.0,37766.7,37437.9,173758.644
1701043200,78663.16,81386.54,79126.76,79262.9,37560.0,36700.0,37437.9,37234.3,266112.699
1701129600,78511.91,84925.91,79262.9,81109.41,38395.0,36856.0,37234.4,37812.1,318426.327
1701216000,80539.76,86337.15,81109.41,82651.7,38500.0,37551.8,37812.0,37837.1,261631.881
1701302400,82070.57,84388.21,82651.7,82619.48,38132.0,37442.9,37837.2,37716.8,191188.871
1701388800,81471.19,90739.14,82619.48,89045.2,38989.0,37600.0,37716.9,38660.0,342361.994
1701475200,81436.67,89045.2,89045.2,81673.03,39900.0,38613.5,38659.9,39435.0,213210.311
1701561600,79898.66,83686.33,81673.03,79999.12,40410.1,39255.2,39435.1,39979.7,221917.905
1701648000,79999.12,85972.72,79999.12,83196.05,42440.0,39970.4,39979.8,41993.1,602492.859
1701734400,82467.12,88797.44,83196.05,82594.22,44528.1,41393.5,41993.1,44081.7,575038.041
1701820800,82252.98,87815.15,82594.22,85262.79,44349.8,43377.0,44081.7,43774.8,383957.738
1701907200,83343.27,86804.58,85262.79,83409.05,44066.7,42815.0,43775.1,43296.0,346421.958
1701993600,82012.12,85845.48,83409.05,82103.85,44779.3,43100.0,43296.0,44209.5,281880.593
1702080000,80367.11,83090.39,82103.85,80803.91,44389.2,43555.0,44209.6,43734.3,189339.656
1702166400,80803.91,84564.18,80803.91,83140.07,44099.2,43552.5,43734.2,43810.0,144548.259
1702252800,74819.56,83171.66,83140.07,75529.17,43833.4,40228.3,43810.1,41271.0,620753.439
1702339200,75275.3,80248.12,75529.17,77355.31,42125.0,40711.0,41271.1,41515.0,356541.118
1702425600,77076.27,80829.21,77355.31,78625.69,43517.6,40556.0,41514.9,42875.0,396710.296
1702512000,74650.35,80026.73,78625.69,76351.03,43450.1,41140.0,42875.0,43032.4,361628.325
1702598400,75052.79,77179.95,76351.03,75813.7,43098.0,41668.0,43032.3,41968.0,257177.013
1702684800,74845.51,77343.83,75813.7,75326.01,42756.7,41638.1,41968.0,42287.4,160549.459
1702771200,75310.18,78215.76,75326.01,76347.57,42476.0,41248.3,42287.4,41396.5,224722.851
1702857600,74819.18,80471.08,76347.57,75531.64,42795.3,40553.8,41396.6,42671.7,375385.675
1702944000,74847.24,80000.34,75531.64,76749.07,43550.0,41835.4,42671.8,42298.3,315311.844
1703030400,76749.07,82202.82,76749.07,79731.84,44384.6,42218.3,42298.2,43708.9,377008.923
1703116800,79475.89,82873.34,79731.84,80532.73,44287.2,43317.2,43708.9,43896.3,276922.155
1703203200,77259.91,82890.96,80532.73,77331.08,44484.0,43430.4,43896.4,43999.2,238341.933
1703289600,77118.87,79893.9,77331.08,78624.42,44023.0,43304.2,43999.2,43725.2,120792.199
1703376000,75384.35,79611.49,78624.42,77213.72,43994.8,42550.0,43725.2,43008.4,179967.251
1703462400,76205.27,78760.29,77213.72,77532.15,43850.0,42755.4,43008.4,43611.9,184210.274
1703548800,75947.08,81300.67,77532.15,79602.17,43635.1,41597.0,43611.9,42538.5,295583.678
1703635200,75600.18,79604.85,79602.17,76074.77,43700.0,42145.7,42538.6,43453.8,251351.538
1703721600,74541.29,76392.04,76074.77,75584.59,43850.0,42320.5,43453.8,42600.1,257515.182
1703808000,74140.93,76589.71,75584.59,75711.32,43171.9,41283.2,42600.1,42095.1,337421.865
1703894400,75356.78,77851.87,75711.32,75458.85,42654.6,41550.0,42095.1,42174.2,183890.67
1703980800,73921.74,77143.32,75458.85,74001.36,42951.0,42001.0,42174.3,42314.0,173508.289
1704067200,73315.11,77879.3,74001.36,76601.28,44266.0,42207.9,42314.0,44230.2,206424.144
1704153600,76012.41,81491.88,76601.28,79785.33,45950.0,44200.9,44230.3,44979.8,459798.523
1704240000,67252.25,80820.14,79785.33,68680.72,45582.3,40333.0,44979.7,42849.5,595855.225
1704326400,68330.03,72791.53,68680.72,71338.93,44840.8,42625.0,42849.5,44143.8,333923.098
1704412800,67090.16,71363.54,71338.93,67287.05,44500.0,42300.0,44143.8,44145.4,374967.791
1704499200,66908.64,69223.81,67287.05,68338.43,44214.6,43391.3,44145.3,43956.7,138542.797
1704585600,68338.43,73885.16,68338.43,70528.96,44486.9,43557.5,43956.6,43916.9,180710.714
1704672000,69533.15,76713.43,70528.96,74597.29,47312.0,43158.1,43916.9,46972.7,495087.983
1704758400,70003.75,75527.09,74597.29,70790.91,48100.0,44417.2,46972.6,46114.0,513362.773
1704844800,68206.86,72929.95,70790.91,68565.25,47699.3,44291.5,46113.9,46662.9,668657.474
1704931200,67205.9,73241.67,68565.25,71404.04,49027.5,45600.0,46663.0,46337.8,596698.379
1705017600,71404.04,83392.35,71404.04,74727.99,46536.2,41370.0,46337.9,42788.9,575943.258
1705104000,74004.12,76725.94,74727.99,75148.15,43273.4,42445.7,42789.0,42846.4,207737.326
1705190400,75121.77,77185.9,75148.15,77077.01,43096.1,41713.5,42846.4,41734.9,181096.968
1705276800,73437.97,77292.77,77077.01,73897.82,43376.0,41720.0,41734.9,42515.0,240059.141
1705363200,73803.69,77378.37,73897.82,74126.74,43589.0,42050.0,42515.0,43133.0,287207.233
1705449600,73968.52,76746.29,74126.74,75755.55,43198.0,42200.0,43133.0,42783.4,209396.081
1705536000,74958.55,78504.21,75755.55,77720.96,42932.3,40673.6,42783.3,41323.1,335080.756
1705622400,74254.89,80865.07,77720.96,74494.92,42197.0,40300.0,41323.2,41662.2,345941.73
1705708800,73904.01,75264.05,74494.92,74617.62,41883.5,41453.6,41662.1,41691.8,95866.062
1705795200,74394.93,75011.38,74617.62,74647.99,41880.9,41500.0,41691.8,41580.0,67035.552
1705881600,74396.51,79803.39,74647.99,76234.08,41692.3,39402.0,41579.9,39567.0,459024.106
1705968000,75143.18,79078.28,76234.08,75791.86,40172.7,38545.0,39567.1,39890.0,414373.386
1706054400,75024.64,77226.69,75791.86,76310.36,40560.6,39493.3,39889.9,40078.7,272754.171
1706140800,75956.81,79501.49,76310.36,77933.77,40300.0,39535.3,40078.8,39953.3,203728.679
1706227200,77856.07,80614.48,77933.77,79315.22,42239.3,39813.1,39953.3,41806.4,355418.478
1706313600,77849.56,79441.28,79315.22,78265.55,42187.1,41360.1,41806.4,42102.2,118437.114
1706400000,74972.06,78374.07,78265.55,75159.44,42836.0,41600.0,42102.2,42021.2,205736.453
1706486400,75091.01,77686.57,75159.44,77046.08,43340.8,41768.3,42021.2,43287.7,249502.11
1706572800,73805.34,79314.83,77046.08,73831.72,43888.0,42665.6,43287.6,42918.3,257582.784
1706659200,71311.59,75306,73831.72,71954.34,43748.6,42257.6,42918.3,42560.5,313069.11
1706745600,71715.35,75976.88,71954.34,73886.69,43288.0,41866.8,42560.5,43072.6,274321.107
1706832000,73501.29,76268.3,73886.69,74296.67,43480.0,42512.7,43072.6,43182.0,205767.574
1706918400,74292.06,76043.52,74296.67,75696.18,43372.2,42858.3,43182.0,42992.4,89735.22
1707004800,75280.38,77899.34,75696.18,77285.48,43112.1,42176.7,42992.4,42570.3,127421.548
1707091200,77100.85,81081.79,77285.48,79774.34,43580.0,42235.1,42570.3,42692.9,240655.549
1707177600,79558.75,81966.65,79774.34,80318.37,43378.8,42559.8,42692.9,43079.1,196157.643
1707264000,78569.86,82877.86,80318.37,82819.67,44388.0,42763.4,43079.1,44326.2,252057.708
1707350400,82664.53,87306.12,82819.67,85120.75,45600.0,44306.8,44326.3,45269.1,299738.288
