o,c,t,h,l,volume,close,open,high,low
23528528909,23791105145,1637366400.0,23791105145,23390798277,173697.342,59716.29,58069.52,59873.84,57372.0
23815638924,23598509370,1637452800.0,23937397389,23527068436,143887.271,58661.39,59716.28,60052.82,58518.88
23477715962,23219509693,1637539200.0,23644344522,22932242761,326184.881,56268.31,58648.87,59624.56,55600.0
23160155508,23179562093,1637625600.0,23428981840,23102378686,267790.325,57574.23,56268.31,57888.0,55250.0
23214349702,23352407697,1637712000.0,23352407697,23055402457,194683.757,57165.08,57574.24,57775.27,55900.0
23324252053,24261006662,1637798400.0,24265313776,23208952083,191912.653,58988.21,57165.09,59449.62,57029.0
24309116098,23468250663,1637884800.0,24411213418,23098448255,378650.919,53755.65,58988.36,59186.41,53500.0
23286058192,22889704072,1637971200.0,23286058192,22873947348,155119.117,54738.77,53755.66,55300.0,53640.69
22931980718,22804595735,1638057600.0,22932900002,22673841656,213600.615,57315.73,54738.77,57474.76,53245.0
22779762322,23401973462,1638144000.0,23490578791,22779762322,215111.466,57827.98,57315.72,58924.21,56715.0
23409599972,23698513121,1638230400.0,23900668621,23163767121,337624.148,56975.0,57827.97,59224.99,55900.0
23552715653,23465921793,1638316800.0,23674261146,22825719823,273959.104,57209.29,56978.06,59100.0,56500.0
23465425124,22897034130,1638403200.0,23474872817,22786809275,249985.255,56513.57,57209.28,57428.49,55800.0
22762114117,22673294612,1638489600.0,22778591309,22507693458,374132.016,53612.0,56513.56,57670.0,50604.0
23031305195,16830996814,1638576000.0,23031305195,16755381160,598774.989,49135.66,53611.86,53889.69,40888.89
16918618093,16863282329,1638662400.0,17103835684,16783122139,286434.382,49376.6,49135.66,49699.49,47755.0
16467758615,16474335594,1638748800.0,16700211360,16442094685,357711.029,50424.72,49373.83,50888.0,47000.0
16694034199,17644888344,1638835200.0,17685225703,16683701034,224670.618,50577.2,50424.72,51929.0,50012.0
17755486113,17329748580,1638921600.0,17755486113,16813750839,238229.884,50455.61,50577.2,51210.6,48533.33
17240289278,16986825462,1639008000.0,17240289278,16942206558,273086.086,47539.76,50459.61,50773.03,47312.89
17012015755,16877358904,1639094400.0,17171301989,16773065786,302974.429,47136.35,47539.34,50188.42,46828.23
16743721719,16829940752,1639180800.0,16869030037,16521196391,210959.992,49381.15,47132.31,49499.05,46724.35
16886819061,17753062314,1639267200.0,17753062314,16886819061,183434.285,50057.01,49379.51,50768.0,48616.16
17690496623,17227092496,1639353600.0,17951948912,17227092496,348551.322,46679.93,50057.02,50180.0,45600.0
17122699196,17108854991,1639440000.0,17343422449,16947826080,266213.627,48324.04,46679.93,48657.92,46255.6
16952854734,17158630086,1639526400.0,17426471909,16884866944,345239.891,48870.48,48324.0,49479.75,46518.73
16985675896,17549466562,1639612800.0,17750500676,16985675896,215874.187,47624.5,48870.48,49439.79,47500.0
17525623787,17332769055,1639699200.0,18786888363,17332769055,326458.135,46125.33,47629.1,47988.27,45373.11
17295183564,17316889525,1639785600.0,17538375695,17288605531,191006.415,46815.99,46125.33,47336.99,45438.43
17371907770,17549761261,1639872000.0,17843247122,17371907770,241698.541,46668.63,46815.99,48461.17,46399.37
17481483144,17937401155,1639958400.0,18064546130,17428591960,273804.259,46898.14,46668.65,47533.42,45530.67
17937401155,19286319158,1640044800.0,19565065101,17904535248,260008.358,48875.15,46896.82,49298.78,46650.0
19286319158,19033951141,1640131200.0,19587182522,18944747729,208463.689,48569.69,48875.88,49599.0,48420.02
19033951141,19874328439,1640217600.0,20084010892,18843507989,255885.48,50817.92,48569.69,51377.74,48020.0
19935263879,19843210929,1640304000.0,20323474109,19768502939,220208.725,50808.55,50817.94,51805.0,50379.25
19843210929,19884794302,1640390400.0,20074957855,19801253107,147662.438,50403.64,50809.37,51190.0,50105.0
19884794302,19912663898,1640476800.0,20030252768,19702988945,184800.616,50765.73,50403.64,51300.0,49350.0
19912663898,20027945056,1640563200.0,20835573448,19808354098,216225.263,50707.72,50765.73,52134.0,50450.0
20027945056,19112686967,1640649600.0,20037400110,19010889838,336083.34,47522.03,50707.72,50713.56,47290.0
19112686967,18642867300,1640736000.0,19844301007,18552468921,274795.378,46436.54,47522.02,48125.97,46000.0
18642867300,18410966608,1640822400.0,18985302554,18338170214,229931.288,47095.02,46436.53,47911.68,45880.0
18410966608,18010537402,1640908800.0,18602873331,17758167347,287186.003,46210.56,47095.02,48575.0,45650.0
18010537402,18179242002,1640995200.0,18299114274,17969552094,179433.584,47704.35,46210.57,47943.77,46210.55
18179242002,18110740673,1641081600.0,18321217102,17931327445,184795.093,47280.0,47704.35,48000.0,46605.68
18110740673,18495500703,1641168000.0,18559806054,17729115717,244781.793,46445.81,47280.01,47575.22,45665.4
18495500703,18505201381,1641254400.0,18939078009,18065580234,292149.75,45833.42,46445.8,47524.36,45445.57
18505201381,17276859809,1641340800.0,18684029672,17025425525,485477.569,43421.69,45833.41,47075.29,42270.0
17276859809,17455680906,1641427200.0,17631389387,17165886392,299509.851,43080.01,43421.7,43766.0,42385.83
17455680906,16668916930,1641513600.0,17473043119,16436122988,473214.849,41553.86,43080.01,43135.0,40456.56
16668916930,16641928413,1641600000.0,17001610995,16544065968,283737.224,41688.05,41553.87,42335.0,40500.0
16641928413,16717682052,1641686400.0,17017802698,16573289282,223134.952,41851.22,41688.05,42773.85,41170.0
16717682052,16603917881,1641772800.0,16875357618,16287957390,453644.116,41801.55,41851.22,42219.84,39610.0
16603917881,16905188206,1641859200.0,17086774422,16430881668,323760.691,42700.68,41801.55,43118.0,41255.0
16905188206,17212669747,1641945600.0,17460850620,16752945292,281339.294,43880.72,42700.69,44300.0,42415.0
17212669747,16901233417,1642032000.0,20035356536,14119019560,289289.18,42534.32,43880.72,44396.68,42301.16
16901233417,16935540962,1642118400.0,17212986103,16791616754,272517.077,43042.4,42538.72,43450.0,41666.0
16935540962,17070374914,1642204800.0,17345394088,16819692610,184649.157,43070.51,43042.4,43800.0,42530.64
16906151528,16889909825,1642291200.0,17187605983,16845521308,177450.475,43060.66,43070.51,43464.71,42531.69
16889909825,16873525875,1642377600.0,17147113395,16671520526,232748.345,42176.34,43060.66,43159.32,41523.68
16873525875,16909096440,1642464000.0,17000455204,16728679523,267472.465,42337.58,42176.34,42680.0,41260.0
16909096440,17109144314,1642550400.0,17729734032,16137413828,333952.095,41657.89,42337.58,42545.0,41115.64
17109144314,16813774852,1642636800.0,18139605030,16546591049,399818.052,40661.69,41656.9,43495.0,40550.0
16813774852,14647040075,1642723200.0,16914482036,14434048589,790320.909,36425.98,40662.06,41095.76,35380.92
14647040075,14225253038,1642809600.0,14705229766,13964599489,676272.904,35043.73,36426.46,36817.74,33950.0
14225253038,14868754500,1642896000.0,15128899199,14127719121,369372.903,36230.01,35043.73,36496.92,34588.8
14868754500,14801908942,1642982400.0,14922215000,13654983985,823000.702,36648.31,36230.0,37528.0,32853.83
14801908942,15097739173,1643068800.0,15329277081,13794519630,409535.517,36934.26,36648.3,37561.03,35693.0
15097739173,14807453335,1643155200.0,15809703827,14698464718,554457.384,36787.43,36934.26,38886.58,36232.42
14807453335,14730225327,1643241600.0,14983814874,14300750989,422006.922,37131.0,36787.42,37200.0,35471.53
14730225327,15160918536,1643328000.0,15217012953,14447607185,367509.143,37696.21,37131.0,38000.0,36149.02
15160918536,15419754601,1643414400.0,15774503171,14899516477,238657.764,38150.01,37696.22,38750.94,37252.0
15419754601,15274043462,1643500800.0,15651388607,15111790436,195029.125,37870.01,38150.0,38420.3,37334.83
15274043462,16051046732,1643587200.0,16116378172,14862339903,318440.392,38439.04,37870.0,38741.73,36620.0
16051046732,15724547400,1643673600.0,16382846456,15537883321,353354.121,38680.51,38439.04,39260.26,37969.0
15724547400,14889687896,1643760000.0,15922936834,14706290555,337570.934,36892.03,38680.51,38834.18,36529.81
14889687896,15381720690,1643846400.0,15462864056,14805620014,318656.228,37289.86,36892.05,37395.0,36204.3
15381720690,16567053715,1643932800.0,16716088329,15072920924,520105.77,41550.0,37287.33,41741.76,37011.0
16567053715,16540627517,1644019200.0,16924195347,16309214975,242184.07,41374.69,41550.0,41922.0,40920.0
16540627517,17080846595,1644105600.0,17198446771,16379942042,215323.95,42361.35,41374.68,42656.8,41100.0
17080846595,17558336174,1644192000.0,17927927792,16684706998,418053.774,43829.99,42361.34,44541.16,41609.76
17558336174,17276888298,1644278400.0,17962835131,16860035932,468015.421,44021.57,43829.99,45600.0,42641.0
17276888298,17078556564,1644364800.0,17393140619,16770491700,300270.062,44358.08,44021.58,44826.0,43089.08
17078556564,16830651976,1644451200.0,17802361587,15636021505,563922.075,43471.29,44358.09,45847.5,43136.96
16830651976,16324006178,1644537600.0,17059010749,15388621775,414646.193,42366.0,43471.3,43900.0,41914.23
16324006178,16463832885,1644624000.0,16930484954,16266927808,256269.325,42199.87,42365.99,42980.0,41540.0
16463832885,16517078125,1644710400.0,16951845293,16393921734,192068.012,42041.13,42199.88,42755.97,41850.0
16517078125,16864586845,1644796800.0,17306831427,15109972144,303990.933,42525.14,42041.12,42888.0,41526.0
16864586845,17768767586,1644883200.0,18222110296,16092189280,276735.421,44529.6,42525.14,44777.0,42406.23
17768767586,17413008440,1644969600.0,17906299141,16090448548,255790.287,43860.7,44529.7,44536.8,43277.8
17413008440,16556483614,1645056000.0,18446700574,15719227765,433958.984,40491.7,43860.8,44150.0,40020.1
16556483614,16120978462,1645142400.0,16686350580,16031022637,377679.782,39966.8,40491.8,40944.1,39422.0
16120978462,16288482077,1645228800.0,16447572540,16103096904,185624.675,40052.6,39966.8,40438.7,39610.3
16288482077,15731318675,1645315200.0,16479573259,15724785786,329740.444,38368.1,40052.6,40100.1,37905.0
15731318675,15362719430,1645401600.0,16141662230,15176311618,646391.815,36986.4,38367.9,39510.0,36762.0
15362719430,15763118746,1645488000.0,15862812095,15070754064,465313.497,38212.0,36986.4,38450.0,36310.1
15763118746,15511272452,1645574400.0,16394589068,15422581507,408056.255,37227.8,38212.1,39250.0,36963.2
15511272452,15303771531,1645660800.0,15938384812,13571980709,919820.907,38315.1,37227.9,40376.1,34303.7
15303771531,15983122664,1645747200.0,16352797470,15218012452,416316.366,39205.4,38316.2,39750.0,37999.2
15983122664,15844118727,1645833600.0,16035665222,15580545162,251892.201,39099.3,39205.4,40441.1,38561.7
15844118727,15388384934,1645920000.0,16346607788,14980476391,423197.247,37672.0,39099.3,39868.6,36934.6
15388384934,16813268091,1646006400.0,17128093956,14962419208,615391.161,43155.0,37672.1,44341.0,37414.4
16813268091,17560845295,1646092800.0,18179668537,15363195582,448483.646,44394.1,43155.0,44935.0,42765.4
17560845295,17519100455,1646179200.0,18109568218,17072656756,407603.721,43885.7,44393.6,45350.0,43321.0
17519100455,17252257829,1646265600.0,17784816441,15469384798,365565.832,42449.5,43885.8,44080.0,41831.0
17252257829,15972097300,1646352000.0,17276189291,15864298440,469138.374,39127.7,42449.6,42525.3,38521.0
15972097300,16139391821,1646438400.0,16330004774,14190701190,198747.893,39375.1,39127.7,39580.0,38547.6
16139391821,15780794023,1646524800.0,16469069984,15627336124,311705.26,38401.1,39375.0,39690.0,38056.0
15780794023,15427307834,1646611200.0,16212393953,15257685164,490254.516,37963.8,38401.1,39550.0,37134.0
15427307834,15554635586,1646697600.0,16154503396,15164538635,421462.367,38709.9,37963.7,39340.5,37853.0
15554635586,17074562980,1646784000.0,17464465074,15500765053,462059.811,41937.5,38709.9,42647.5,38638.7
17074562980,16051646378,1646870400.0,17144242876,14359373867,520645.186,39407.2,41939.5,42034.3,38512.0
16051646378,16056425703,1646956800.0,16650920362,15738542103,467078.892,38713.0,39407.1,40242.0,38200.1
16056425703,16327258685,1647043200.0,16660963649,16000630918,172494.825,38792.6,38713.1,39578.4,38630.0
16327258685,16514460746,1647129600.0,16757361648,15843291211,236623.694,37743.7,38792.7,39300.0,37500.0
16514460746,16750371120,1647216000.0,16995324788,16203024368,360058.358,39653.8,37743.0,39989.0,37522.1
16750371120,16605655879,1647302400.0,17119805871,15912583162,345019.243,39271.0,39651.6,39901.8,38073.8
16605655879,17176411304,1647388800.0,17283868704,15898290716,650589.661,41105.8,39270.9,41804.0,38700.0
17176411304,16877896115,1647475200.0,17877309958,16407414478,243988.794,40898.1,41105.9,41498.4,40442.8
16877896115,17724683461,1647561600.0,18173080733,16403254350,299134.443,41751.5,40898.0,42322.8,40084.2
17724683461,18165430949,1647648000.0,18311334914,17724683461,186459.954,42188.2,41751.6,42446.6,41500.0
18165430949,17756107574,1647734400.0,18298500238,17530622155,235774.129,41261.0,42188.2,42269.3,40900.0
17756107574,17712692600,1647820800.0,18731736328,17313176066,308396.46,40982.0,41261.0,41544.4,40430.0
17712692600,18216880285,1647907200.0,18919267001,17486551843,374297.674,42349.8,40982.0,43517.7,40852.0
18216880285,18491659015,1647993600.0,18575588243,17767733413,282631.74,42867.9,42349.9,43051.0,41731.3
18491659015,19528865674,1648080000.0,20006010776,18136162136,331440.057,43973.4,42867.8,44200.0,42525.0
19528865674,19093871011,1648166400.0,19975006651,18781628982,348620.122,44290.6,43973.2,45142.0,43575.1
19093871011,19323481890,1648252800.0,19546048651,18960740644,140712.587,44489.2,44290.6,44785.0,44041.0
19323481890,20129606341,1648339200.0,20129655167,19096820211,269280.228,46820.8,44489.3,47047.0,44416.0
20129606341,19906950876,1648425600.0,21050409822,19719066748,317565.782,47121.9,46820.9,48200.0,46651.2
19906950876,21074911175,1648512000.0,21651104764,19906950876,259040.835,47418.5,47121.8,48100.0,46911.0
21074911175,19729526755,1648598400.0,21383082483,19414372400,235009.892,47053.2,47418.5,47688.6,46535.0
19729526755,18900252070,1648684800.0,20339636475,17359702596,299837.61,45506.0,47053.1,47619.4,45185.0
18900252070,19000404137,1648771200.0,19221576822,18607809139,360734.553,46266.2,45505.9,46700.0,44206.2
19000404137,18901219711,1648857600.0,19405083700,18598914053,226413.357,45794.6,46266.2,47236.8,45600.0
18901219711,19440985202,1648944000.0,19676582710,18782165272,212589.013,46392.4,45792.3,47448.0,45501.0
19440985202,19560789171,1649030400.0,19730836700,19027073682,272796.541,46580.9,46392.3,46895.5,45094.0
19560789171,19641231477,1649116800.0,20300282804,19186387181,257524.639,45477.4,46580.9,47188.0,45300.0
19641231477,19343875963,1649203200.0,19695534740,18933353152,384359.375,43159.7,45477.5,45494.2,43100.0
19343875963,21017528416,1649289600.0,21017528416,16810685950,229567.98,43417.1,43159.8,43888.0,42685.0
21017528416,19820682919,1649376000.0,21174081991,19708448488,310095.829,42229.2,43417.1,43968.1,42074.0
19820682919,19859187341,1649462400.0,19993553951,17542275144,119722.654,42727.7,42229.1,42796.7,42100.3
19859187341,19677723243,1649548800.0,20173661866,19565121892,181904.47,42140.4,42727.8,43399.4,41838.0
19677723243,18258734146,1649635200.0,19908929535,18155345277,439530.02,39505.6,42140.3,42399.9,39136.7
18258734146,18399083843,1649721600.0,18866686206,18054440196,349883.631,40060.7,39505.6,40700.0,39224.0
18399083843,18378481203,1649808000.0,18811533954,17983019865,324910.931,41129.8,40060.7,41580.0,39569.8
18378481203,17768771154,1649894400.0,18799921416,17521008062,261966.391,39915.9,41129.8,41474.8,39522.0
17768771154,17500592949,1649980800.0,18023128751,17204953355,194680.671,40529.5,39915.9,40888.0,39734.2
17500592949,17568454233,1650067200.0,17737987287,17338196204,127705.057,40361.0,40529.6,40700.0,39944.9
17568454233,17654329252,1650153600.0,17745641356,17427337723,170331.824,39649.1,40360.9,40574.1,39510.0
17654329252,17279740891,1650240000.0,17845004906,17058779556,362435.319,40785.6,39649.1,41310.0,38465.7
17279740891,17531550120,1650326400.0,17853373711,17062693938,214404.271,41472.9,40785.7,41788.0,40543.7
17531550120,17462099599,1650412800.0,18179197226,17313685513,257382.427,41327.7,41472.9,42166.8,40800.0
17462099599,17405083374,1650499200.0,18457462568,16924048415,393149.956,40449.8,41326.0,42966.0,39630.0
17405083374,17659309386,1650585600.0,17864929886,17248274643,314935.753,39674.2,40449.7,40786.1,39133.0
17659309386,17621448910,1650672000.0,17790068360,17460052608,125046.817,39415.1,39674.3,40000.0,39259.0
17621448910,17490700664,1650758400.0,17798226957,17267950285,180371.762,39433.4,39413.8,39930.6,38884.1
17490700664,17691764312,1650844800.0,17731693648,16908849858,448877.893,40411.0,39433.4,40650.0,38111.0
17691764312,17403350332,1650931200.0,17903934598,17122745755,453132.198,38093.7,40411.0,40800.0,37671.8
17403350332,17289466783,1651017600.0,18030052653,17105231166,385645.365,39209.0,38093.7,39470.0,37844.5
17289466783,17155648925,1651104000.0,17555223654,16719891280,413543.408,39732.5,39209.0,40376.6,38861.8
17155648925,16973487209,1651190400.0,17516743935,16666875031,308116.375,38572.2,39732.5,39924.8,38160.0
16973487209,16603708317,1651276800.0,17015972321,16388674554,181810.382,37614.5,38572.2,38782.6,37550.0
16603708317,16711294191,1651363200.0,16881551940,16458853263,236549.462,38440.5,37614.4,38680.6,37350.0
16711294191,16785987955,1651449600.0,16851636851,14607818696,336845.365,38525.6,38440.2,39222.0,38032.2
16785987955,17466615928,1651536000.0,17494131778,16634903023,248986.222,37712.9,38525.5,38674.7,37500.1
17466615928,17565087941,1651622400.0,17659625060,17027744390,424498.818,39684.0,37713.0,40071.7,37655.2
17565087941,17157818819,1651708800.0,17816013501,16100261902,547209.0,36534.7,39684.1,39845.0,35388.0
17157818819,16620824768,1651795200.0,17234215795,14462884192,431979.24,35995.3,36533.7,36679.3,35200.0
16620824768,16457848472,1651881600.0,18252752434,16305013433,200264.833,35466.7,35995.2,36138.0,34700.0
16457848472,16013979824,1651968000.0,16523323970,15878889063,426872.584,34032.0,35466.7,35504.0,33665.0
16013979824,14596708437,1652054400.0,16112160020,14484751762,1078779.712,30056.6,34032.1,34243.3,30003.6
14596708437,14439630024,1652140800.0,15298010174,14121282236,863178.961,31002.1,30056.0,32650.0,29701.4
14439630024,14343035387,1652227200.0,14983377708,13603653052,1101875.972,29074.7,31002.1,32197.6,27651.0
14343035387,13747497944,1652313600.0,14870161221,13302768924,964475.589,29020.7,29077.9,30257.0,26631.0
13747497944,13857369267,1652400000.0,14585624527,13622231131,507620.105,29274.3,29020.8,31072.6,28730.4
13857369267,13833568940,1652486400.0,14033996323,13534917375,315756.895,30079.8,29274.2,30352.2,28602.3
13833568940,14112954415,1652572800.0,14112954415,13315641150,336773.139,31324.4,30079.5,31462.0,29448.0
14112954415,13763824313,1652659200.0,14116173731,13343612406,507243.166,29866.7,31324.3,31327.4,29052.3
13763824313,14021803078,1652745600.0,14388255998,12893803906,398624.519,30437.0,29866.4,30794.0,29420.0
14021803078,13764707934,1652832000.0,14109730965,13686131107,426700.457,28700.6,30437.0,30700.0,28629.6
13764707934,15539729593,1652918400.0,15621146268,13752786129,448856.724,30319.9,28700.6,30550.0,28670.5
15539729593,15017106497,1653004800.0,15954713920,14818773907,485439.171,29188.9,30319.9,30784.4,28702.0
15017106497,14247500888,1653091200.0,15098438773,14173226057,202804.089,29427.4,29188.9,29650.0,28927.0
14247500888,15017669601,1653177600.0,15044495643,14147612703,297116.44,30284.0,29427.4,30500.0,29223.6
15017669601,14559648102,1653264000.0,15496797104,14311685037,475720.75,29097.7,30284.0,30658.0,28840.7
14559648102,14712232619,1653350400.0,14933684533,14511674603,382124.449,29643.1,29097.8,29887.3,28637.6
14712232619,14577958606,1653436800.0,15025657932,14435750758,413459.484,29536.7,29643.0,30246.7,29330.0
14577958606,14525687660,1653523200.0,14867130251,14132909626,602137.086,29194.0,29536.7,29877.0,27952.1
14525687660,14311641772,1653609600.0,14861949294,14234963287,506638.884,28623.2,29194.0,29387.0,28259.6
14311641772,14338637663,1653696000.0,14488477877,12961501764,193644.283,29018.8,28623.3,29265.7,28520.0
14338637663,15135164755,1653782400.0,15351421370,14199725927,215139.934,29452.8,29018.8,29595.2,28825.0
15135164755,15878172150,1653868800.0,16625485654,14970608073,502712.176,31726.5,29452.6,32307.6,29301.1
15878172150,16047721649,1653955200.0,16571680017,15727062167,383688.265,31797.8,31726.5,32427.5,31222.0
16047721649,14983473591,1654041600.0,16253673122,14689029491,556992.756,29796.9,31797.9,31986.1,29300.0
14983473591,15158661591,1654128000.0,15371375869,14741762887,370924.687,30437.1,29796.9,30750.0,29566.1
15158661591,14971557113,1654214400.0,15458894830,14844252550,357110.377,29682.8,30437.1,30693.2,29220.0
14971557113,15010667754,1654300800.0,15085834221,14747408811,187520.534,29848.4,29682.8,29988.0,29456.0
15010667754,15166921665,1654387200.0,15180812687,14900196786,205385.831,29909.9,29848.5,30250.0,29524.0
15166921665,16474933039,1654473600.0,16551175489,15097321851,436522.874,31361.2,29910.0,31780.0,29876.2
16474933039,15629743943,1654560000.0,16474933039,14698512487,691714.985,31118.1,31361.2,31599.0,29190.0
15629743943,14693263013,1654646400.0,15817018618,14554203150,455686.637,30192.5,31118.0,31325.0,29825.0
14693263013,14960267743,1654732800.0,15043735670,14580655265,307312.175,30093.3,30192.6,30691.9,29914.5
14960267743,15153887237,1654819200.0,15301484910,14580326408,445928.659,29077.7,30093.4,30374.1,28805.0
15153887237,15149774162,1654905600.0,15318552669,14980090222,391367.814,28416.7,29077.7,29427.9,28080.0
15149774162,14539338594,1654992000.0,15201500300,14430573652,560834.131,26564.7,28416.6,28530.3,26538.7
14539338594,12002109134,1655078400.0,14621266491,11837589013,1622521.56,22471.5,26564.7,26877.0,21900.0
12002109134,11986417016,1655164800.0,12428037040,11519783849,1247609.796,22122.7,22471.4,23424.2,20823.0
11986417016,11904269815,1655251200.0,12067088573,11443028187,1509301.169,22567.5,22122.7,22800.0,20100.2
11904269815,11090978459,1655337600.0,12065915264,10471058116,882634.22,20387.4,22567.5,23000.0,20222.0
11090978459,11078093548,1655424000.0,11382707975,10905492069,776153.257,20457.3,20387.4,21388.0,20228.0
11078093548,10428448970,1655510400.0,11217093362,10170204320,1268591.388,18959.7,20457.3,20768.4,17593.2
10428448970,10814117760,1655596800.0,10941466413,10184421427,1089275.674,20564.2,18959.7,20821.0,17935.9
10814117760,10775497539,1655683200.0,11159474181,10491534359,935816.13,20570.1,20564.3,21099.9,19630.0
10775497539,10883384700,1655769600.0,11461050011,10763515710,787173.936,20713.1,20570.0,21740.0,20337.8
10883384700,10709933099,1655856000.0,11047434295,10640666336,812184.193,19977.4,20713.1,20888.0,19745.7
10709933099,11020468787,1655942400.0,11197154235,10702843754,698753.04,21096.6,19977.5,21250.0,19874.0
11020468787,10434296057,1656028800.0,11091123865,10416088690,645450.778,21231.2,21096.6,21563.5,20732.5
10434296057,10902335694,1656115200.0,10925128537,10383026737,434117.447,21481.9,21231.2,21627.6,20894.0
10902335694,10622187747,1656201600.0,11187914991,10598876762,442787.736,21029.1,21481.9,21888.0,20952.0
10622187747,10625381777,1656288000.0,10968412283,10561270658,539335.009,20730.0,21029.1,21560.0,20500.0
10625381777,10827074988,1656374400.0,11257918750,10581378085,582916.108,20268.6,20730.0,21198.0,20188.0
10827074988,10733807105,1656460800.0,10999475419,10685083094,608905.99,20109.9,20268.7,20430.0,19817.2
10733807105,10596083168,1656547200.0,10818182223,10402792453,859981.415,19923.5,20109.9,20165.0,18563.0
10596083168,10343939738,1656633600.0,10736641499,10212448848,915399.363,19272.0,19923.3,20926.4,18948.8
10343939738,10448951275,1656720000.0,10484707240,10258753390,382851.525,19240.9,19272.0,19456.0,18959.0
10448951275,10540134052,1656806400.0,10658125262,10307221040,449508.331,19305.9,19241.0,19645.4,18780.1
10540134052,11384658708,1656892800.0,11405316529,10429098934,633310.187,20226.6,19306.0,20350.0,19046.3
11384658708,11397434348,1656979200.0,11557495022,10908424673,854238.867,20170.0,20226.3,20749.2,19291.6
11397434348,11700857326,1657065600.0,11703131782,11169778151,682076.458,20554.1,20170.1,20667.6,19753.0
11700857326,12872717114,1657152000.0,12909936716,11586481284,699841.616,21613.4,20554.2,21830.0,20244.9
12872717114,12286906783,1657238400.0,13118801329,12094039460,848144.495,21587.9,21614.5,22579.9,21175.2
12286906783,12200821097,1657324800.0,12390105912,11988548763,393372.366,21580.0,21587.8,22000.0,21309.6
12200821097,11878601729,1657411200.0,12294772871,11744707841,468176.539,20853.8,21580.0,21594.2,20600.0
11878601729,11521668585,1657497600.0,11909988742,11400183401,561245.987,19954.3,20853.8,20853.9,19870.0
11521668585,11334091545,1657584000.0,11729536349,11254313157,640560.723,19322.9,19954.3,20048.9,19228.3
11334091545,11804496578,1657670400.0,11903193178,11322861910,975938.165,20220.1,19322.9,20401.6,18901.0
11804496578,12304037137,1657756800.0,12416666519,11679207705,765989.53,20578.6,20220.1,20900.0,19600.0
12304037137,12365609565,1657843200.0,12639423256,12084985263,626763.692,20823.1,20578.6,21200.0,20364.3
12365609565,12585756869,1657929600.0,12852579859,12171777057,539206.87,21183.5,20823.1,21580.0,20471.0
12585756869,12546169752,1658016000.0,13082158511,12475221730,485537.728,20794.4,21183.6,21674.1,20742.0
12546169752,13112591946,1658102400.0,13726904794,12540187625,982867.734,22423.9,20794.4,22800.0,20764.4
