start_time,datetime,range_0_1_percent,range_0_1_usd,range_100_1k_percent,range_100_1k_usd,range_100k_1M_percent,range_100k_1M_usd,range_10_100_percent,range_10_100_usd,range_10k_100k_percent,range_10k_100k_usd,range_1M_inf_percent,range_1M_inf_usd,range_1_10_percent,range_1_10_usd,range_1k_10k_percent,range_1k_10k_usd
2024-03-14 07:00:00,2024-03-14 07:00:00,0.0036903,19110477.83445514,0.93292746,4831232648.589784,13.10088538,67843886761.19122,0.18889144,978188050.2188354,9.25011368,47902385768.77777,72.88537795,377442225104.6473,0.01525246,78985984.32030399,3.62286132,18761250556.50298
2024-03-14 08:00:00,2024-03-14 08:00:00,0.00369021,19112389.13430429,0.93237371,4828964499.376974,13.09574985,67825712472.53159,0.18877027,977681952.8587987,9.24811373,47897975278.26515,72.89320416,377529623165.82983,0.01525018,78983980.81144816,3.62284789,18763510442.361176
2024-03-14 09:00:00,2024-03-14 09:00:00,0.00368978,19113553.7401318,0.93175199,4826602735.217895,13.09140551,67815271153.21774,0.18863777,977169461.763653,9.24799027,47905854495.39249,72.89884085,377625966404.4511,0.01524806,78987061.65174808,3.62243576,18764712717.33375
2024-03-14 10:00:00,2024-03-14 10:00:00,0.00368948,19114769.51501228,0.93120713,4824481849.179121,13.08463284,67790045395.54408,0.18860168,977124601.3285226,9.24474811,47896024437.73783,72.91069442,377742298543.15594,0.0152448,78981643.19526125,3.62118154,18760943763.081535
2024-03-14 11:00:00,2024-03-14 11:00:00,0.00368907,19116839.79249294,0.93052374,4821988784.37627,13.07379575,67748617368.05658,0.18837224,976147951.0954256,9.24238344,47894177878.774315,72.92582155,377902766300.77216,0.01524202,78984408.15727942,3.62017219,18759789819.988937
2024-03-14 12:00:00,2024-03-14 12:00:00,0.00368873,19118080.95435906,0.93021345,4821146802.720751,13.07032696,67741403953.64613,0.18834459,976159716.2246488,9.24206884,47900157420.70336,72.93039338,377986507548.0708,0.01524055,78989301.46244942,3.61972351,18760445214.763615
2024-03-14 13:00:00,2024-03-14 13:00:00,0.00368687,19119716.25424562,0.92936355,4819579606.903857,13.06252415,67740847893.35157,0.18827069,976351605.1723924,9.23718326,47903040724.64816,72.94613581,378290829191.36066,0.01523374,79000557.118149,3.61760193,18760495222.572044
2024-03-14 14:00:00,2024-03-14 14:00:00,0.00368698,19123596.08116166,0.92892207,4818122843.768044,13.05876774,67733074043.779884,0.18830382,976692186.8869382,9.23556135,47902908855.64478,72.95277517,378390658324.905,0.01523101,79000019.36030564,3.61675187,18759329145.652668
2024-03-14 15:00:00,2024-03-14 15:00:00,0.00368688,19124673.29941361,0.92862852,4817001473.085084,13.06391544,67765418339.33827,0.18830282,976768375.7208529,9.23606457,47909509397.64252,72.94736794,378394129115.11975,0.01523017,79002285.19389501,3.61680366,18761160413.979668
2024-03-14 16:00:00,2024-03-14 16:00:00,0.00368714,19126785.07894829,0.92868846,4817504610.511056,13.07393186,67820081536.93192,0.18837825,977198637.3975033,9.2384926,47924016151.94887,72.9341602,378340712311.8127,0.01522988,79003904.70414302,3.61743161,18765166421.21861
2024-03-14 17:00:00,2024-03-14 17:00:00,0.00368745,19129156.06118536,0.92870171,4817768128.847623,13.0681353,67792753243.38726,0.18844216,977569683.862928,9.23850453,47926015741.44443,72.93969528,378384723707.6262,0.01523058,79010716.6579643,3.61760299,18766814193.230133
2024-03-14 18:00:00,2024-03-14 18:00:00,0.00368394,19130463.22101699,0.92784755,4818255532.844426,13.05960062,67817706825.27362,0.18830961,977880292.2441206,9.23216838,47942085441.29219,72.95817609,378867343716.872,0.01521669,79019318.76591058,3.61499713,18772458864.67721
2024-03-14 19:00:00,2024-03-14 19:00:00,0.00368366,19132624.41328551,0.92776193,4818714528.567008,13.05817752,67823035151.98569,0.18832588,978148201.8337376,9.23226604,47951584604.64004,72.96073848,378951712246.4893,0.01521515,79026163.96971747,3.61383134,18769924782.979095
2024-03-14 20:00:00,2024-03-14 20:00:00,0.00368374,19135169.95784768,0.92735377,4817130413.731825,13.06944481,67889108120.414894,0.18817386,977467341.2571574,9.22904714,47940198537.871544,72.95438198,378960850756.68866,0.01521376,79027737.09573007,3.61270094,18766141018.53319
2024-03-14 21:00:00,2024-03-14 21:00:00,0.00368298,19138308.98132619,0.92698942,4817019349.952865,13.06881692,67910962514.98153,0.18812733,977587217.33549,9.22555081,47939766790.48106,72.96090286,379134941554.0714,0.01520855,79029913.3172041,3.61072112,18762796046.06531
2024-03-14 22:00:00,2024-03-14 22:00:00,0.00368311,19139691.59613702,0.92703774,4817457213.64277,13.06817961,67910284294.29948,0.18813565,977668316.4872946,9.22664611,47947317746.5563,72.96013139,379145635524.36646,0.01520791,79029624.29601005,3.61097849,18764861140.180416
2024-03-14 23:00:00,2024-03-14 23:00:00,0.00368298,19142127.62930088,0.92736484,4819935965.406624,13.06549608,67907312762.85761,0.18820943,978209841.8640472,9.22990317,47971995667.903366,72.9582361,379197064286.2138,0.0152074,79039764.66001949,3.61189999,18772683444.456615
2024-03-15 00:00:00,2024-03-15 00:00:00,0.00368365,19145828.91753386,0.92733874,4819861772.303156,13.06228431,67891485988.68867,0.18820465,978197441.8149928,9.23027449,47974537716.20447,72.96091681,379215835720.8247,0.01520769,79042267.94492969,3.61208967,18773908881.89109
2024-03-15 01:00:00,2024-03-15 01:00:00,0.00368486,19153312.20461806,0.92725237,4819714259.478816,13.05924844,67879951254.35355,0.18820566,978263852.7202972,9.22988995,47975538760.730576,72.96439141,379257608568.58887,0.01520733,79045364.85175802,3.61211999,18775240384.81749
2024-03-15 02:00:00,2024-03-15 02:00:00,0.00368449,19157115.69410143,0.92687272,4819175423.889559,13.05784773,67892880486.967735,0.18815726,978303506.970755,9.2286532,47983393734.47618,72.96858261,379392328622.79846,0.01520256,79044074.63199298,3.61099943,18775004697.83968
2024-03-15 03:00:00,2024-03-15 03:00:00,0.00368527,19160710.10725935,0.92725173,4821025446.432402,13.06062499,67905621619.6042,0.18821726,978590986.4164516,9.23109405,47994883885.31757,72.96242747,379350834743.33234,0.01520421,79050677.77250542,3.61149501,18777111668.817
2024-03-15 04:00:00,2024-03-15 04:00:00,0.00368557,19162564.45564611,0.92733366,4821533058.615503,13.05702963,67888078339.10556,0.18821722,978607359.2499868,9.23446616,48013229649.07303,72.96300983,379360288524.9584,0.01520436,79052826.95770586,3.61105357,18775134530.170753
2024-03-15 05:00:00,2024-03-15 05:00:00,0.00368621,19164138.70517202,0.92787713,4823918055.443951,13.06164728,67905882965.57708,0.18837702,979348758.78602,9.24166699,48046279603.03114,72.94934203,379254574681.25146,0.0152062,79055151.06845066,3.61219714,18779364566.44055
2024-03-15 06:00:00,2024-03-15 06:00:00,0.00368728,19169106.06532134,0.92783376,4823538327.114658,13.06755273,67934412722.71486,0.18837409,979302196.676726,9.24498511,48061993513.1404,72.94048783,379196419408.5893,0.01520691,79056323.36723897,3.61187229,18777075426.053352
2024-03-15 07:00:00,2024-03-15 07:00:00,0.00368766,19172093.20675835,0.92771584,4823181805.649885,13.06773647,67938981259.98299,0.18837414,979354556.6511267,9.24628303,48071297648.859024,72.93901571,379208934264.2081,0.01520784,79065353.9012364,3.61197931,18778630487.93655
2024-03-15 08:00:00,2024-03-15 08:00:00,0.00368868,19177423.79467212,0.92752928,4822220810.149488,13.07442003,67973854309.447975,0.18827362,978833734.684106,9.24811545,48080913018.493744,72.9308636,379167250805.93713,0.0152074,79063219.53788798,3.61190195,18778262931.86005
2024-03-15 09:00:00,2024-03-15 09:00:00,0.00368931,19180053.74468913,0.9277273,4823080641.78414,13.07896718,67995103309.57511,0.18829978,978935306.095582,9.25028154,48090483015.424126,72.92353363,379115807479.4579,0.0152085,79066165.23840185,3.61229277,18779634234.34977
2024-03-15 10:00:00,2024-03-15 10:00:00,0.00369013,19182970.60249561,0.92790192,4823650409.803687,13.08459,68019568079.50344,0.18832693,979007834.2354563,9.24888068,48079830486.52477,72.91895177,379065419985.1788,0.01521002,79068525.12985702,3.61244854,18779127915.72774
2024-03-15 11:00:00,2024-03-15 11:00:00,0.00369182,19193156.19888864,0.92760078,4822440548.964425,13.08741041,68039247101.52085,0.18829363,978906923.0766276,9.24776972,48077600497.03547,72.91893581,379093291807.21875,0.01520867,79067309.15751871,3.61108916,18773445644.854397
2024-03-15 12:00:00,2024-03-15 12:00:00,0.00369253,19198466.28895278,0.92746717,4822148635.295599,13.08873517,68051817169.93063,0.18825284,978776595.9573274,9.24723649,48078843285.12646,72.91879679,379124228932.0114,0.01520687,79064575.17142177,3.61061214,18772533333.58886
2024-03-15 13:00:00,2024-03-15 13:00:00,0.00369306,19204889.02576577,0.9275629,4823569864.080987,13.08449901,68042819815.3226,0.18825142,978956650.3626182,9.24502039,48076525980.22687,72.92568665,379232659497.47906,0.01520423,79065967.45039895,3.61008234,18773373158.059177
2024-03-15 14:00:00,2024-03-15 14:00:00,0.00369352,19206597.75222297,0.92796838,4825506910.690778,13.09241975,68081589442.95232,0.18831762,979266099.7101276,9.24686211,48084394018.22552,72.91439581,379160464884.7257,0.01520552,79069867.18170866,3.61113729,18778191576.59679
2024-03-15 15:00:00,2024-03-15 15:00:00,0.00369411,19212169.04315033,0.92831687,4827952548.208755,13.09894512,68124459789.03425,0.18838053,979721766.9123976,9.24653922,48089024240.49124,72.90666583,379170015474.15607,0.01520673,79086524.90446864,3.61225159,18786450797.470715
2024-03-15 16:00:00,2024-03-15 16:00:00,0.00369405,19215403.37294089,0.92844093,4829486714.672749,13.09269321,68104481278.64882,0.18841278,980069923.6134808,9.2469607,48100070131.72665,72.91180357,379266548151.93146,0.01520516,79092934.52726777,3.61278959,18792708036.19978
2024-03-15 17:00:00,2024-03-15 17:00:00,0.00369413,19215988.52081794,0.92837343,4829179834.07747,13.09132732,68097999943.31595,0.18840841,980056137.7426713,9.24585089,48094737671.438,72.91478104,379285509693.089,0.01520512,79093442.26617463,3.61235966,18790643771.82289
2024-03-15 18:00:00,2024-03-15 18:00:00,0.00369334,19217140.80457681,0.92838033,4830541907.7902565,13.09541737,68137982383.042854,0.18842096,980390597.9044536,9.24381098,48097331421.106926,72.91282673,379379500663.90265,0.01520093,79093358.90502417,3.61224937,18795230182.13095
2024-03-15 19:00:00,2024-03-15 19:00:00,0.0036914,19218604.88734385,0.92826661,4832851192.374673,13.09025165,68152013540.097275,0.18840908,980917613.7081412,9.24023778,48107616796.209694,72.92326756,379661724711.33954,0.01519308,79100003.64291447,3.61068284,18798363294.616188
2024-03-15 20:00:00,2024-03-15 20:00:00,0.0036916,19219205.55368454,0.9285075,4833994871.846722,13.0920606,68159873744.19339,0.18845586,981138745.6543064,9.24236832,48117609336.25236,72.91848506,379628149111.4597,0.01519431,79104587.23624533,3.61123675,18800817390.586697
2024-03-15 21:00:00,2024-03-15 21:00:00,0.00369188,19221330.51697362,0.92878421,4835606851.83613,13.09053355,68154338664.77937,0.18852288,981522443.3374926,9.24357075,48125574774.4248,72.91807616,379639472843.3999,0.01519525,79112324.28247218,3.61162531,18803506620.851498
2024-03-15 22:00:00,2024-03-15 22:00:00,0.00369212,19222964.09417296,0.92864493,4834973703.199364,13.08647288,68134493951.34152,0.18851902,981520981.9709134,9.24348423,48126040248.83234,72.92257643,379670128820.0435,0.01519533,79114222.69174106,3.61141507,18802769869.258083
2024-03-15 23:00:00,2024-03-15 23:00:00,0.00369261,19225863.91252819,0.92888707,4836327119.902705,13.09662546,68188659984.51208,0.18860672,981996410.1000886,9.24488376,48134249312.452675,72.91088974,379616557277.3357,0.01519643,79121482.42553847,3.61121821,18802105254.151775
2024-03-16 00:00:00,2024-03-16 00:00:00,0.00369234,19226513.09504751,0.92898102,4837325846.626319,13.09333245,68178696632.40688,0.18861795,982158385.8131896,9.24298903,48129454272.11938,72.91594265,379682861800.576,0.01519544,79124640.94176254,3.61124911,18804247023.681572
2024-03-16 01:00:00,2024-03-16 01:00:00,0.00369267,19229284.31896835,0.92909,4838166921.136662,13.09102004,68170511331.134415,0.18865268,982394789.3245888,9.23973901,48115252341.70133,72.92172681,379734458348.02655,0.01519522,79127978.86894964,3.61088357,18803407131.61438
2024-03-16 02:00:00,2024-03-16 02:00:00,0.00369311,19232190.48201697,0.92911584,4838455294.533254,13.09606594,68198955404.24931,0.1886441,982381315.6416606,9.23948401,48115453994.7188,72.91824046,379728374461.1052,0.01519431,79125744.70161101,3.60956224,18797123926.48253
2024-03-16 03:00:00,2024-03-16 03:00:00,0.00369342,19234263.56613496,0.92818382,4833712118.804674,13.10012473,68221649833.62579,0.18851091,981710161.52511,9.24072902,48123036404.371254,72.9136158,379712961959.75696,0.01519249,79118077.9189593,3.6099498,18799571458.7021
2024-03-16 04:00:00,2024-03-16 04:00:00,0.00369391,19236679.21578662,0.92829351,4834243584.127247,13.10292487,68235671246.09218,0.18863203,982332847.6749955,9.24152115,48126765948.74593,72.90933566,379687551189.9379,0.01519358,79123110.83903769,3.61040528,18801788932.64435
2024-03-16 05:00:00,2024-03-16 05:00:00,0.0036944,19239417.8285441,0.92822601,4833943947.631104,13.09888388,68215359157.45025,0.18864227,982396695.3877468,9.24188334,48129168677.38448,72.91316672,379711577083.1646,0.01519498,79131254.62174937,3.61030839,18801486144.60449
2024-03-16 06:00:00,2024-03-16 06:00:00,0.00369486,19241872.98674772,0.92828142,4834246148.078491,13.09869129,68214548363.69896,0.18866721,982529343.9408704,9.2419207,48129498774.3008,72.91317882,379712709576.7432,0.01520099,79162790.83024614,3.6103647,18801832321.03755
2024-03-16 07:00:00,2024-03-16 07:00:00,0.00369555,19245072.48388331,0.92863799,4836013225.215035,13.0996668,68218360947.30921,0.18872236,982798309.6884316,9.24275312,48132939406.10554,72.91028165,379690566588.1034,0.01520127,79162778.4516318,3.61104125,18805006220.439194
2024-03-16 08:00:00,2024-03-16 08:00:00,0.00369643,19251050.44926234,0.92863086,4836326243.65229,13.10329359,68242188985.12731,0.18873265,982923017.5364176,9.24224551,48133781070.90264,72.90695093,379700713305.7023,0.01519994,79161550.74566485,3.61125009,18807455520.627537
2024-03-16 09:00:00,2024-03-16 09:00:00,0.00369732,19256661.86040411,0.92864064,4836621929.458564,13.10369951,68247756730.01159,0.18869117,982756745.69825,9.24444482,48147671638.07816,72.90404157,379704776529.00653,0.01519527,79141222.47089091,3.61158971,18810176153.790222
2024-03-16 10:00:00,2024-03-16 10:00:00,0.0036978,19259700.28514462,0.92797214,4833266848.10259,13.10694159,68266431273.96053,0.18864997,982567905.9870814,9.2435555,48144301391.414566,72.90322766,379710487594.6624,0.01519501,79141969.29193713,3.61076033,18806349311.24486
2024-03-16 11:00:00,2024-03-16 11:00:00,0.0036979,19260622.7238445,0.92791437,4833067692.176518,13.10376311,68251313260.68536,0.1886577,982628868.1938212,9.24347984,48144920857.93027,72.90629436,379734454354.90704,0.01519527,79144999.31581065,3.61099745,18807980290.85827
2024-03-16 12:00:00,2024-03-16 12:00:00,0.00369811,19261982.0180956,0.92799637,4833563461.754707,13.10890831,68279081792.898766,0.18869251,982824114.8582152,9.24438638,48150326382.57211,72.89966551,379705319892.3212,0.01519768,79158647.14263539,3.61145513,18810631233.190723
2024-03-16 13:00:00,2024-03-16 13:00:00,0.00369805,19262908.99713569,0.92798697,4833820835.590703,13.11273493,68303342055.944214,0.18868783,982862023.0309798,9.24430207,48152939112.82966,72.89591755,379709863630.392,0.01519737,79162044.56170931,3.61147523,18811928223.87497
2024-03-16 14:00:00,2024-03-16 14:00:00,0.00369835,19266715.81723225,0.9277328,4833070606.77082,13.09905409,68240180029.0472,0.18857469,982389300.957634,9.24400895,48157128787.66749,72.91054495,379831144945.4727,0.01519507,79159502.01111475,3.6111911,18812681357.12172
2024-03-16 15:00:00,2024-03-16 15:00:00,0.00369914,19271790.23862444,0.92766921,4832970409.537222,13.10351693,68266693708.53345,0.18842558,981659477.8962728,9.24507843,48165003386.864555,72.905171,379821310836.2594,0.01519327,79153892.25987564,3.61124644,18813869258.931004
2024-03-16 16:00:00,2024-03-16 16:00:00,0.0036992,19273185.31719921,0.92757133,4832741668.823175,13.10062666,68255607287.23656,0.18839309,981547328.0858408,9.24327738,48158422309.2347,72.91016195,379869414734.3312,0.01519255,79154739.30619693,3.61107783,18814085535.16343
2024-03-16 17:00:00,2024-03-16 17:00:00,0.00369956,19276516.0310155,0.92733192,4831851746.202276,13.10217176,68268707574.77408,0.18823704,980806820.7724916,9.24396575,48165571827.46104,72.90830489,379887841336.6291,0.01518964,79145421.68787692,3.61109944,18815589999.694153
2024-03-16 18:00:00,2024-03-16 18:00:00,0.0036997,19279013.07615835,0.92731552,4832213956.121543,13.10529027,68291282828.240715,0.18812451,980311311.4109888,9.24327351,48166426866.15799,72.90614463,379911779001.5043,0.01518753,79141783.38951644,3.61096433,18816629082.105164
2024-03-16 19:00:00,2024-03-16 19:00:00,0.00369998,19281738.14296665,0.92724112,4832139675.014487,13.10963144,68318335927.85108,0.18799132,979680814.3552969,9.24320601,48169199597.05813,72.90170954,379913310764.803,0.01518505,79133983.84557022,3.61133553,18819784167.917667
2024-03-16 20:00:00,2024-03-16 20:00:00,0.00370044,19284502.58300937,0.92714693,4831738645.8378,13.11226895,68333350686.651566,0.18775056,978444289.8151191,9.24553698,48182242366.283134,72.89707257,379896205888.39667,0.01518199,79119527.35463332,3.61134158,18820165415.638603
2024-03-16 21:00:00,2024-03-16 21:00:00,0.003701,19287676.92271672,0.92704531,4831274944.449391,13.12224923,68386294656.123505,0.18772922,978346454.136092,9.2448951,48179554395.0433,72.88836318,379855998363.5332,0.01517595,79089130.27226126,3.610841,18817813348.63082
2024-03-16 22:00:00,2024-03-16 22:00:00,0.00370138,19290037.10432026,0.92701377,4831202510.297773,13.14454232,68503778252.23786,0.1877273,978355042.6064028,9.24499144,48180973366.47685,72.8662696,379748084985.47034,0.01517255,79072879.02702098,3.61058164,18816819784.253708
2024-03-16 23:00:00,2024-03-16 23:00:00,0.0037016,19291202.35492376,0.92703223,4831310697.875827,13.15084014,68536769612.96741,0.1877306,978374688.612488,9.24534538,48182937340.46343,72.85961787,379714359842.44147,0.01517038,79061766.83310261,3.61056179,18816762981.402473
2024-03-17 00:00:00,2024-03-17 00:00:00,0.00370209,19292465.27019588,0.92711653,4831418490.491638,13.15703489,68564348995.39062,0.18778156,978573073.5275488,9.24609096,48183516485.69879,72.8526437,379651960207.9983,0.0151627,79016322.01711273,3.61046757,18814980748.974007
2024-03-17 01:00:00,2024-03-17 01:00:00,0.0037024,19294287.28150577,0.92690805,4830394231.131547,13.16299534,68596293394.2237,0.18777768,978565455.2851224,9.24525548,48179782863.52949,72.84821676,379633777810.15967,0.01515965,79001474.61794686,3.60998464,18812706290.1654
2024-03-17 02:00:00,2024-03-17 02:00:00,0.00370282,19297554.41639829,0.92679235,4830057841.0101795,13.16289701,68599566734.26566,0.18776635,978560416.6083436,9.24572384,48184882781.08098,72.84810025,379654122653.2705,0.01515205,78966198.05093296,3.60986535,18813122877.38863
2024-03-17 03:00:00,2024-03-17 03:00:00,0.00370289,19298224.0141336,0.92684475,4830404578.423564,13.16215389,68596740448.169106,0.18776618,978574506.9602486,9.24576981,48185857497.32436,72.84863738,379662714087.29224,0.01515235,78968957.84323078,3.60997275,18813969647.566208
2024-03-17 04:00:00,2024-03-17 04:00:00,0.00370299,19299080.4406303,0.92692908,4830922265.5634165,13.16143262,68594091575.562126,0.18780651,978800523.5592096,9.24638008,48189817928.82633,72.84824605,379666819341.2065,0.01515294,78973343.73991702,3.61034973,18816238876.573715
2024-03-17 05:00:00,2024-03-17 05:00:00,0.00370336,19301254.43223415,0.92702574,4831495520.923196,13.16157544,68595821941.8526,0.18787622,979177910.3533304,9.24652833,48191283303.46255,72.84760307,379668925698.4371,0.01515335,78976595.11907779,3.61053448,18817472205.24203
2024-03-17 06:00:00,2024-03-17 06:00:00,0.00370461,19306103.87578688,0.92702995,4831104233.318034,13.15935354,68578375770.048775,0.18780235,978709160.1000216,9.24676598,48188400003.3479,72.84938128,379645719573.45233,0.01515244,78965124.3484662,3.61080985,18817297826.147896
2024-03-17 07:00:00,2024-03-17 07:00:00,0.00370499,19308104.75456867,0.92701252,4831015802.377894,13.16356886,68600378178.15523,0.18756134,977453683.4265118,9.2482065,48195931509.21653,72.84372537,379616436837.52875,0.01515246,78965224.18227708,3.61106796,18818652478.863186
2024-03-17 08:00:00,2024-03-17 08:00:00,0.00370489,19309333.74379547,0.92686934,4830700958.489826,13.11877209,68373029992.0956,0.1875585,977526149.12553,9.24678029,48192802041.17516,72.89084311,379895905496.3602,0.01515292,78974674.12493034,3.61031886,18816428720.02498
2024-03-17 09:00:00,2024-03-17 09:00:00,0.00370497,19310237.95760509,0.92684062,4830681633.836132,13.11885296,68375296124.930695,0.18754918,977503984.6806084,9.24828452,48201942263.75303,72.88908038,379896967499.8586,0.01515266,78975459.18209864,3.61053472,18818061402.33882
2024-03-17 10:00:00,2024-03-17 10:00:00,0.00370499,19311566.3822917,0.92679186,4830729148.737361,13.11694412,68369616779.93456,0.18751446,977384039.783233,9.24814001,48204199260.44173,72.89118982,379931687472.17505,0.01515234,78978758.59244092,3.6105624,18819380901.05776
2024-03-17 11:00:00,2024-03-17 11:00:00,0.00370535,19314212.46262806,0.92637904,4828772333.881711,13.11971177,68386803070.4526,0.18736431,976640835.8669628,9.24802081,48205523792.24437,72.88919689,379936635790.6354,0.01515229,78981653.85003239,3.61046954,18819656535.342445
2024-03-17 12:00:00,2024-03-17 12:00:00,0.00370551,19315445.67623567,0.92636207,4828774809.607456,13.11974804,68388280475.97504,0.18736499,976662752.0472958,9.2487106,48210027529.62344,72.88816607,379938420198.9434,0.01515236,78983494.16457051,3.61079037,18821683454.125763
2024-03-17 13:00:00,2024-03-17 13:00:00,0.0037059,19318141.03043796,0.92653849,4829870792.547258,13.12008609,68392539607.87775,0.18742971,977035800.4859468,9.2486553,48211499504.89461,72.88710678,379946770284.6955,0.01515499,79000096.23917894,3.61132273,18825145760.58014
2024-03-17 14:00:00,2024-03-17 14:00:00,0.00370654,19322127.87582153,0.92647187,4829676933.773933,13.11952633,68391794207.4644,0.18731565,976472230.4865556,9.24752795,48207154176.64755,72.88906958,379969072206.7445,0.01515552,79005385.13128567,3.61122656,18825242417.880424
2024-03-17 15:00:00,2024-03-17 15:00:00,0.00370666,19323177.80159336,0.92649261,4829891525.438841,13.12215539,68407007920.834175,0.18720405,975911994.26897,9.24777667,48209513850.412415,72.88620455,379962515661.1808,0.01515421,79000289.50093985,3.61130587,18826071010.05485
2024-03-17 16:00:00,2024-03-17 16:00:00,0.00370693,19326062.01545823,0.92646922,4830137365.476166,13.12263405,68414712527.74473,0.18710146,975451469.5276544,9.24724489,48210412483.97088,72.88633276,379992117645.9762,0.01515204,78995019.52048708,3.61135865,18827779770.736324
2024-03-17 17:00:00,2024-03-17 17:00:00,0.00370748,19329899.14389701,0.92654754,4830793751.032221,13.12399786,68425336471.493866,0.18713431,975672816.83175,9.24721906,48212753656.504005,72.8846531,380002874533.96826,0.01515301,79004109.9873901,3.61158765,18829940608.201096
2024-03-17 18:00:00,2024-03-17 18:00:00,0.00370771,19331420.12416086,0.92655139,4830888426.289039,13.12501109,68431675899.35043,0.18713083,975669771.367908,9.24744133,48214657023.72039,72.88329188,380001645153.8361,0.01515321,79006369.61841185,3.61171255,18830882560.567627
2024-03-17 19:00:00,2024-03-17 19:00:00,0.00370043,19332870.06312752,0.92480828,4831653296.187679,13.08646924,68370151284.95904,0.18680581,975965427.359563,9.22980464,48221038704.21054,72.94839218,381118277069.9844,0.01512361,79013171.60232012,3.60489581,18833748615.951233
2024-03-17 20:00:00,2024-03-17 20:00:00,0.00370096,19337246.02159799,0.92499674,4833039545.801143,13.08241374,68354644098.42571,0.18685398,976298221.0678712,9.23103131,48231455821.61084,72.95090333,381163073882.8471,0.01512248,79013827.33773012,3.60497746,18835740588.47523
2024-03-17 21:00:00,2024-03-17 21:00:00,0.00370152,19340863.78763479,0.92485406,4832468393.473764,13.08283874,68359330927.4461,0.18681597,976134815.3970448,9.23026056,48229168654.80765,72.95204125,381182771536.1268,0.01512064,79007056.78277116,3.60436727,18833231845.02839
2024-03-17 22:00:00,2024-03-17 22:00:00,0.00370209,19344428.05191831,0.92487683,4832733865.379221,13.08610795,68378485772.533875,0.18684235,976302295.9804728,9.23099257,48234455681.99057,72.94783304,381172338089.0423,0.01512013,79006825.76008968,3.60452504,18834627176.115475
2024-03-17 23:00:00,2024-03-17 23:00:00,0.00370272,19348400.38300417,0.92433932,4830092087.616537,13.08565853,68378499473.30343,0.18679095,976067391.7449158,9.23213572,48242095446.04057,72.94770815,381184853138.4874,0.01511217,78967936.20752215,3.60455244,18835420983.13059
2024-03-18 00:00:00,2024-03-18 00:00:00,0.00370332,19353328.87534192,0.92421221,4829873103.489413,13.08306849,68371267741.53251,0.18674431,975913650.6222664,9.2328546,48250299564.43208,72.95011049,381232547892.7868,0.01510613,78943658.39676335,3.60420043,18835317788.12
2024-03-18 01:00:00,2024-03-18 01:00:00,0.00370362,19355295.49228252,0.92425723,4830215733.555097,13.08454769,68380517892.2771,0.18672065,975811718.8263956,9.23324457,48253410074.9324,72.94814489,381230749850.6109,0.01509277,78875591.05029663,3.60428858,18836197133.969913
2024-03-18 02:00:00,2024-03-18 02:00:00,0.00370357,19357572.02822239,0.92409541,4829995492.820877,13.08528021,68393202262.415306,0.18660239,975319957.4379972,9.23169626,48251566595.62525,72.94957226,381287582074.32355,0.0150877,78859320.54269645,3.6039622,18836930656.21868
2024-03-18 03:00:00,2024-03-18 03:00:00,0.00370379,19358870.34471107,0.9241251,4830194991.738289,13.08792729,68407665415.84532,0.18661524,975396069.8467886,9.23203632,48253786714.942,72.94644991,381274760304.2815,0.01508787,78860901.50691907,3.60405448,18837585794.580933
2024-03-18 04:00:00,2024-03-18 04:00:00,0.00370439,19362304.44072382,0.92419075,4830608568.067908,13.07799932,68356771326.035095,0.18665866,975637248.0819312,9.2335973,48262649676.93335,72.95412963,381320463170.4609,0.01508876,78866741.50069617,3.60463119,18840874988.0992
2024-03-18 05:00:00,2024-03-18 05:00:00,0.00370546,19369988.56306318,0.92429657,4831679847.544208,13.08860523,68419544217.9389,0.1867465,976201073.3384024,9.23376554,48268705394.78941,72.94300717,381303218828.1746,0.01508826,78872586.14300737,3.60478526,18843701085.649937
2024-03-18 06:00:00,2024-03-18 06:00:00,0.00370602,19373564.06629958,0.92428271,4831777739.918313,13.0866813,68411898883.452614,0.18672679,976132430.0200266,9.23400637,48271666090.35709,72.94483118,381326197382.68365,0.01508623,78864750.58542036,3.60467941,18843812102.64391
2024-03-18 07:00:00,2024-03-18 07:00:00,0.00370686,19379798.019162,0.92395473,4830515277.757752,13.08587026,68414061834.86113,0.18669751,976070737.040601,9.23350839,48273580694.19349,72.94658989,381371082810.828,0.01508638,78872892.8373214,3.60458597,18845087274.669502
2024-03-18 08:00:00,2024-03-18 08:00:00,0.00370774,19384709.48811902,0.92366522,4829088005.221008,13.0801757,68385512777.53251,0.1866453,975815207.7136708,9.2318117,48265573153.431595,72.95492365,381421471625.0324,0.01508473,78865698.03521596,3.60398596,18842287282.07187
2024-03-18 09:00:00,2024-03-18 09:00:00,0.00370905,19390206.16132944,0.92364983,4828667360.222423,13.08045664,68382163852.658966,0.18656765,975340561.8571296,9.23409202,48274094014.70751,72.95207852,381379727328.1421,0.01508324,78852334.82500137,3.60436304,18842931173.493763
2024-03-18 10:00:00,2024-03-18 10:00:00,0.00370959,19394158.61568907,0.92381964,4829832135.579132,13.0871152,68420898558.96864,0.18656888,975402914.6586368,9.23315786,48271979525.652214,72.94626499,381371212866.1824,0.01508178,78849225.68316281,3.60428207,18843588856.273735
