start_time,datetime,netflow_total
2021-01-16 20:00:00,2021-01-16 20:00:00,13.75994521
2021-01-16 21:00:00,2021-01-16 21:00:00,19.32719746
2021-01-16 22:00:00,2021-01-16 22:00:00,17.27429951
2021-01-16 23:00:00,2021-01-16 23:00:00,73.35324686
2021-01-17 00:00:00,2021-01-17 00:00:00,-786.42837492
2021-01-17 01:00:00,2021-01-17 01:00:00,-483.68519534
2021-01-17 02:00:00,2021-01-17 02:00:00,4.40397397
2021-01-17 03:00:00,2021-01-17 03:00:00,5.06178207
2021-01-17 04:00:00,2021-01-17 04:00:00,-785.1354248299999
2021-01-17 05:00:00,2021-01-17 05:00:00,7.03604937
2021-01-17 06:00:00,2021-01-17 06:00:00,-481.72836366
2021-01-17 07:00:00,2021-01-17 07:00:00,4.90641764
2021-01-17 08:00:00,2021-01-17 08:00:00,98.46744072
2021-01-17 09:00:00,2021-01-17 09:00:00,12.23803118
2021-01-17 10:00:00,2021-01-17 10:00:00,17.69162357
2021-01-17 11:00:00,2021-01-17 11:00:00,34.41499724
2021-01-17 12:00:00,2021-01-17 12:00:00,6.07121612
2021-01-17 13:00:00,2021-01-17 13:00:00,16.00556907
2021-01-17 14:00:00,2021-01-17 14:00:00,56.38683342
2021-01-17 15:00:00,2021-01-17 15:00:00,9.89453796
2021-01-17 16:00:00,2021-01-17 16:00:00,19.06573439
2021-01-17 17:00:00,2021-01-17 17:00:00,7.94647169
2021-01-17 18:00:00,2021-01-17 18:00:00,8.53907648
2021-01-17 19:00:00,2021-01-17 19:00:00,29.13873888
2021-01-17 20:00:00,2021-01-17 20:00:00,3.24199015
2021-01-17 21:00:00,2021-01-17 21:00:00,10.70336289
2021-01-17 22:00:00,2021-01-17 22:00:00,9.13374706
2021-01-17 23:00:00,2021-01-17 23:00:00,14.16710329
2021-01-18 00:00:00,2021-01-18 00:00:00,10.18457353
2021-01-18 01:00:00,2021-01-18 01:00:00,8.23819132
2021-01-18 02:00:00,2021-01-18 02:00:00,4.62629613
