start_time,datetime,total_value_staked
2021-01-18 01:00:00,2021-01-18 01:00:00,2560887.1439972
2021-01-18 02:00:00,2021-01-18 02:00:00,2560911.947532942
2021-01-18 03:00:00,2021-01-18 03:00:00,2562312.540646095
2021-01-18 04:00:00,2021-01-18 04:00:00,2562340.007708453
2021-01-18 05:00:00,2021-01-18 05:00:00,2562364.525060351
2021-01-18 06:00:00,2021-01-18 06:00:00,2562389.158867419
2021-01-18 07:00:00,2021-01-18 07:00:00,2562417.01607994
2021-01-18 08:00:00,2021-01-18 08:00:00,2562442.012024534
2021-01-18 09:00:00,2021-01-18 09:00:00,2562469.714956413
2021-01-18 10:00:00,2021-01-18 10:00:00,2562494.6303401
2021-01-18 11:00:00,2021-01-18 11:00:00,2562519.503456594
2021-01-18 12:00:00,2021-01-18 12:00:00,2562546.813278484
2021-01-18 13:00:00,2021-01-18 13:00:00,2562571.428331255
2021-01-18 14:00:00,2021-01-18 14:00:00,2562598.536279225
2021-01-18 15:00:00,2021-01-18 15:00:00,2562623.499433263
2021-01-18 16:00:00,2021-01-18 16:00:00,2562648.688634722
2021-01-18 17:00:00,2021-01-18 17:00:00,2586100.537200375
2021-01-18 18:00:00,2021-01-18 18:00:00,2586125.377406415
2021-01-18 19:00:00,2021-01-18 19:00:00,2586150.637827577
2021-01-18 20:00:00,2021-01-18 20:00:00,2586178.440027198
2021-01-18 21:00:00,2021-01-18 21:00:00,2586203.579631265
2021-01-18 22:00:00,2021-01-18 22:00:00,2586231.481743733
2021-01-18 23:00:00,2021-01-18 23:00:00,2586256.411314895
2021-01-19 00:00:00,2021-01-19 00:00:00,2586280.909115817
2021-01-19 01:00:00,2021-01-19 01:00:00,2586308.443208831
2021-01-19 02:00:00,2021-01-19 02:00:00,2586333.683760929
2021-01-19 03:00:00,2021-01-19 03:00:00,2586358.741827311
2021-01-19 04:00:00,2021-01-19 04:00:00,2586386.410809346
2021-01-19 05:00:00,2021-01-19 05:00:00,2586411.563189562
2021-01-19 06:00:00,2021-01-19 06:00:00,2612039.112165995
2021-01-19 07:00:00,2021-01-19 07:00:00,2616832.10404463
2021-01-19 08:00:00,2021-01-19 08:00:00,2616857.107162297
2021-01-19 09:00:00,2021-01-19 09:00:00,2616885.233116486
2021-01-19 10:00:00,2021-01-19 10:00:00,2616910.367908553
2021-01-19 11:00:00,2021-01-19 11:00:00,2616935.530639192
2021-01-19 12:00:00,2021-01-19 12:00:00,2616963.256935973
2021-01-19 13:00:00,2021-01-19 13:00:00,2619292.414186461
2021-01-19 14:00:00,2021-01-19 14:00:00,2619320.242268799
2021-01-19 15:00:00,2021-01-19 15:00:00,2619345.379241612
2021-01-19 16:00:00,2021-01-19 16:00:00,2619370.297443208
2021-01-19 17:00:00,2021-01-19 17:00:00,2619397.984324864
2021-01-19 18:00:00,2021-01-19 18:00:00,2619423.144890392
2021-01-19 19:00:00,2021-01-19 19:00:00,2619448.485366948
2021-01-19 20:00:00,2021-01-19 20:00:00,2644660.105554676
2021-01-19 21:00:00,2021-01-19 21:00:00,2644685.173234932
2021-01-19 22:00:00,2021-01-19 22:00:00,2644710.422237444
2021-01-19 23:00:00,2021-01-19 23:00:00,2644738.50317935
2021-01-20 00:00:00,2021-01-20 00:00:00,2644763.390939038
2021-01-20 01:00:00,2021-01-20 01:00:00,2644791.500937107
2021-01-20 02:00:00,2021-01-20 02:00:00,2644816.292810292
2021-01-20 03:00:00,2021-01-20 03:00:00,2720968.929411713
2021-01-20 04:00:00,2021-01-20 04:00:00,2720996.879416887
2021-01-20 05:00:00,2021-01-20 05:00:00,2721021.912742599
2021-01-20 06:00:00,2021-01-20 06:00:00,2721049.810892925
2021-01-20 07:00:00,2021-01-20 07:00:00,2721074.52301549
2021-01-20 08:00:00,2021-01-20 08:00:00,2721099.807756765
2021-01-20 09:00:00,2021-01-20 09:00:00,2721127.712366439
2021-01-20 10:00:00,2021-01-20 10:00:00,2728449.127444027
2021-01-20 11:00:00,2021-01-20 11:00:00,2728474.46643462
2021-01-20 12:00:00,2021-01-20 12:00:00,2728502.414760643
2021-01-20 13:00:00,2021-01-20 13:00:00,2728527.327436185
2021-01-20 14:00:00,2021-01-20 14:00:00,2728554.882636764
2021-01-20 15:00:00,2021-01-20 15:00:00,2728579.890166775
2021-01-20 16:00:00,2021-01-20 16:00:00,2728604.849972985
2021-01-20 17:00:00,2021-01-20 17:00:00,2765144.322350176
2021-01-20 18:00:00,2021-01-20 18:00:00,2765169.24951722
2021-01-20 19:00:00,2021-01-20 19:00:00,2765193.873741816
2021-01-20 20:00:00,2021-01-20 20:00:00,2765221.557139563
2021-01-20 21:00:00,2021-01-20 21:00:00,2765246.585179725
2021-01-20 22:00:00,2021-01-20 22:00:00,2765274.632292988
2021-01-20 23:00:00,2021-01-20 23:00:00,2767507.874013624
2021-01-21 00:00:00,2021-01-21 00:00:00,2767532.822631551
2021-01-21 01:00:00,2021-01-21 01:00:00,2767560.659487793
2021-01-21 02:00:00,2021-01-21 02:00:00,2767585.781691928
2021-01-21 03:00:00,2021-01-21 03:00:00,2767610.950411031
2021-01-21 04:00:00,2021-01-21 04:00:00,2767639.117585617
2021-01-21 05:00:00,2021-01-21 05:00:00,2767664.207772656
2021-01-21 06:00:00,2021-01-21 06:00:00,2801193.075353537
2021-01-21 07:00:00,2021-01-21 07:00:00,2801220.427185717
2021-01-21 08:00:00,2021-01-21 08:00:00,2801244.982443796
2021-01-21 09:00:00,2021-01-21 09:00:00,2801272.487905007
2021-01-21 10:00:00,2021-01-21 10:00:00,2801297.521636941
2021-01-21 11:00:00,2021-01-21 11:00:00,2801322.813850305
2021-01-21 12:00:00,2021-01-21 12:00:00,2801350.863851839
2021-01-21 13:00:00,2021-01-21 13:00:00,2804704.1736466
2021-01-21 14:00:00,2021-01-21 14:00:00,2804732.091770145
2021-01-21 15:00:00,2021-01-21 15:00:00,2804757.310246243
2021-01-21 16:00:00,2021-01-21 16:00:00,2804782.750407763
2021-01-21 17:00:00,2021-01-21 17:00:00,2804811.006857496
2021-01-21 18:00:00,2021-01-21 18:00:00,2804836.138151499
2021-01-21 19:00:00,2021-01-21 19:00:00,2804861.243486475
2021-01-21 20:00:00,2021-01-21 20:00:00,2805561.339585321
2021-01-21 21:00:00,2021-01-21 21:00:00,2805586.590064443
2021-01-21 22:00:00,2021-01-21 22:00:00,2805614.811526241
2021-01-21 23:00:00,2021-01-21 23:00:00,2805640.038709182
2021-01-22 00:00:00,2021-01-22 00:00:00,2805665.240713211
2021-01-22 01:00:00,2021-01-22 01:00:00,2805693.15441984
2021-01-22 02:00:00,2021-01-22 02:00:00,2805718.801874212
2021-01-22 03:00:00,2021-01-22 03:00:00,2806416.311982744
2021-01-22 04:00:00,2021-01-22 04:00:00,2806444.714572961
2021-01-22 05:00:00,2021-01-22 05:00:00,2806470.193351883
2021-01-22 06:00:00,2021-01-22 06:00:00,2806498.328943086
2021-01-22 07:00:00,2021-01-22 07:00:00,2806523.633076199
2021-01-22 08:00:00,2021-01-22 08:00:00,2806548.81980352
2021-01-22 09:00:00,2021-01-22 09:00:00,2808113.040860387
2021-01-22 10:00:00,2021-01-22 10:00:00,2808138.213510204
2021-01-22 11:00:00,2021-01-22 11:00:00,2808163.774245471
2021-01-22 12:00:00,2021-01-22 12:00:00,2808191.990033539
2021-01-22 13:00:00,2021-01-22 13:00:00,2808217.610761351
2021-01-22 14:00:00,2021-01-22 14:00:00,2808245.979739387
2021-01-22 15:00:00,2021-01-22 15:00:00,2808271.98339816
2021-01-22 16:00:00,2021-01-22 16:00:00,2815529.7570547
2021-01-22 17:00:00,2021-01-22 17:00:00,2815558.250626846
2021-01-22 18:00:00,2021-01-22 18:00:00,2815584.0800615
2021-01-22 19:00:00,2021-01-22 19:00:00,2815609.939409081
2021-01-22 20:00:00,2021-01-22 20:00:00,2815638.871981993
2021-01-22 21:00:00,2021-01-22 21:00:00,2815664.801928473
2021-01-22 22:00:00,2021-01-22 22:00:00,2815693.610398428
2021-01-22 23:00:00,2021-01-22 23:00:00,2817895.463669963
2021-01-23 00:00:00,2021-01-23 00:00:00,2817921.255541459
2021-01-23 01:00:00,2021-01-23 01:00:00,2817950.210893499
2021-01-23 02:00:00,2021-01-23 02:00:00,2817976.111096587
2021-01-23 03:00:00,2021-01-23 03:00:00,2818001.780308911
2021-01-23 04:00:00,2021-01-23 04:00:00,2818030.589522873
2021-01-23 05:00:00,2021-01-23 05:00:00,2818056.444372571
2021-01-23 06:00:00,2021-01-23 06:00:00,2819236.742141476
2021-01-23 07:00:00,2021-01-23 07:00:00,2819262.50210812
2021-01-23 08:00:00,2021-01-23 08:00:00,2819288.532150475
2021-01-23 09:00:00,2021-01-23 09:00:00,2819317.416250143
2021-01-23 10:00:00,2021-01-23 10:00:00,2819343.208391868
2021-01-23 11:00:00,2021-01-23 11:00:00,2819368.755499102
2021-01-23 12:00:00,2021-01-23 12:00:00,2819397.651598144
2021-01-23 13:00:00,2021-01-23 13:00:00,2820703.651210229
2021-01-23 14:00:00,2021-01-23 14:00:00,2820732.343696929
2021-01-23 15:00:00,2021-01-23 15:00:00,2820758.350308953
2021-01-23 16:00:00,2021-01-23 16:00:00,2820784.695270462
2021-01-23 17:00:00,2021-01-23 17:00:00,2820813.972261927
2021-01-23 18:00:00,2021-01-23 18:00:00,2820840.163000505
2021-01-23 19:00:00,2021-01-23 19:00:00,2820866.385165383
2021-01-23 20:00:00,2021-01-23 20:00:00,2822143.458219392
2021-01-23 21:00:00,2021-01-23 21:00:00,2822169.870580218
2021-01-23 22:00:00,2021-01-23 22:00:00,2822198.808467629
2021-01-23 23:00:00,2021-01-23 23:00:00,2822225.142024195
2021-01-24 00:00:00,2021-01-24 00:00:00,2822251.376821787
2021-01-24 01:00:00,2021-01-24 01:00:00,2822280.818854291
2021-01-24 02:00:00,2021-01-24 02:00:00,2823650.718247024
2021-01-24 03:00:00,2021-01-24 03:00:00,2823676.729090621
2021-01-24 04:00:00,2021-01-24 04:00:00,2823705.895238735
2021-01-24 05:00:00,2021-01-24 05:00:00,2823732.341845702
2021-01-24 06:00:00,2021-01-24 06:00:00,2823761.294345613
2021-01-24 07:00:00,2021-01-24 07:00:00,2823787.595397489
2021-01-24 08:00:00,2021-01-24 08:00:00,2823812.970671691
2021-01-24 09:00:00,2021-01-24 09:00:00,2839649.811396642
2021-01-24 10:00:00,2021-01-24 10:00:00,2839675.70596296
2021-01-24 11:00:00,2021-01-24 11:00:00,2839701.84724543
2021-01-24 12:00:00,2021-01-24 12:00:00,2839730.836607587
2021-01-24 13:00:00,2021-01-24 13:00:00,2839756.781764437
2021-01-24 14:00:00,2021-01-24 14:00:00,2839785.430948295
2021-01-24 15:00:00,2021-01-24 15:00:00,2839811.383494799
2021-01-24 16:00:00,2021-01-24 16:00:00,2840893.425497859
2021-01-24 17:00:00,2021-01-24 17:00:00,2840921.941619236
2021-01-24 18:00:00,2021-01-24 18:00:00,2840947.93106245
2021-01-24 19:00:00,2021-01-24 19:00:00,2840974.214415233
2021-01-24 20:00:00,2021-01-24 20:00:00,2841003.261608439
2021-01-24 21:00:00,2021-01-24 21:00:00,2841029.319968337
2021-01-24 22:00:00,2021-01-24 22:00:00,2841058.282697167
2021-01-24 23:00:00,2021-01-24 23:00:00,2842908.352597217
2021-01-25 00:00:00,2021-01-25 00:00:00,2842934.584366605
2021-01-25 01:00:00,2021-01-25 01:00:00,2842963.977606013
2021-01-25 02:00:00,2021-01-25 02:00:00,2842990.465947391
2021-01-25 03:00:00,2021-01-25 03:00:00,2843016.733309903
2021-01-25 04:00:00,2021-01-25 04:00:00,2843045.774488773
2021-01-25 05:00:00,2021-01-25 05:00:00,2843072.109662113
2021-01-25 06:00:00,2021-01-25 06:00:00,2845021.328180295
2021-01-25 07:00:00,2021-01-25 07:00:00,2845047.977282818
2021-01-25 08:00:00,2021-01-25 08:00:00,2845074.579940591
2021-01-25 09:00:00,2021-01-25 09:00:00,2845103.869539132
2021-01-25 10:00:00,2021-01-25 10:00:00,2845130.04226683
2021-01-25 11:00:00,2021-01-25 11:00:00,2845156.178327866
2021-01-25 12:00:00,2021-01-25 12:00:00,2846721.723952729
2021-01-25 13:00:00,2021-01-25 13:00:00,2854012.050284558
2021-01-25 14:00:00,2021-01-25 14:00:00,2854041.540162911
2021-01-25 15:00:00,2021-01-25 15:00:00,2854068.04243972
2021-01-25 16:00:00,2021-01-25 16:00:00,2854094.410850484
2021-01-25 17:00:00,2021-01-25 17:00:00,2854123.622801756
2021-01-25 18:00:00,2021-01-25 18:00:00,2854149.71332019
2021-01-25 19:00:00,2021-01-25 19:00:00,2856735.955611762
2021-01-25 20:00:00,2021-01-25 20:00:00,2856765.365996749
2021-01-25 21:00:00,2021-01-25 21:00:00,2856792.054462425
2021-01-25 22:00:00,2021-01-25 22:00:00,2856821.275904994
2021-01-25 23:00:00,2021-01-25 23:00:00,2856847.798734328
2021-01-26 00:00:00,2021-01-26 00:00:00,2856873.705263619
2021-01-26 01:00:00,2021-01-26 01:00:00,2856903.279785602
2021-01-26 02:00:00,2021-01-26 02:00:00,2858914.009983784
2021-01-26 03:00:00,2021-01-26 03:00:00,2858940.556647969
2021-01-26 04:00:00,2021-01-26 04:00:00,2858969.791344718
2021-01-26 05:00:00,2021-01-26 05:00:00,2858996.543284773
2021-01-26 06:00:00,2021-01-26 06:00:00,2859026.142868118
2021-01-26 07:00:00,2021-01-26 07:00:00,2859052.754102532
2021-01-26 08:00:00,2021-01-26 08:00:00,2859079.278983351
2021-01-26 09:00:00,2021-01-26 09:00:00,2861348.70193941
2021-01-26 10:00:00,2021-01-26 10:00:00,2861375.211212023
2021-01-26 11:00:00,2021-01-26 11:00:00,2861401.522631353
2021-01-26 12:00:00,2021-01-26 12:00:00,2861430.710222772
2021-01-26 13:00:00,2021-01-26 13:00:00,2861457.001752504
2021-01-26 14:00:00,2021-01-26 14:00:00,2861486.648573513
2021-01-26 15:00:00,2021-01-26 15:00:00,2861512.913068114
2021-01-26 16:00:00,2021-01-26 16:00:00,2862371.361813641
2021-01-26 17:00:00,2021-01-26 17:00:00,2862401.253430753
2021-01-26 18:00:00,2021-01-26 18:00:00,2862427.588971706
2021-01-26 19:00:00,2021-01-26 19:00:00,2862454.427552312
2021-01-26 20:00:00,2021-01-26 20:00:00,2862483.993383467
2021-01-26 21:00:00,2021-01-26 21:00:00,2862510.78699182
2021-01-26 22:00:00,2021-01-26 22:00:00,2862540.480670389
2021-01-26 23:00:00,2021-01-26 23:00:00,2863910.922363474
2021-01-27 00:00:00,2021-01-27 00:00:00,2863937.160003848
2021-01-27 01:00:00,2021-01-27 01:00:00,2863966.568602647
2021-01-27 02:00:00,2021-01-27 02:00:00,2863993.233751629
2021-01-27 03:00:00,2021-01-27 03:00:00,2864020.180215501
2021-01-27 04:00:00,2021-01-27 04:00:00,2864049.976742021
2021-01-27 05:00:00,2021-01-27 05:00:00,2864076.727284367
2021-01-27 06:00:00,2021-01-27 06:00:00,2868810.306735858
2021-01-27 07:00:00,2021-01-27 07:00:00,2868836.739141384
2021-01-27 08:00:00,2021-01-27 08:00:00,2868863.366270645
2021-01-27 09:00:00,2021-01-27 09:00:00,2868892.853385258
2021-01-27 10:00:00,2021-01-27 10:00:00,2868918.792231087
2021-01-27 11:00:00,2021-01-27 11:00:00,2868944.474292836
2021-01-27 12:00:00,2021-01-27 12:00:00,2870605.988770002
2021-01-27 13:00:00,2021-01-27 13:00:00,2870632.65929558
2021-01-27 14:00:00,2021-01-27 14:00:00,2870661.22391152
2021-01-27 15:00:00,2021-01-27 15:00:00,2870687.406103834
2021-01-27 16:00:00,2021-01-27 16:00:00,2870713.758997796
2021-01-27 17:00:00,2021-01-27 17:00:00,2870743.37615766
2021-01-27 18:00:00,2021-01-27 18:00:00,2870769.50344846
2021-01-27 19:00:00,2021-01-27 19:00:00,2874028.05035756
2021-01-27 20:00:00,2021-01-27 20:00:00,2874057.148173177
2021-01-27 21:00:00,2021-01-27 21:00:00,2874083.525894295
2021-01-27 22:00:00,2021-01-27 22:00:00,2874113.300536068
2021-01-27 23:00:00,2021-01-27 23:00:00,2874139.680009327
2021-01-28 00:00:00,2021-01-28 00:00:00,2874165.876654128
2021-01-28 01:00:00,2021-01-28 01:00:00,2874195.1372235
2021-01-28 02:00:00,2021-01-28 02:00:00,2875085.655093916
2021-01-28 03:00:00,2021-01-28 03:00:00,2875112.084759928
2021-01-28 04:00:00,2021-01-28 04:00:00,2875141.50336395
2021-01-28 05:00:00,2021-01-28 05:00:00,2875167.964113596
2021-01-28 06:00:00,2021-01-28 06:00:00,2875196.977816192
2021-01-28 07:00:00,2021-01-28 07:00:00,2875223.026533875
2021-01-28 08:00:00,2021-01-28 08:00:00,2875249.208309151
2021-01-28 09:00:00,2021-01-28 09:00:00,2876814.419413321
2021-01-28 10:00:00,2021-01-28 10:00:00,2876840.879786769
2021-01-28 11:00:00,2021-01-28 11:00:00,2876867.089765596
2021-01-28 12:00:00,2021-01-28 12:00:00,2876896.28271561
2021-01-28 13:00:00,2021-01-28 13:00:00,2876922.028129982
2021-01-28 14:00:00,2021-01-28 14:00:00,2876951.621285883
2021-01-28 15:00:00,2021-01-28 15:00:00,2876978.393086605
2021-01-28 16:00:00,2021-01-28 16:00:00,2879724.205156805
2021-01-28 17:00:00,2021-01-28 17:00:00,2879753.771359552
2021-01-28 18:00:00,2021-01-28 18:00:00,2879780.117733154
2021-01-28 19:00:00,2021-01-28 19:00:00,2879806.892443647
2021-01-28 20:00:00,2021-01-28 20:00:00,2879836.600378641
2021-01-28 21:00:00,2021-01-28 21:00:00,2879863.123405173
2021-01-28 22:00:00,2021-01-28 22:00:00,2886964.794720585
2021-01-28 23:00:00,2021-01-28 23:00:00,2886991.537525219
2021-01-29 00:00:00,2021-01-29 00:00:00,2887018.04011553
2021-01-29 01:00:00,2021-01-29 01:00:00,2887046.731627386
2021-01-29 02:00:00,2021-01-29 02:00:00,2887072.717026762
2021-01-29 03:00:00,2021-01-29 03:00:00,2887099.499777804
2021-01-29 04:00:00,2021-01-29 04:00:00,2887129.508866201
2021-01-29 05:00:00,2021-01-29 05:00:00,2888916.101910952
2021-01-29 06:00:00,2021-01-29 06:00:00,2888945.799801488
2021-01-29 07:00:00,2021-01-29 07:00:00,2888972.453991894
2021-01-29 08:00:00,2021-01-29 08:00:00,2888999.087112178
2021-01-29 09:00:00,2021-01-29 09:00:00,2889028.184704056
2021-01-29 10:00:00,2021-01-29 10:00:00,2889054.876604863
2021-01-29 11:00:00,2021-01-29 11:00:00,2889081.556512246
2021-01-29 12:00:00,2021-01-29 12:00:00,2889911.291060774
2021-01-29 13:00:00,2021-01-29 13:00:00,2889937.983057933
2021-01-29 14:00:00,2021-01-29 14:00:00,2889967.207224048
2021-01-29 15:00:00,2021-01-29 15:00:00,2889993.870474162
2021-01-29 16:00:00,2021-01-29 16:00:00,2890020.758279834
2021-01-29 17:00:00,2021-01-29 17:00:00,2890050.507000726
2021-01-29 18:00:00,2021-01-29 18:00:00,2890076.961058527
2021-01-29 19:00:00,2021-01-29 19:00:00,2891031.495051056
2021-01-29 20:00:00,2021-01-29 20:00:00,2891061.279460927
2021-01-29 21:00:00,2021-01-29 21:00:00,2891087.935601075
2021-01-29 22:00:00,2021-01-29 22:00:00,2891114.334441989
2021-01-29 23:00:00,2021-01-29 23:00:00,2891144.309791962
2021-01-30 00:00:00,2021-01-30 00:00:00,2891171.028085594
2021-01-30 01:00:00,2021-01-30 01:00:00,2891200.740497171
2021-01-30 02:00:00,2021-01-30 02:00:00,2902715.305000323
2021-01-30 03:00:00,2021-01-30 03:00:00,2902741.842585123
2021-01-30 04:00:00,2021-01-30 04:00:00,2902771.466122308
2021-01-30 05:00:00,2021-01-30 05:00:00,2902798.445537351
2021-01-30 06:00:00,2021-01-30 06:00:00,2902828.574208598
2021-01-30 07:00:00,2021-01-30 07:00:00,2902855.561768676
2021-01-30 08:00:00,2021-01-30 08:00:00,2902882.34768244
2021-01-30 09:00:00,2021-01-30 09:00:00,2905023.759958428
2021-01-30 10:00:00,2021-01-30 10:00:00,2905050.172136254
2021-01-30 11:00:00,2021-01-30 11:00:00,2905076.474678683
2021-01-30 12:00:00,2021-01-30 12:00:00,2905105.84402381
2021-01-30 13:00:00,2021-01-30 13:00:00,2905132.34679505
2021-01-30 14:00:00,2021-01-30 14:00:00,2905158.646381697
2021-01-30 15:00:00,2021-01-30 15:00:00,2906467.29119046
2021-01-30 16:00:00,2021-01-30 16:00:00,2906494.074521475
2021-01-30 17:00:00,2021-01-30 17:00:00,2906523.960953509
2021-01-30 18:00:00,2021-01-30 18:00:00,2906550.548697616
2021-01-30 19:00:00,2021-01-30 19:00:00,2906577.240597927
2021-01-30 20:00:00,2021-01-30 20:00:00,2906607.273104756
2021-01-30 21:00:00,2021-01-30 21:00:00,2906634.462153651
2021-01-30 22:00:00,2021-01-30 22:00:00,2907816.540213035
2021-01-30 23:00:00,2021-01-30 23:00:00,2907843.310198145
2021-01-31 00:00:00,2021-01-31 00:00:00,2907870.092732775
2021-01-31 01:00:00,2021-01-31 01:00:00,2907899.611540059
2021-01-31 02:00:00,2021-01-31 02:00:00,2907925.97891836
2021-01-31 03:00:00,2021-01-31 03:00:00,2907952.708897518
2021-01-31 04:00:00,2021-01-31 04:00:00,2907982.429619808
2021-01-31 05:00:00,2021-01-31 05:00:00,2908009.346050188
2021-01-31 06:00:00,2021-01-31 06:00:00,2908039.481330148
2021-01-31 07:00:00,2021-01-31 07:00:00,2908066.179071292
2021-01-31 08:00:00,2021-01-31 08:00:00,2908092.640988821
2021-01-31 09:00:00,2021-01-31 09:00:00,2908121.709706244
2021-01-31 10:00:00,2021-01-31 10:00:00,2908147.833441736
2021-01-31 11:00:00,2021-01-31 11:00:00,2908174.525942943
2021-01-31 12:00:00,2021-01-31 12:00:00,2912044.183391377
2021-01-31 13:00:00,2021-01-31 13:00:00,2912071.004290917
2021-01-31 14:00:00,2021-01-31 14:00:00,2912100.881210523
2021-01-31 15:00:00,2021-01-31 15:00:00,2912127.726277563
2021-01-31 16:00:00,2021-01-31 16:00:00,2912155.01083689
2021-01-31 17:00:00,2021-01-31 17:00:00,2912185.262373134
2021-01-31 18:00:00,2021-01-31 18:00:00,2912212.941330773
2021-01-31 19:00:00,2021-01-31 19:00:00,2913551.991508943
2021-01-31 20:00:00,2021-01-31 20:00:00,2913581.844130916
2021-01-31 21:00:00,2021-01-31 21:00:00,2913609.063119881
2021-01-31 22:00:00,2021-01-31 22:00:00,2913638.533468004
2021-01-31 23:00:00,2021-01-31 23:00:00,2913665.248055134
2021-02-01 00:00:00,2021-02-01 00:00:00,2913692.597803991
2021-02-01 01:00:00,2021-02-01 01:00:00,2917306.940307658
2021-02-01 02:00:00,2021-02-01 02:00:00,2920725.8383507
2021-02-01 03:00:00,2021-02-01 03:00:00,2920752.171054841
2021-02-01 04:00:00,2021-02-01 04:00:00,2920781.977642082
2021-02-01 05:00:00,2021-02-01 05:00:00,2920809.055635484
2021-02-01 06:00:00,2021-02-01 06:00:00,2920839.237001702
2021-02-01 07:00:00,2021-02-01 07:00:00,2920865.542356307
2021-02-01 08:00:00,2021-02-01 08:00:00,2922940.571581914
2021-02-01 09:00:00,2021-02-01 09:00:00,2922970.67226375
2021-02-01 10:00:00,2021-02-01 10:00:00,2922997.655145482
2021-02-01 11:00:00,2021-02-01 11:00:00,2923024.507386446
2021-02-01 12:00:00,2021-02-01 12:00:00,2923054.580181836
2021-02-01 13:00:00,2021-02-01 13:00:00,2923081.679646994
2021-02-01 14:00:00,2021-02-01 14:00:00,2923111.75216319
2021-02-01 15:00:00,2021-02-01 15:00:00,2923139.206239308
2021-02-01 16:00:00,2021-02-01 16:00:00,2923166.511158354
2021-02-01 17:00:00,2021-02-01 17:00:00,2923196.163973831
2021-02-01 18:00:00,2021-02-01 18:00:00,2923223.521885809
2021-02-01 19:00:00,2021-02-01 19:00:00,2923250.30094463
2021-02-01 20:00:00,2021-02-01 20:00:00,2923280.787635751
2021-02-01 21:00:00,2021-02-01 21:00:00,2923308.311857594
2021-02-01 22:00:00,2021-02-01 22:00:00,2927338.581255726
2021-02-01 23:00:00,2021-02-01 23:00:00,2927365.737554177
2021-02-02 00:00:00,2021-02-02 00:00:00,2927392.89249776
2021-02-02 01:00:00,2021-02-02 01:00:00,2927423.229178603
2021-02-02 02:00:00,2021-02-02 02:00:00,2927450.439610378
2021-02-02 03:00:00,2021-02-02 03:00:00,2927477.228319679
2021-02-02 04:00:00,2021-02-02 04:00:00,2927507.782297445
2021-02-02 05:00:00,2021-02-02 05:00:00,2928078.967370203
2021-02-02 06:00:00,2021-02-02 06:00:00,2928109.022883359
2021-02-02 07:00:00,2021-02-02 07:00:00,2928136.455349447
2021-02-02 08:00:00,2021-02-02 08:00:00,2928163.375648956
