start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
2021-01-02 00:00:00,2021-01-02 00:00:00,0.41345451,0.70489761,56739185.0,0.58654549,80492804.0
2021-01-02 01:00:00,2021-01-02 01:00:00,0.57082182,1.33003456,45495117.0,0.42917818,34205966.0
2021-01-02 02:00:00,2021-01-02 02:00:00,0.51552922,1.06410797,41126497.0,0.48447078,38648801.0
2021-01-02 03:00:00,2021-01-02 03:00:00,0.32206766,0.47507347,19187879.0,0.67793234,40389288.0
2021-01-02 04:00:00,2021-01-02 04:00:00,0.46692476,0.87590781,25795245.0,0.53307524,29449726.0
2021-01-02 05:00:00,2021-01-02 05:00:00,0.66841975,2.01586117,94586863.0,0.33158025,46921318.0
2021-01-02 06:00:00,2021-01-02 06:00:00,0.58383233,1.40287765,95682939.0,0.41616767,68204764.0
2021-01-02 07:00:00,2021-01-02 07:00:00,0.54683021,1.20667843,69805545.0,0.45316979,57849335.0
2021-01-02 08:00:00,2021-01-02 08:00:00,0.50128063,1.00513569,59803888.0,0.49871937,59498323.0
2021-01-02 09:00:00,2021-01-02 09:00:00,0.41860382,0.71999755,98184412.0,0.58139618,136367702.0
2021-01-02 10:00:00,2021-01-02 10:00:00,0.46742656,0.87767532,60990442.0,0.53257344,69490893.0
