start_time,datetime,staking_validator_total
2021-01-21 00:00:00,2021-01-21 00:00:00,86845
2021-01-21 01:00:00,2021-01-21 01:00:00,86857
2021-01-21 02:00:00,2021-01-21 02:00:00,86864
2021-01-21 03:00:00,2021-01-21 03:00:00,86869
2021-01-21 04:00:00,2021-01-21 04:00:00,86872
2021-01-21 05:00:00,2021-01-21 05:00:00,86872
2021-01-21 06:00:00,2021-01-21 06:00:00,86876
2021-01-21 07:00:00,2021-01-21 07:00:00,86877
2021-01-21 08:00:00,2021-01-21 08:00:00,86879
2021-01-21 09:00:00,2021-01-21 09:00:00,86880
2021-01-21 10:00:00,2021-01-21 10:00:00,86887
2021-01-21 11:00:00,2021-01-21 11:00:00,86889
2021-01-21 12:00:00,2021-01-21 12:00:00,86895
2021-01-21 13:00:00,2021-01-21 13:00:00,86897
2021-01-21 14:00:00,2021-01-21 14:00:00,86898
2021-01-21 15:00:00,2021-01-21 15:00:00,86904
2021-01-21 16:00:00,2021-01-21 16:00:00,86907
2021-01-21 17:00:00,2021-01-21 17:00:00,86923
2021-01-21 18:00:00,2021-01-21 18:00:00,86928
2021-01-21 19:00:00,2021-01-21 19:00:00,86933
2021-01-21 20:00:00,2021-01-21 20:00:00,86937
2021-01-21 21:00:00,2021-01-21 21:00:00,86944
2021-01-21 22:00:00,2021-01-21 22:00:00,86948
2021-01-21 23:00:00,2021-01-21 23:00:00,86953
2021-01-22 00:00:00,2021-01-22 00:00:00,86961
2021-01-22 01:00:00,2021-01-22 01:00:00,86963
2021-01-22 02:00:00,2021-01-22 02:00:00,86967
2021-01-22 03:00:00,2021-01-22 03:00:00,86975
2021-01-22 04:00:00,2021-01-22 04:00:00,87087
2021-01-22 05:00:00,2021-01-22 05:00:00,87175
2021-01-22 06:00:00,2021-01-22 06:00:00,87195
2021-01-22 07:00:00,2021-01-22 07:00:00,87196
2021-01-22 08:00:00,2021-01-22 08:00:00,87199
2021-01-22 09:00:00,2021-01-22 09:00:00,87222
2021-01-22 10:00:00,2021-01-22 10:00:00,87238
2021-01-22 11:00:00,2021-01-22 11:00:00,87241
2021-01-22 12:00:00,2021-01-22 12:00:00,87245
2021-01-22 13:00:00,2021-01-22 13:00:00,87247
2021-01-22 14:00:00,2021-01-22 14:00:00,87252
2021-01-22 15:00:00,2021-01-22 15:00:00,87265
2021-01-22 16:00:00,2021-01-22 16:00:00,87269
2021-01-22 17:00:00,2021-01-22 17:00:00,87271
2021-01-22 18:00:00,2021-01-22 18:00:00,87277
2021-01-22 19:00:00,2021-01-22 19:00:00,87288
2021-01-22 20:00:00,2021-01-22 20:00:00,87298
2021-01-22 21:00:00,2021-01-22 21:00:00,87303
2021-01-22 22:00:00,2021-01-22 22:00:00,87312
2021-01-22 23:00:00,2021-01-22 23:00:00,87313
2021-01-23 00:00:00,2021-01-23 00:00:00,87317
2021-01-23 01:00:00,2021-01-23 01:00:00,87317
2021-01-23 02:00:00,2021-01-23 02:00:00,87323
2021-01-23 03:00:00,2021-01-23 03:00:00,87326
2021-01-23 04:00:00,2021-01-23 04:00:00,87326
2021-01-23 05:00:00,2021-01-23 05:00:00,87326
2021-01-23 06:00:00,2021-01-23 06:00:00,87350
2021-01-23 07:00:00,2021-01-23 07:00:00,87353
2021-01-23 08:00:00,2021-01-23 08:00:00,87358
2021-01-23 09:00:00,2021-01-23 09:00:00,87367
2021-01-23 10:00:00,2021-01-23 10:00:00,87374
2021-01-23 11:00:00,2021-01-23 11:00:00,87377
2021-01-23 12:00:00,2021-01-23 12:00:00,87379
2021-01-23 13:00:00,2021-01-23 13:00:00,87386
2021-01-23 14:00:00,2021-01-23 14:00:00,87397
2021-01-23 15:00:00,2021-01-23 15:00:00,87403
2021-01-23 16:00:00,2021-01-23 16:00:00,87406
2021-01-23 17:00:00,2021-01-23 17:00:00,87410
2021-01-23 18:00:00,2021-01-23 18:00:00,87446
2021-01-23 19:00:00,2021-01-23 19:00:00,87459
2021-01-23 20:00:00,2021-01-23 20:00:00,87857
2021-01-23 21:00:00,2021-01-23 21:00:00,87867
2021-01-23 22:00:00,2021-01-23 22:00:00,87893
2021-01-23 23:00:00,2021-01-23 23:00:00,87895
2021-01-24 00:00:00,2021-01-24 00:00:00,87900
2021-01-24 01:00:00,2021-01-24 01:00:00,87911
2021-01-24 02:00:00,2021-01-24 02:00:00,87923
2021-01-24 03:00:00,2021-01-24 03:00:00,87924
2021-01-24 04:00:00,2021-01-24 04:00:00,87925
2021-01-24 05:00:00,2021-01-24 05:00:00,87948
2021-01-24 06:00:00,2021-01-24 06:00:00,87950
2021-01-24 07:00:00,2021-01-24 07:00:00,87951
2021-01-24 08:00:00,2021-01-24 08:00:00,87953
2021-01-24 09:00:00,2021-01-24 09:00:00,87968
2021-01-24 10:00:00,2021-01-24 10:00:00,87974
2021-01-24 11:00:00,2021-01-24 11:00:00,87983
2021-01-24 12:00:00,2021-01-24 12:00:00,87988
2021-01-24 13:00:00,2021-01-24 13:00:00,87990
2021-01-24 14:00:00,2021-01-24 14:00:00,88006
2021-01-24 15:00:00,2021-01-24 15:00:00,88011
2021-01-24 16:00:00,2021-01-24 16:00:00,88013
2021-01-24 17:00:00,2021-01-24 17:00:00,88041
2021-01-24 18:00:00,2021-01-24 18:00:00,88042
2021-01-24 19:00:00,2021-01-24 19:00:00,88045
2021-01-24 20:00:00,2021-01-24 20:00:00,88051
2021-01-24 21:00:00,2021-01-24 21:00:00,88083
2021-01-24 22:00:00,2021-01-24 22:00:00,88308
2021-01-24 23:00:00,2021-01-24 23:00:00,88313
2021-01-25 00:00:00,2021-01-25 00:00:00,88315
2021-01-25 01:00:00,2021-01-25 01:00:00,88317
2021-01-25 02:00:00,2021-01-25 02:00:00,88330
2021-01-25 03:00:00,2021-01-25 03:00:00,88334
2021-01-25 04:00:00,2021-01-25 04:00:00,88336
2021-01-25 05:00:00,2021-01-25 05:00:00,88342
2021-01-25 06:00:00,2021-01-25 06:00:00,88345
2021-01-25 07:00:00,2021-01-25 07:00:00,88358
2021-01-25 08:00:00,2021-01-25 08:00:00,88398
2021-01-25 09:00:00,2021-01-25 09:00:00,88401
2021-01-25 10:00:00,2021-01-25 10:00:00,88405
2021-01-25 11:00:00,2021-01-25 11:00:00,88411
2021-01-25 12:00:00,2021-01-25 12:00:00,88412
2021-01-25 13:00:00,2021-01-25 13:00:00,88417
2021-01-25 14:00:00,2021-01-25 14:00:00,88458
2021-01-25 15:00:00,2021-01-25 15:00:00,88465
2021-01-25 16:00:00,2021-01-25 16:00:00,88478
2021-01-25 17:00:00,2021-01-25 17:00:00,88481
2021-01-25 18:00:00,2021-01-25 18:00:00,88495
2021-01-25 19:00:00,2021-01-25 19:00:00,88510
2021-01-25 20:00:00,2021-01-25 20:00:00,88524
2021-01-25 21:00:00,2021-01-25 21:00:00,88529
2021-01-25 22:00:00,2021-01-25 22:00:00,88536
2021-01-25 23:00:00,2021-01-25 23:00:00,88537
2021-01-26 00:00:00,2021-01-26 00:00:00,88543
2021-01-26 01:00:00,2021-01-26 01:00:00,88547
2021-01-26 02:00:00,2021-01-26 02:00:00,88552
2021-01-26 03:00:00,2021-01-26 03:00:00,88554
2021-01-26 04:00:00,2021-01-26 04:00:00,88555
2021-01-26 05:00:00,2021-01-26 05:00:00,88557
2021-01-26 06:00:00,2021-01-26 06:00:00,88558
2021-01-26 07:00:00,2021-01-26 07:00:00,88558
2021-01-26 08:00:00,2021-01-26 08:00:00,88562
2021-01-26 09:00:00,2021-01-26 09:00:00,88568
2021-01-26 10:00:00,2021-01-26 10:00:00,88580
2021-01-26 11:00:00,2021-01-26 11:00:00,88597
2021-01-26 12:00:00,2021-01-26 12:00:00,88598
2021-01-26 13:00:00,2021-01-26 13:00:00,88664
2021-01-26 14:00:00,2021-01-26 14:00:00,88666
2021-01-26 15:00:00,2021-01-26 15:00:00,88679
2021-01-26 16:00:00,2021-01-26 16:00:00,88682
2021-01-26 17:00:00,2021-01-26 17:00:00,88709
2021-01-26 18:00:00,2021-01-26 18:00:00,88746
2021-01-26 19:00:00,2021-01-26 19:00:00,88752
2021-01-26 20:00:00,2021-01-26 20:00:00,88779
2021-01-26 21:00:00,2021-01-26 21:00:00,88780
2021-01-26 22:00:00,2021-01-26 22:00:00,88789
2021-01-26 23:00:00,2021-01-26 23:00:00,88793
2021-01-27 00:00:00,2021-01-27 00:00:00,88794
2021-01-27 01:00:00,2021-01-27 01:00:00,88795
2021-01-27 02:00:00,2021-01-27 02:00:00,88796
2021-01-27 03:00:00,2021-01-27 03:00:00,88809
2021-01-27 04:00:00,2021-01-27 04:00:00,88809
2021-01-27 05:00:00,2021-01-27 05:00:00,88841
2021-01-27 06:00:00,2021-01-27 06:00:00,88844
2021-01-27 07:00:00,2021-01-27 07:00:00,88894
2021-01-27 08:00:00,2021-01-27 08:00:00,88896
2021-01-27 09:00:00,2021-01-27 09:00:00,88909
2021-01-27 10:00:00,2021-01-27 10:00:00,88910
2021-01-27 11:00:00,2021-01-27 11:00:00,88912
2021-01-27 12:00:00,2021-01-27 12:00:00,88913
2021-01-27 13:00:00,2021-01-27 13:00:00,88913
2021-01-27 14:00:00,2021-01-27 14:00:00,88923
2021-01-27 15:00:00,2021-01-27 15:00:00,88933
2021-01-27 16:00:00,2021-01-27 16:00:00,88943
2021-01-27 17:00:00,2021-01-27 17:00:00,88949
2021-01-27 18:00:00,2021-01-27 18:00:00,88953
2021-01-27 19:00:00,2021-01-27 19:00:00,88963
2021-01-27 20:00:00,2021-01-27 20:00:00,88967
2021-01-27 21:00:00,2021-01-27 21:00:00,88972
2021-01-27 22:00:00,2021-01-27 22:00:00,88990
2021-01-27 23:00:00,2021-01-27 23:00:00,88996
2021-01-28 00:00:00,2021-01-28 00:00:00,88997
2021-01-28 01:00:00,2021-01-28 01:00:00,89050
2021-01-28 02:00:00,2021-01-28 02:00:00,89053
2021-01-28 03:00:00,2021-01-28 03:00:00,89055
2021-01-28 04:00:00,2021-01-28 04:00:00,89058
2021-01-28 05:00:00,2021-01-28 05:00:00,89059
2021-01-28 06:00:00,2021-01-28 06:00:00,89112
2021-01-28 07:00:00,2021-01-28 07:00:00,89123
2021-01-28 08:00:00,2021-01-28 08:00:00,89131
2021-01-28 09:00:00,2021-01-28 09:00:00,89136
2021-01-28 10:00:00,2021-01-28 10:00:00,89226
2021-01-28 11:00:00,2021-01-28 11:00:00,89277
2021-01-28 12:00:00,2021-01-28 12:00:00,89282
2021-01-28 13:00:00,2021-01-28 13:00:00,89292
2021-01-28 14:00:00,2021-01-28 14:00:00,89300
2021-01-28 15:00:00,2021-01-28 15:00:00,89304
2021-01-28 16:00:00,2021-01-28 16:00:00,89304
2021-01-28 17:00:00,2021-01-28 17:00:00,89323
2021-01-28 18:00:00,2021-01-28 18:00:00,89332
2021-01-28 19:00:00,2021-01-28 19:00:00,89333
2021-01-28 20:00:00,2021-01-28 20:00:00,89338
2021-01-28 21:00:00,2021-01-28 21:00:00,89343
2021-01-28 22:00:00,2021-01-28 22:00:00,89351
2021-01-28 23:00:00,2021-01-28 23:00:00,89354
2021-01-29 00:00:00,2021-01-29 00:00:00,89357
2021-01-29 01:00:00,2021-01-29 01:00:00,89358
2021-01-29 02:00:00,2021-01-29 02:00:00,89364
2021-01-29 03:00:00,2021-01-29 03:00:00,89369
2021-01-29 04:00:00,2021-01-29 04:00:00,89374
2021-01-29 05:00:00,2021-01-29 05:00:00,89381
2021-01-29 06:00:00,2021-01-29 06:00:00,89385
2021-01-29 07:00:00,2021-01-29 07:00:00,89386
2021-01-29 08:00:00,2021-01-29 08:00:00,89388
2021-01-29 09:00:00,2021-01-29 09:00:00,89390
2021-01-29 10:00:00,2021-01-29 10:00:00,89493
2021-01-29 11:00:00,2021-01-29 11:00:00,89742
2021-01-29 12:00:00,2021-01-29 12:00:00,89744
2021-01-29 13:00:00,2021-01-29 13:00:00,89744
2021-01-29 14:00:00,2021-01-29 14:00:00,89745
2021-01-29 15:00:00,2021-01-29 15:00:00,89747
2021-01-29 16:00:00,2021-01-29 16:00:00,89748
2021-01-29 17:00:00,2021-01-29 17:00:00,89781
2021-01-29 18:00:00,2021-01-29 18:00:00,89792
2021-01-29 19:00:00,2021-01-29 19:00:00,89798
2021-01-29 20:00:00,2021-01-29 20:00:00,89805
2021-01-29 21:00:00,2021-01-29 21:00:00,89813
2021-01-29 22:00:00,2021-01-29 22:00:00,89818
2021-01-29 23:00:00,2021-01-29 23:00:00,89820
2021-01-30 00:00:00,2021-01-30 00:00:00,89823
2021-01-30 01:00:00,2021-01-30 01:00:00,89826
2021-01-30 02:00:00,2021-01-30 02:00:00,89827
2021-01-30 03:00:00,2021-01-30 03:00:00,89838
2021-01-30 04:00:00,2021-01-30 04:00:00,89851
2021-01-30 05:00:00,2021-01-30 05:00:00,89853
2021-01-30 06:00:00,2021-01-30 06:00:00,89855
2021-01-30 07:00:00,2021-01-30 07:00:00,89857
2021-01-30 08:00:00,2021-01-30 08:00:00,89858
2021-01-30 09:00:00,2021-01-30 09:00:00,89874
2021-01-30 10:00:00,2021-01-30 10:00:00,89886
2021-01-30 11:00:00,2021-01-30 11:00:00,89887
2021-01-30 12:00:00,2021-01-30 12:00:00,89893
2021-01-30 13:00:00,2021-01-30 13:00:00,89894
2021-01-30 14:00:00,2021-01-30 14:00:00,89903
2021-01-30 15:00:00,2021-01-30 15:00:00,89915
2021-01-30 16:00:00,2021-01-30 16:00:00,89938
2021-01-30 17:00:00,2021-01-30 17:00:00,89949
2021-01-30 18:00:00,2021-01-30 18:00:00,89959
2021-01-30 19:00:00,2021-01-30 19:00:00,89967
2021-01-30 20:00:00,2021-01-30 20:00:00,89979
2021-01-30 21:00:00,2021-01-30 21:00:00,89995
2021-01-30 22:00:00,2021-01-30 22:00:00,90002
2021-01-30 23:00:00,2021-01-30 23:00:00,90004
2021-01-31 00:00:00,2021-01-31 00:00:00,90008
2021-01-31 01:00:00,2021-01-31 01:00:00,90011
2021-01-31 02:00:00,2021-01-31 02:00:00,90016
2021-01-31 03:00:00,2021-01-31 03:00:00,90023
2021-01-31 04:00:00,2021-01-31 04:00:00,90028
2021-01-31 05:00:00,2021-01-31 05:00:00,90030
2021-01-31 06:00:00,2021-01-31 06:00:00,90039
2021-01-31 07:00:00,2021-01-31 07:00:00,90048
2021-01-31 08:00:00,2021-01-31 08:00:00,90049
2021-01-31 09:00:00,2021-01-31 09:00:00,90053
2021-01-31 10:00:00,2021-01-31 10:00:00,90080
2021-01-31 11:00:00,2021-01-31 11:00:00,90088
2021-01-31 12:00:00,2021-01-31 12:00:00,90119
2021-01-31 13:00:00,2021-01-31 13:00:00,90130
2021-01-31 14:00:00,2021-01-31 14:00:00,90270
2021-01-31 15:00:00,2021-01-31 15:00:00,90280
2021-01-31 16:00:00,2021-01-31 16:00:00,90291
2021-01-31 17:00:00,2021-01-31 17:00:00,90299
2021-01-31 18:00:00,2021-01-31 18:00:00,90315
2021-01-31 19:00:00,2021-01-31 19:00:00,90321
2021-01-31 20:00:00,2021-01-31 20:00:00,90327
2021-01-31 21:00:00,2021-01-31 21:00:00,90336
2021-01-31 22:00:00,2021-01-31 22:00:00,90343
2021-01-31 23:00:00,2021-01-31 23:00:00,90353
2021-02-01 00:00:00,2021-02-01 00:00:00,90367
2021-02-01 01:00:00,2021-02-01 01:00:00,90375
2021-02-01 02:00:00,2021-02-01 02:00:00,90378
2021-02-01 03:00:00,2021-02-01 03:00:00,90380
2021-02-01 04:00:00,2021-02-01 04:00:00,90393
2021-02-01 05:00:00,2021-02-01 05:00:00,90403
2021-02-01 06:00:00,2021-02-01 06:00:00,90413
2021-02-01 07:00:00,2021-02-01 07:00:00,90423
2021-02-01 08:00:00,2021-02-01 08:00:00,90449
2021-02-01 09:00:00,2021-02-01 09:00:00,90452
2021-02-01 10:00:00,2021-02-01 10:00:00,90455
2021-02-01 11:00:00,2021-02-01 11:00:00,90456
2021-02-01 12:00:00,2021-02-01 12:00:00,90460
2021-02-01 13:00:00,2021-02-01 13:00:00,90461
2021-02-01 14:00:00,2021-02-01 14:00:00,90461
2021-02-01 15:00:00,2021-02-01 15:00:00,90464
2021-02-01 16:00:00,2021-02-01 16:00:00,90467
2021-02-01 17:00:00,2021-02-01 17:00:00,90472
2021-02-01 18:00:00,2021-02-01 18:00:00,90480
2021-02-01 19:00:00,2021-02-01 19:00:00,90497
2021-02-01 20:00:00,2021-02-01 20:00:00,90510
2021-02-01 21:00:00,2021-02-01 21:00:00,90536
2021-02-01 22:00:00,2021-02-01 22:00:00,90573
2021-02-01 23:00:00,2021-02-01 23:00:00,90593
2021-02-02 00:00:00,2021-02-02 00:00:00,90595
2021-02-02 01:00:00,2021-02-02 01:00:00,90607
2021-02-02 02:00:00,2021-02-02 02:00:00,90624
2021-02-02 03:00:00,2021-02-02 03:00:00,90624
2021-02-02 04:00:00,2021-02-02 04:00:00,90634
2021-02-02 05:00:00,2021-02-02 05:00:00,90638
2021-02-02 06:00:00,2021-02-02 06:00:00,90662
2021-02-02 07:00:00,2021-02-02 07:00:00,90662
2021-02-02 08:00:00,2021-02-02 08:00:00,90696
2021-02-02 09:00:00,2021-02-02 09:00:00,90710
2021-02-02 10:00:00,2021-02-02 10:00:00,90737
2021-02-02 11:00:00,2021-02-02 11:00:00,90759
2021-02-02 12:00:00,2021-02-02 12:00:00,90762
2021-02-02 13:00:00,2021-02-02 13:00:00,90777
2021-02-02 14:00:00,2021-02-02 14:00:00,90809
2021-02-02 15:00:00,2021-02-02 15:00:00,90820
2021-02-02 16:00:00,2021-02-02 16:00:00,90831
2021-02-02 17:00:00,2021-02-02 17:00:00,90873
2021-02-02 18:00:00,2021-02-02 18:00:00,90901
2021-02-02 19:00:00,2021-02-02 19:00:00,90903
2021-02-02 20:00:00,2021-02-02 20:00:00,90953
2021-02-02 21:00:00,2021-02-02 21:00:00,90959
2021-02-02 22:00:00,2021-02-02 22:00:00,90979
2021-02-02 23:00:00,2021-02-02 23:00:00,91018
2021-02-03 00:00:00,2021-02-03 00:00:00,91028
2021-02-03 01:00:00,2021-02-03 01:00:00,91030
2021-02-03 02:00:00,2021-02-03 02:00:00,91066
2021-02-03 03:00:00,2021-02-03 03:00:00,91105
2021-02-03 04:00:00,2021-02-03 04:00:00,91146
2021-02-03 05:00:00,2021-02-03 05:00:00,91236
2021-02-03 06:00:00,2021-02-03 06:00:00,91272
2021-02-03 07:00:00,2021-02-03 07:00:00,91301
2021-02-03 08:00:00,2021-02-03 08:00:00,91363
2021-02-03 09:00:00,2021-02-03 09:00:00,91407
2021-02-03 10:00:00,2021-02-03 10:00:00,91456
2021-02-03 11:00:00,2021-02-03 11:00:00,91566
2021-02-03 12:00:00,2021-02-03 12:00:00,91568
2021-02-03 13:00:00,2021-02-03 13:00:00,91572
2021-02-03 14:00:00,2021-02-03 14:00:00,91589
2021-02-03 15:00:00,2021-02-03 15:00:00,91603
2021-02-03 16:00:00,2021-02-03 16:00:00,91607
2021-02-03 17:00:00,2021-02-03 17:00:00,91641
2021-02-03 18:00:00,2021-02-03 18:00:00,91652
2021-02-03 19:00:00,2021-02-03 19:00:00,91676
2021-02-03 20:00:00,2021-02-03 20:00:00,91689
2021-02-03 21:00:00,2021-02-03 21:00:00,91698
2021-02-03 22:00:00,2021-02-03 22:00:00,91705
2021-02-03 23:00:00,2021-02-03 23:00:00,91717
2021-02-04 00:00:00,2021-02-04 00:00:00,91721
2021-02-04 01:00:00,2021-02-04 01:00:00,91725
2021-02-04 02:00:00,2021-02-04 02:00:00,91735
2021-02-04 03:00:00,2021-02-04 03:00:00,91741
2021-02-04 04:00:00,2021-02-04 04:00:00,91743
2021-02-04 05:00:00,2021-02-04 05:00:00,91757
2021-02-04 06:00:00,2021-02-04 06:00:00,91759
2021-02-04 07:00:00,2021-02-04 07:00:00,91760
2021-02-04 08:00:00,2021-02-04 08:00:00,91764
2021-02-04 09:00:00,2021-02-04 09:00:00,91766
2021-02-04 10:00:00,2021-02-04 10:00:00,91773
2021-02-04 11:00:00,2021-02-04 11:00:00,91779
2021-02-04 12:00:00,2021-02-04 12:00:00,91790
2021-02-04 13:00:00,2021-02-04 13:00:00,91792
2021-02-04 14:00:00,2021-02-04 14:00:00,91815
2021-02-04 15:00:00,2021-02-04 15:00:00,91816
2021-02-04 16:00:00,2021-02-04 16:00:00,91824
2021-02-04 17:00:00,2021-02-04 17:00:00,91831
2021-02-04 18:00:00,2021-02-04 18:00:00,91839
2021-02-04 19:00:00,2021-02-04 19:00:00,91863
2021-02-04 20:00:00,2021-02-04 20:00:00,91864
2021-02-04 21:00:00,2021-02-04 21:00:00,91872
2021-02-04 22:00:00,2021-02-04 22:00:00,91885
2021-02-04 23:00:00,2021-02-04 23:00:00,91892
2021-02-05 00:00:00,2021-02-05 00:00:00,91893
2021-02-05 01:00:00,2021-02-05 01:00:00,91896
2021-02-05 02:00:00,2021-02-05 02:00:00,91908
2021-02-05 03:00:00,2021-02-05 03:00:00,91909
2021-02-05 04:00:00,2021-02-05 04:00:00,91910
2021-02-05 05:00:00,2021-02-05 05:00:00,91921
2021-02-05 06:00:00,2021-02-05 06:00:00,91934
2021-02-05 07:00:00,2021-02-05 07:00:00,91935
2021-02-05 08:00:00,2021-02-05 08:00:00,91947
2021-02-05 09:00:00,2021-02-05 09:00:00,91950
2021-02-05 10:00:00,2021-02-05 10:00:00,91973
2021-02-05 11:00:00,2021-02-05 11:00:00,92012
2021-02-05 12:00:00,2021-02-05 12:00:00,92018
2021-02-05 13:00:00,2021-02-05 13:00:00,92019
2021-02-05 14:00:00,2021-02-05 14:00:00,92022
2021-02-05 15:00:00,2021-02-05 15:00:00,92048
2021-02-05 16:00:00,2021-02-05 16:00:00,92067
2021-02-05 17:00:00,2021-02-05 17:00:00,92070
2021-02-05 18:00:00,2021-02-05 18:00:00,92077
2021-02-05 19:00:00,2021-02-05 19:00:00,92084
2021-02-05 20:00:00,2021-02-05 20:00:00,92086
2021-02-05 21:00:00,2021-02-05 21:00:00,92089
2021-02-05 22:00:00,2021-02-05 22:00:00,92112
2021-02-05 23:00:00,2021-02-05 23:00:00,92131
2021-02-06 00:00:00,2021-02-06 00:00:00,92136
2021-02-06 01:00:00,2021-02-06 01:00:00,92139
2021-02-06 02:00:00,2021-02-06 02:00:00,92143
2021-02-06 03:00:00,2021-02-06 03:00:00,92152
2021-02-06 04:00:00,2021-02-06 04:00:00,92191
2021-02-06 05:00:00,2021-02-06 05:00:00,92194
2021-02-06 06:00:00,2021-02-06 06:00:00,92194
2021-02-06 07:00:00,2021-02-06 07:00:00,92225
2021-02-06 08:00:00,2021-02-06 08:00:00,92254
2021-02-06 09:00:00,2021-02-06 09:00:00,92258
2021-02-06 10:00:00,2021-02-06 10:00:00,92273
2021-02-06 11:00:00,2021-02-06 11:00:00,92274
2021-02-06 12:00:00,2021-02-06 12:00:00,92294
2021-02-06 13:00:00,2021-02-06 13:00:00,92307
2021-02-06 14:00:00,2021-02-06 14:00:00,92398
2021-02-06 15:00:00,2021-02-06 15:00:00,92403
2021-02-06 16:00:00,2021-02-06 16:00:00,92424
2021-02-06 17:00:00,2021-02-06 17:00:00,92433
2021-02-06 18:00:00,2021-02-06 18:00:00,92456
2021-02-06 19:00:00,2021-02-06 19:00:00,92468
2021-02-06 20:00:00,2021-02-06 20:00:00,92473
2021-02-06 21:00:00,2021-02-06 21:00:00,92474
2021-02-06 22:00:00,2021-02-06 22:00:00,92482
2021-02-06 23:00:00,2021-02-06 23:00:00,92487
2021-02-07 00:00:00,2021-02-07 00:00:00,92507
2021-02-07 01:00:00,2021-02-07 01:00:00,92508
2021-02-07 02:00:00,2021-02-07 02:00:00,92539
2021-02-07 03:00:00,2021-02-07 03:00:00,92541
2021-02-07 04:00:00,2021-02-07 04:00:00,92650
2021-02-07 05:00:00,2021-02-07 05:00:00,92654
2021-02-07 06:00:00,2021-02-07 06:00:00,92664
2021-02-07 07:00:00,2021-02-07 07:00:00,92666
2021-02-07 08:00:00,2021-02-07 08:00:00,92666
2021-02-07 09:00:00,2021-02-07 09:00:00,92667
2021-02-07 10:00:00,2021-02-07 10:00:00,92669
2021-02-07 11:00:00,2021-02-07 11:00:00,92670
2021-02-07 12:00:00,2021-02-07 12:00:00,92679
2021-02-07 13:00:00,2021-02-07 13:00:00,92685
2021-02-07 14:00:00,2021-02-07 14:00:00,92689
2021-02-07 15:00:00,2021-02-07 15:00:00,92782
2021-02-07 16:00:00,2021-02-07 16:00:00,92833
2021-02-07 17:00:00,2021-02-07 17:00:00,92879
2021-02-07 18:00:00,2021-02-07 18:00:00,92882
2021-02-07 19:00:00,2021-02-07 19:00:00,92885
2021-02-07 20:00:00,2021-02-07 20:00:00,92885
2021-02-07 21:00:00,2021-02-07 21:00:00,92894
2021-02-07 22:00:00,2021-02-07 22:00:00,92899
2021-02-07 23:00:00,2021-02-07 23:00:00,92982
2021-02-08 00:00:00,2021-02-08 00:00:00,92998
2021-02-08 01:00:00,2021-02-08 01:00:00,93010
2021-02-08 02:00:00,2021-02-08 02:00:00,93014
2021-02-08 03:00:00,2021-02-08 03:00:00,93015
2021-02-08 04:00:00,2021-02-08 04:00:00,93016
2021-02-08 05:00:00,2021-02-08 05:00:00,93026
2021-02-08 06:00:00,2021-02-08 06:00:00,93027
2021-02-08 07:00:00,2021-02-08 07:00:00,93061
2021-02-08 08:00:00,2021-02-08 08:00:00,93069
2021-02-08 09:00:00,2021-02-08 09:00:00,93074
2021-02-08 10:00:00,2021-02-08 10:00:00,93092
2021-02-08 11:00:00,2021-02-08 11:00:00,93096
2021-02-08 12:00:00,2021-02-08 12:00:00,93097
2021-02-08 13:00:00,2021-02-08 13:00:00,93098
2021-02-08 14:00:00,2021-02-08 14:00:00,93101
2021-02-08 15:00:00,2021-02-08 15:00:00,93102
2021-02-08 16:00:00,2021-02-08 16:00:00,93105
2021-02-08 17:00:00,2021-02-08 17:00:00,93124
2021-02-08 18:00:00,2021-02-08 18:00:00,93126
2021-02-08 19:00:00,2021-02-08 19:00:00,93128
2021-02-08 20:00:00,2021-02-08 20:00:00,93132
2021-02-08 21:00:00,2021-02-08 21:00:00,93168
2021-02-08 22:00:00,2021-02-08 22:00:00,93181
2021-02-08 23:00:00,2021-02-08 23:00:00,93185
2021-02-09 00:00:00,2021-02-09 00:00:00,93188
2021-02-09 01:00:00,2021-02-09 01:00:00,93192
2021-02-09 02:00:00,2021-02-09 02:00:00,93271
2021-02-09 03:00:00,2021-02-09 03:00:00,93302
2021-02-09 04:00:00,2021-02-09 04:00:00,93313
2021-02-09 05:00:00,2021-02-09 05:00:00,93326
2021-02-09 06:00:00,2021-02-09 06:00:00,93336
2021-02-09 07:00:00,2021-02-09 07:00:00,93339
2021-02-09 08:00:00,2021-02-09 08:00:00,93392
2021-02-09 09:00:00,2021-02-09 09:00:00,93433
2021-02-09 10:00:00,2021-02-09 10:00:00,93446
2021-02-09 11:00:00,2021-02-09 11:00:00,93453
2021-02-09 12:00:00,2021-02-09 12:00:00,93455
2021-02-09 13:00:00,2021-02-09 13:00:00,93464
2021-02-09 14:00:00,2021-02-09 14:00:00,93478
2021-02-09 15:00:00,2021-02-09 15:00:00,93483
2021-02-09 16:00:00,2021-02-09 16:00:00,93485
2021-02-09 17:00:00,2021-02-09 17:00:00,93492
2021-02-09 18:00:00,2021-02-09 18:00:00,93557
2021-02-09 19:00:00,2021-02-09 19:00:00,93621
2021-02-09 20:00:00,2021-02-09 20:00:00,93644
2021-02-09 21:00:00,2021-02-09 21:00:00,93669
2021-02-09 22:00:00,2021-02-09 22:00:00,93673
2021-02-09 23:00:00,2021-02-09 23:00:00,93759
2021-02-10 00:00:00,2021-02-10 00:00:00,93763
2021-02-10 01:00:00,2021-02-10 01:00:00,93773
