start_time,datetime,phase0_success_rate
2024-04-28 22:00:00,2024-04-28 22:00:00,8291.27
2024-04-28 23:00:00,2024-04-28 23:00:00,8291.27
2024-04-29 00:00:00,2024-04-29 00:00:00,8291.27
2024-04-29 01:00:00,2024-04-29 01:00:00,8291.3
2024-04-29 02:00:00,2024-04-29 02:00:00,8291.34
2024-04-29 03:00:00,2024-04-29 03:00:00,8291.42
2024-04-29 04:00:00,2024-04-29 04:00:00,8291.45
2024-04-29 05:00:00,2024-04-29 05:00:00,8291.46
2024-04-29 06:00:00,2024-04-29 06:00:00,8291.47
2024-04-29 07:00:00,2024-04-29 07:00:00,8291.5
2024-04-29 08:00:00,2024-04-29 08:00:00,8292.61
2024-04-29 09:00:00,2024-04-29 09:00:00,8293.41
2024-04-29 10:00:00,2024-04-29 10:00:00,8293.44
2024-04-29 11:00:00,2024-04-29 11:00:00,8293.48
2024-04-29 12:00:00,2024-04-29 12:00:00,8293.91
2024-04-29 13:00:00,2024-04-29 13:00:00,8293.92
2024-04-29 14:00:00,2024-04-29 14:00:00,8293.95
2024-04-29 15:00:00,2024-04-29 15:00:00,8293.96
2024-04-29 16:00:00,2024-04-29 16:00:00,8294.0
2024-04-29 17:00:00,2024-04-29 17:00:00,8294.06
2024-04-29 18:00:00,2024-04-29 18:00:00,8294.09
2024-04-29 19:00:00,2024-04-29 19:00:00,8294.17
2024-04-29 20:00:00,2024-04-29 20:00:00,8294.39
2024-04-29 21:00:00,2024-04-29 21:00:00,8294.39
2024-04-29 22:00:00,2024-04-29 22:00:00,8294.94
2024-04-29 23:00:00,2024-04-29 23:00:00,8294.99
2024-04-30 00:00:00,2024-04-30 00:00:00,8295.01
2024-04-30 01:00:00,2024-04-30 01:00:00,8295.03
2024-04-30 02:00:00,2024-04-30 02:00:00,8295.06
2024-04-30 03:00:00,2024-04-30 03:00:00,8295.22
2024-04-30 04:00:00,2024-04-30 04:00:00,8295.23
2024-04-30 05:00:00,2024-04-30 05:00:00,8295.24
2024-04-30 06:00:00,2024-04-30 06:00:00,8295.38
2024-04-30 07:00:00,2024-04-30 07:00:00,8295.42
2024-04-30 08:00:00,2024-04-30 08:00:00,8295.53
2024-04-30 09:00:00,2024-04-30 09:00:00,8296.13
2024-04-30 10:00:00,2024-04-30 10:00:00,8296.16
2024-04-30 11:00:00,2024-04-30 11:00:00,8296.24
2024-04-30 12:00:00,2024-04-30 12:00:00,8296.54
2024-04-30 13:00:00,2024-04-30 13:00:00,8296.58
2024-04-30 14:00:00,2024-04-30 14:00:00,8296.64
2024-04-30 15:00:00,2024-04-30 15:00:00,8296.68
2024-04-30 16:00:00,2024-04-30 16:00:00,8296.9
2024-04-30 17:00:00,2024-04-30 17:00:00,8296.98
2024-04-30 18:00:00,2024-04-30 18:00:00,8297.0
2024-04-30 19:00:00,2024-04-30 19:00:00,8297.03
2024-04-30 20:00:00,2024-04-30 20:00:00,8297.1
2024-04-30 21:00:00,2024-04-30 21:00:00,8297.12
2024-04-30 22:00:00,2024-04-30 22:00:00,8297.63
2024-04-30 23:00:00,2024-04-30 23:00:00,8297.65
2024-05-01 00:00:00,2024-05-01 00:00:00,8297.65
2024-05-01 01:00:00,2024-05-01 01:00:00,8297.7
2024-05-01 02:00:00,2024-05-01 02:00:00,8297.76
2024-05-01 03:00:00,2024-05-01 03:00:00,8297.8
2024-05-01 04:00:00,2024-05-01 04:00:00,8297.85
2024-05-01 05:00:00,2024-05-01 05:00:00,8298.21
2024-05-01 06:00:00,2024-05-01 06:00:00,8298.22
2024-05-01 07:00:00,2024-05-01 07:00:00,8298.23
2024-05-01 08:00:00,2024-05-01 08:00:00,8298.25
2024-05-01 09:00:00,2024-05-01 09:00:00,8298.26
2024-05-01 10:00:00,2024-05-01 10:00:00,8298.31
2024-05-01 11:00:00,2024-05-01 11:00:00,8298.32
2024-05-01 12:00:00,2024-05-01 12:00:00,8298.36
2024-05-01 13:00:00,2024-05-01 13:00:00,8298.4
2024-05-01 14:00:00,2024-05-01 14:00:00,8298.44
2024-05-01 15:00:00,2024-05-01 15:00:00,8298.47
2024-05-01 16:00:00,2024-05-01 16:00:00,8298.5
2024-05-01 17:00:00,2024-05-01 17:00:00,8298.53
2024-05-01 18:00:00,2024-05-01 18:00:00,8298.54
2024-05-01 19:00:00,2024-05-01 19:00:00,8298.59
2024-05-01 20:00:00,2024-05-01 20:00:00,8298.61
2024-05-01 21:00:00,2024-05-01 21:00:00,8298.67
2024-05-01 22:00:00,2024-05-01 22:00:00,8299.45
2024-05-01 23:00:00,2024-05-01 23:00:00,8299.51
2024-05-02 00:00:00,2024-05-02 00:00:00,8299.53
2024-05-02 01:00:00,2024-05-02 01:00:00,8299.62
2024-05-02 02:00:00,2024-05-02 02:00:00,8299.67
2024-05-02 03:00:00,2024-05-02 03:00:00,8299.71
2024-05-02 04:00:00,2024-05-02 04:00:00,8299.71
2024-05-02 05:00:00,2024-05-02 05:00:00,8300.07
2024-05-02 06:00:00,2024-05-02 06:00:00,8300.19
2024-05-02 07:00:00,2024-05-02 07:00:00,8300.23
2024-05-02 08:00:00,2024-05-02 08:00:00,8300.32
2024-05-02 09:00:00,2024-05-02 09:00:00,8300.4
2024-05-02 10:00:00,2024-05-02 10:00:00,8300.58
2024-05-02 11:00:00,2024-05-02 11:00:00,8300.63
2024-05-02 12:00:00,2024-05-02 12:00:00,8300.65
2024-05-02 13:00:00,2024-05-02 13:00:00,8300.7
2024-05-02 14:00:00,2024-05-02 14:00:00,8300.73
2024-05-02 15:00:00,2024-05-02 15:00:00,8300.8
2024-05-02 16:00:00,2024-05-02 16:00:00,8300.83
2024-05-02 17:00:00,2024-05-02 17:00:00,8300.84
2024-05-02 18:00:00,2024-05-02 18:00:00,8300.85
2024-05-02 19:00:00,2024-05-02 19:00:00,8301.04
2024-05-02 20:00:00,2024-05-02 20:00:00,8301.11
2024-05-02 21:00:00,2024-05-02 21:00:00,8301.11
2024-05-02 22:00:00,2024-05-02 22:00:00,8301.81
2024-05-02 23:00:00,2024-05-02 23:00:00,8301.86
2024-05-03 00:00:00,2024-05-03 00:00:00,8301.88
2024-05-03 01:00:00,2024-05-03 01:00:00,8301.89
2024-05-03 02:00:00,2024-05-03 02:00:00,8301.93
2024-05-03 03:00:00,2024-05-03 03:00:00,8302.0
2024-05-03 04:00:00,2024-05-03 04:00:00,8302.03
2024-05-03 05:00:00,2024-05-03 05:00:00,8302.63
2024-05-03 06:00:00,2024-05-03 06:00:00,8302.66
2024-05-03 07:00:00,2024-05-03 07:00:00,8302.74
2024-05-03 08:00:00,2024-05-03 08:00:00,8302.77
2024-05-03 09:00:00,2024-05-03 09:00:00,8303.15
2024-05-03 10:00:00,2024-05-03 10:00:00,8303.16
2024-05-03 11:00:00,2024-05-03 11:00:00,8303.77
2024-05-03 12:00:00,2024-05-03 12:00:00,8303.87
2024-05-03 13:00:00,2024-05-03 13:00:00,8303.93
2024-05-03 14:00:00,2024-05-03 14:00:00,8303.95
2024-05-03 15:00:00,2024-05-03 15:00:00,8304.02
2024-05-03 16:00:00,2024-05-03 16:00:00,8304.13
2024-05-03 17:00:00,2024-05-03 17:00:00,8304.21
2024-05-03 18:00:00,2024-05-03 18:00:00,8304.26
2024-05-03 19:00:00,2024-05-03 19:00:00,8304.4
2024-05-03 20:00:00,2024-05-03 20:00:00,8304.71
2024-05-03 21:00:00,2024-05-03 21:00:00,8304.74
2024-05-03 22:00:00,2024-05-03 22:00:00,8306.48
2024-05-03 23:00:00,2024-05-03 23:00:00,8306.53
2024-05-04 00:00:00,2024-05-04 00:00:00,8306.59
2024-05-04 01:00:00,2024-05-04 01:00:00,8306.62
2024-05-04 02:00:00,2024-05-04 02:00:00,8306.69
2024-05-04 03:00:00,2024-05-04 03:00:00,8306.7
2024-05-04 04:00:00,2024-05-04 04:00:00,8306.72
2024-05-04 05:00:00,2024-05-04 05:00:00,8306.91
2024-05-04 06:00:00,2024-05-04 06:00:00,8307.11
2024-05-04 07:00:00,2024-05-04 07:00:00,8307.17
2024-05-04 08:00:00,2024-05-04 08:00:00,8307.83
2024-05-04 09:00:00,2024-05-04 09:00:00,8307.86
2024-05-04 10:00:00,2024-05-04 10:00:00,8308.02
2024-05-04 11:00:00,2024-05-04 11:00:00,8308.13
2024-05-04 12:00:00,2024-05-04 12:00:00,8308.17
2024-05-04 13:00:00,2024-05-04 13:00:00,8308.24
2024-05-04 14:00:00,2024-05-04 14:00:00,8308.27
2024-05-04 15:00:00,2024-05-04 15:00:00,8308.29
2024-05-04 16:00:00,2024-05-04 16:00:00,8308.43
2024-05-04 17:00:00,2024-05-04 17:00:00,8308.51
2024-05-04 18:00:00,2024-05-04 18:00:00,8308.62
2024-05-04 19:00:00,2024-05-04 19:00:00,8308.76
2024-05-04 20:00:00,2024-05-04 20:00:00,8308.93
2024-05-04 21:00:00,2024-05-04 21:00:00,8308.99
2024-05-04 22:00:00,2024-05-04 22:00:00,8309.43
2024-05-04 23:00:00,2024-05-04 23:00:00,8309.44
2024-05-05 00:00:00,2024-05-05 00:00:00,8309.45
2024-05-05 01:00:00,2024-05-05 01:00:00,8309.83
2024-05-05 02:00:00,2024-05-05 02:00:00,8310.23
2024-05-05 03:00:00,2024-05-05 03:00:00,8310.27
2024-05-05 04:00:00,2024-05-05 04:00:00,8310.51
2024-05-05 05:00:00,2024-05-05 05:00:00,8310.88
2024-05-05 06:00:00,2024-05-05 06:00:00,8311.07
2024-05-05 07:00:00,2024-05-05 07:00:00,8311.3
2024-05-05 08:00:00,2024-05-05 08:00:00,8311.93
2024-05-05 09:00:00,2024-05-05 09:00:00,8312.36
2024-05-05 10:00:00,2024-05-05 10:00:00,8312.42
2024-05-05 11:00:00,2024-05-05 11:00:00,8312.55
2024-05-05 12:00:00,2024-05-05 12:00:00,8312.62
2024-05-05 13:00:00,2024-05-05 13:00:00,8312.66
2024-05-05 14:00:00,2024-05-05 14:00:00,8312.67
2024-05-05 15:00:00,2024-05-05 15:00:00,8313.08
2024-05-05 16:00:00,2024-05-05 16:00:00,8313.2
2024-05-05 17:00:00,2024-05-05 17:00:00,8313.42
2024-05-05 18:00:00,2024-05-05 18:00:00,8313.44
2024-05-05 19:00:00,2024-05-05 19:00:00,8313.48
2024-05-05 20:00:00,2024-05-05 20:00:00,8313.93
2024-05-05 21:00:00,2024-05-05 21:00:00,8314.19
2024-05-05 22:00:00,2024-05-05 22:00:00,8314.55
2024-05-05 23:00:00,2024-05-05 23:00:00,8314.57
2024-05-06 00:00:00,2024-05-06 00:00:00,8314.57
2024-05-06 01:00:00,2024-05-06 01:00:00,8314.6
2024-05-06 02:00:00,2024-05-06 02:00:00,8314.63
2024-05-06 03:00:00,2024-05-06 03:00:00,8314.75
2024-05-06 04:00:00,2024-05-06 04:00:00,8314.77
2024-05-06 05:00:00,2024-05-06 05:00:00,8314.8
2024-05-06 06:00:00,2024-05-06 06:00:00,8314.81
2024-05-06 07:00:00,2024-05-06 07:00:00,8314.85
2024-05-06 08:00:00,2024-05-06 08:00:00,8314.85
2024-05-06 09:00:00,2024-05-06 09:00:00,8315.06
2024-05-06 10:00:00,2024-05-06 10:00:00,8315.07
2024-05-06 11:00:00,2024-05-06 11:00:00,8315.08
2024-05-06 12:00:00,2024-05-06 12:00:00,8315.16
2024-05-06 13:00:00,2024-05-06 13:00:00,8315.22
2024-05-06 14:00:00,2024-05-06 14:00:00,8315.27
2024-05-06 15:00:00,2024-05-06 15:00:00,8315.57
2024-05-06 16:00:00,2024-05-06 16:00:00,8315.8
2024-05-06 17:00:00,2024-05-06 17:00:00,8315.86
2024-05-06 18:00:00,2024-05-06 18:00:00,8315.89
2024-05-06 19:00:00,2024-05-06 19:00:00,8315.91
2024-05-06 20:00:00,2024-05-06 20:00:00,8315.92
2024-05-06 21:00:00,2024-05-06 21:00:00,8315.99
2024-05-06 22:00:00,2024-05-06 22:00:00,8315.99
2024-05-06 23:00:00,2024-05-06 23:00:00,8316.04
2024-05-07 00:00:00,2024-05-07 00:00:00,8316.07
2024-05-07 01:00:00,2024-05-07 01:00:00,8316.44
2024-05-07 02:00:00,2024-05-07 02:00:00,8316.47
2024-05-07 03:00:00,2024-05-07 03:00:00,8316.59
2024-05-07 04:00:00,2024-05-07 04:00:00,8316.86
2024-05-07 05:00:00,2024-05-07 05:00:00,8317.74
2024-05-07 06:00:00,2024-05-07 06:00:00,8317.88
2024-05-07 07:00:00,2024-05-07 07:00:00,8317.89
2024-05-07 08:00:00,2024-05-07 08:00:00,8317.91
2024-05-07 09:00:00,2024-05-07 09:00:00,8319.32
2024-05-07 10:00:00,2024-05-07 10:00:00,8319.4
2024-05-07 11:00:00,2024-05-07 11:00:00,8319.41
2024-05-07 12:00:00,2024-05-07 12:00:00,8319.46
2024-05-07 13:00:00,2024-05-07 13:00:00,8319.5
2024-05-07 14:00:00,2024-05-07 14:00:00,8320.21
2024-05-07 15:00:00,2024-05-07 15:00:00,8320.55
2024-05-07 16:00:00,2024-05-07 16:00:00,8321.18
2024-05-07 17:00:00,2024-05-07 17:00:00,8321.63
2024-05-07 18:00:00,2024-05-07 18:00:00,8323.79
2024-05-07 19:00:00,2024-05-07 19:00:00,8324.08
2024-05-07 20:00:00,2024-05-07 20:00:00,8324.14
2024-05-07 21:00:00,2024-05-07 21:00:00,8324.16
2024-05-07 22:00:00,2024-05-07 22:00:00,8324.53
2024-05-07 23:00:00,2024-05-07 23:00:00,8325.17
2024-05-08 00:00:00,2024-05-08 00:00:00,8325.2
2024-05-08 01:00:00,2024-05-08 01:00:00,8325.27
2024-05-08 02:00:00,2024-05-08 02:00:00,8325.9
2024-05-08 03:00:00,2024-05-08 03:00:00,8326.45
2024-05-08 04:00:00,2024-05-08 04:00:00,8326.48
2024-05-08 05:00:00,2024-05-08 05:00:00,8327.29
2024-05-08 06:00:00,2024-05-08 06:00:00,8327.33
2024-05-08 07:00:00,2024-05-08 07:00:00,8327.96
2024-05-08 08:00:00,2024-05-08 08:00:00,8328.0
2024-05-08 09:00:00,2024-05-08 09:00:00,8328.08
2024-05-08 10:00:00,2024-05-08 10:00:00,8328.72
2024-05-08 11:00:00,2024-05-08 11:00:00,8328.73
2024-05-08 12:00:00,2024-05-08 12:00:00,8328.97
2024-05-08 13:00:00,2024-05-08 13:00:00,8329.03
2024-05-08 14:00:00,2024-05-08 14:00:00,8329.32
2024-05-08 15:00:00,2024-05-08 15:00:00,8329.38
2024-05-08 16:00:00,2024-05-08 16:00:00,8329.58
2024-05-08 17:00:00,2024-05-08 17:00:00,8329.69
2024-05-08 18:00:00,2024-05-08 18:00:00,8330.63
2024-05-08 19:00:00,2024-05-08 19:00:00,8330.65
2024-05-08 20:00:00,2024-05-08 20:00:00,8330.77
2024-05-08 21:00:00,2024-05-08 21:00:00,8330.81
2024-05-08 22:00:00,2024-05-08 22:00:00,8331.1
2024-05-08 23:00:00,2024-05-08 23:00:00,8331.14
2024-05-09 00:00:00,2024-05-09 00:00:00,8331.75
2024-05-09 01:00:00,2024-05-09 01:00:00,8331.79
2024-05-09 02:00:00,2024-05-09 02:00:00,8332.73
2024-05-09 03:00:00,2024-05-09 03:00:00,8332.87
2024-05-09 04:00:00,2024-05-09 04:00:00,8333.01
2024-05-09 05:00:00,2024-05-09 05:00:00,8333.76
2024-05-09 06:00:00,2024-05-09 06:00:00,8333.79
2024-05-09 07:00:00,2024-05-09 07:00:00,8333.88
2024-05-09 08:00:00,2024-05-09 08:00:00,8333.9
2024-05-09 09:00:00,2024-05-09 09:00:00,8334.18
2024-05-09 10:00:00,2024-05-09 10:00:00,8334.3
2024-05-09 11:00:00,2024-05-09 11:00:00,8334.43
2024-05-09 12:00:00,2024-05-09 12:00:00,8334.54
2024-05-09 13:00:00,2024-05-09 13:00:00,8334.54
2024-05-09 14:00:00,2024-05-09 14:00:00,8334.57
2024-05-09 15:00:00,2024-05-09 15:00:00,8334.65
2024-05-09 16:00:00,2024-05-09 16:00:00,8334.75
2024-05-09 17:00:00,2024-05-09 17:00:00,8334.84
2024-05-09 18:00:00,2024-05-09 18:00:00,8335.0
2024-05-09 19:00:00,2024-05-09 19:00:00,8335.5
2024-05-09 20:00:00,2024-05-09 20:00:00,8335.98
2024-05-09 21:00:00,2024-05-09 21:00:00,8336.08
2024-05-09 22:00:00,2024-05-09 22:00:00,8336.82
2024-05-09 23:00:00,2024-05-09 23:00:00,8336.86
2024-05-10 00:00:00,2024-05-10 00:00:00,8336.92
2024-05-10 01:00:00,2024-05-10 01:00:00,8337.06
2024-05-10 02:00:00,2024-05-10 02:00:00,8337.89
2024-05-10 03:00:00,2024-05-10 03:00:00,8338.09
2024-05-10 04:00:00,2024-05-10 04:00:00,8338.1
2024-05-10 05:00:00,2024-05-10 05:00:00,8338.42
2024-05-10 06:00:00,2024-05-10 06:00:00,8338.47
2024-05-10 07:00:00,2024-05-10 07:00:00,8338.49
2024-05-10 08:00:00,2024-05-10 08:00:00,8338.59
2024-05-10 09:00:00,2024-05-10 09:00:00,8338.6
2024-05-10 10:00:00,2024-05-10 10:00:00,8338.77
2024-05-10 11:00:00,2024-05-10 11:00:00,8338.83
2024-05-10 12:00:00,2024-05-10 12:00:00,8338.99
2024-05-10 13:00:00,2024-05-10 13:00:00,8339.12
2024-05-10 14:00:00,2024-05-10 14:00:00,8339.15
2024-05-10 15:00:00,2024-05-10 15:00:00,8339.33
2024-05-10 16:00:00,2024-05-10 16:00:00,8339.36
2024-05-10 17:00:00,2024-05-10 17:00:00,8339.39
2024-05-10 18:00:00,2024-05-10 18:00:00,8339.7
2024-05-10 19:00:00,2024-05-10 19:00:00,8339.71
2024-05-10 20:00:00,2024-05-10 20:00:00,8339.78
2024-05-10 21:00:00,2024-05-10 21:00:00,8339.94
2024-05-10 22:00:00,2024-05-10 22:00:00,8341.2
2024-05-10 23:00:00,2024-05-10 23:00:00,8341.49
2024-05-11 00:00:00,2024-05-11 00:00:00,8341.56
2024-05-11 01:00:00,2024-05-11 01:00:00,8341.7
2024-05-11 02:00:00,2024-05-11 02:00:00,8341.8
2024-05-11 03:00:00,2024-05-11 03:00:00,8341.94
2024-05-11 04:00:00,2024-05-11 04:00:00,8342.15
2024-05-11 05:00:00,2024-05-11 05:00:00,8342.26
2024-05-11 06:00:00,2024-05-11 06:00:00,8342.57
2024-05-11 07:00:00,2024-05-11 07:00:00,8342.75
2024-05-11 08:00:00,2024-05-11 08:00:00,8342.77
2024-05-11 09:00:00,2024-05-11 09:00:00,8342.88
2024-05-11 10:00:00,2024-05-11 10:00:00,8342.9
2024-05-11 11:00:00,2024-05-11 11:00:00,8342.91
2024-05-11 12:00:00,2024-05-11 12:00:00,8342.96
2024-05-11 13:00:00,2024-05-11 13:00:00,8343.0
2024-05-11 14:00:00,2024-05-11 14:00:00,8343.04
2024-05-11 15:00:00,2024-05-11 15:00:00,8343.06
2024-05-11 16:00:00,2024-05-11 16:00:00,8343.07
2024-05-11 17:00:00,2024-05-11 17:00:00,8343.1
2024-05-11 18:00:00,2024-05-11 18:00:00,8343.29
2024-05-11 19:00:00,2024-05-11 19:00:00,8343.3
2024-05-11 20:00:00,2024-05-11 20:00:00,8343.35
2024-05-11 21:00:00,2024-05-11 21:00:00,8343.4
2024-05-11 22:00:00,2024-05-11 22:00:00,8343.7
2024-05-11 23:00:00,2024-05-11 23:00:00,8343.71
2024-05-12 00:00:00,2024-05-12 00:00:00,8343.72
2024-05-12 01:00:00,2024-05-12 01:00:00,8343.73
2024-05-12 02:00:00,2024-05-12 02:00:00,8343.74
2024-05-12 03:00:00,2024-05-12 03:00:00,8343.77
2024-05-12 04:00:00,2024-05-12 04:00:00,8343.78
2024-05-12 05:00:00,2024-05-12 05:00:00,8343.81
2024-05-12 06:00:00,2024-05-12 06:00:00,8343.84
2024-05-12 07:00:00,2024-05-12 07:00:00,8343.87
2024-05-12 08:00:00,2024-05-12 08:00:00,8343.92
2024-05-12 09:00:00,2024-05-12 09:00:00,8344.03
2024-05-12 10:00:00,2024-05-12 10:00:00,8344.18
2024-05-12 11:00:00,2024-05-12 11:00:00,8346.63
2024-05-12 12:00:00,2024-05-12 12:00:00,8347.37
2024-05-12 13:00:00,2024-05-12 13:00:00,8347.38
2024-05-12 14:00:00,2024-05-12 14:00:00,8347.46
2024-05-12 15:00:00,2024-05-12 15:00:00,8347.47
2024-05-12 16:00:00,2024-05-12 16:00:00,8347.5
2024-05-12 17:00:00,2024-05-12 17:00:00,8347.53
2024-05-12 18:00:00,2024-05-12 18:00:00,8347.57
2024-05-12 19:00:00,2024-05-12 19:00:00,8347.71
2024-05-12 20:00:00,2024-05-12 20:00:00,8347.72
2024-05-12 21:00:00,2024-05-12 21:00:00,8347.73
2024-05-12 22:00:00,2024-05-12 22:00:00,8348.06
2024-05-12 23:00:00,2024-05-12 23:00:00,8348.11
2024-05-13 00:00:00,2024-05-13 00:00:00,8348.11
2024-05-13 01:00:00,2024-05-13 01:00:00,8348.13
2024-05-13 02:00:00,2024-05-13 02:00:00,8348.16
2024-05-13 03:00:00,2024-05-13 03:00:00,8348.19
2024-05-13 04:00:00,2024-05-13 04:00:00,8348.19
2024-05-13 05:00:00,2024-05-13 05:00:00,8348.2
2024-05-13 06:00:00,2024-05-13 06:00:00,8348.46
2024-05-13 07:00:00,2024-05-13 07:00:00,8348.48
2024-05-13 08:00:00,2024-05-13 08:00:00,8348.95
2024-05-13 09:00:00,2024-05-13 09:00:00,8349.03
2024-05-13 10:00:00,2024-05-13 10:00:00,8349.03
2024-05-13 11:00:00,2024-05-13 11:00:00,8349.2
2024-05-13 12:00:00,2024-05-13 12:00:00,8349.31
2024-05-13 13:00:00,2024-05-13 13:00:00,8349.53
2024-05-13 14:00:00,2024-05-13 14:00:00,8349.67
2024-05-13 15:00:00,2024-05-13 15:00:00,8349.68
2024-05-13 16:00:00,2024-05-13 16:00:00,8349.68
2024-05-13 17:00:00,2024-05-13 17:00:00,8349.76
2024-05-13 18:00:00,2024-05-13 18:00:00,8349.92
2024-05-13 19:00:00,2024-05-13 19:00:00,8349.98
2024-05-13 20:00:00,2024-05-13 20:00:00,8350.01
2024-05-13 21:00:00,2024-05-13 21:00:00,8350.51
2024-05-13 22:00:00,2024-05-13 22:00:00,8350.87
2024-05-13 23:00:00,2024-05-13 23:00:00,8350.95
2024-05-14 00:00:00,2024-05-14 00:00:00,8351.0
2024-05-14 01:00:00,2024-05-14 01:00:00,8351.03
2024-05-14 02:00:00,2024-05-14 02:00:00,8351.04
2024-05-14 03:00:00,2024-05-14 03:00:00,8351.07
2024-05-14 04:00:00,2024-05-14 04:00:00,8351.08
2024-05-14 05:00:00,2024-05-14 05:00:00,8351.32
2024-05-14 06:00:00,2024-05-14 06:00:00,8351.39
2024-05-14 07:00:00,2024-05-14 07:00:00,8351.46
2024-05-14 08:00:00,2024-05-14 08:00:00,8351.57
2024-05-14 09:00:00,2024-05-14 09:00:00,8351.62
2024-05-14 10:00:00,2024-05-14 10:00:00,8351.85
2024-05-14 11:00:00,2024-05-14 11:00:00,8351.94
2024-05-14 12:00:00,2024-05-14 12:00:00,8351.99
2024-05-14 13:00:00,2024-05-14 13:00:00,8352.07
2024-05-14 14:00:00,2024-05-14 14:00:00,8352.12
2024-05-14 15:00:00,2024-05-14 15:00:00,8352.2
2024-05-14 16:00:00,2024-05-14 16:00:00,8352.32
2024-05-14 17:00:00,2024-05-14 17:00:00,8352.4
2024-05-14 18:00:00,2024-05-14 18:00:00,8352.44
2024-05-14 19:00:00,2024-05-14 19:00:00,8352.46
2024-05-14 20:00:00,2024-05-14 20:00:00,8352.49
2024-05-14 21:00:00,2024-05-14 21:00:00,8353.53
2024-05-14 22:00:00,2024-05-14 22:00:00,8354.14
2024-05-14 23:00:00,2024-05-14 23:00:00,8354.18
2024-05-15 00:00:00,2024-05-15 00:00:00,8354.21
2024-05-15 01:00:00,2024-05-15 01:00:00,8354.34
2024-05-15 02:00:00,2024-05-15 02:00:00,8354.38
2024-05-15 03:00:00,2024-05-15 03:00:00,8354.41
2024-05-15 04:00:00,2024-05-15 04:00:00,8354.41
2024-05-15 05:00:00,2024-05-15 05:00:00,8355.05
2024-05-15 06:00:00,2024-05-15 06:00:00,8355.66
2024-05-15 07:00:00,2024-05-15 07:00:00,8355.78
2024-05-15 08:00:00,2024-05-15 08:00:00,8357.33
2024-05-15 09:00:00,2024-05-15 09:00:00,8358.03
2024-05-15 10:00:00,2024-05-15 10:00:00,8358.17
2024-05-15 11:00:00,2024-05-15 11:00:00,8358.24
2024-05-15 12:00:00,2024-05-15 12:00:00,8358.32
2024-05-15 13:00:00,2024-05-15 13:00:00,8358.97
2024-05-15 14:00:00,2024-05-15 14:00:00,8359.97
2024-05-15 15:00:00,2024-05-15 15:00:00,8360.77
2024-05-15 16:00:00,2024-05-15 16:00:00,8361.03
2024-05-15 17:00:00,2024-05-15 17:00:00,8361.13
2024-05-15 18:00:00,2024-05-15 18:00:00,8361.17
2024-05-15 19:00:00,2024-05-15 19:00:00,8361.21
2024-05-15 20:00:00,2024-05-15 20:00:00,8361.27
2024-05-15 21:00:00,2024-05-15 21:00:00,8361.35
2024-05-15 22:00:00,2024-05-15 22:00:00,8361.95
2024-05-15 23:00:00,2024-05-15 23:00:00,8361.96
2024-05-16 00:00:00,2024-05-16 00:00:00,8361.97
2024-05-16 01:00:00,2024-05-16 01:00:00,8362.11
2024-05-16 02:00:00,2024-05-16 02:00:00,8362.13
2024-05-16 03:00:00,2024-05-16 03:00:00,8362.13
2024-05-16 04:00:00,2024-05-16 04:00:00,8362.14
2024-05-16 05:00:00,2024-05-16 05:00:00,8362.3
2024-05-16 06:00:00,2024-05-16 06:00:00,8362.31
2024-05-16 07:00:00,2024-05-16 07:00:00,8362.33
2024-05-16 08:00:00,2024-05-16 08:00:00,8362.34
2024-05-16 09:00:00,2024-05-16 09:00:00,8362.41
2024-05-16 10:00:00,2024-05-16 10:00:00,8362.44
2024-05-16 11:00:00,2024-05-16 11:00:00,8362.46
2024-05-16 12:00:00,2024-05-16 12:00:00,8362.69
2024-05-16 13:00:00,2024-05-16 13:00:00,8362.77
2024-05-16 14:00:00,2024-05-16 14:00:00,8363.08
2024-05-16 15:00:00,2024-05-16 15:00:00,8365.15
2024-05-16 16:00:00,2024-05-16 16:00:00,8365.65
2024-05-16 17:00:00,2024-05-16 17:00:00,8365.9
2024-05-16 18:00:00,2024-05-16 18:00:00,8366.06
2024-05-16 19:00:00,2024-05-16 19:00:00,8366.08
2024-05-16 20:00:00,2024-05-16 20:00:00,8366.1
2024-05-16 21:00:00,2024-05-16 21:00:00,8366.12
2024-05-16 22:00:00,2024-05-16 22:00:00,8366.47
2024-05-16 23:00:00,2024-05-16 23:00:00,8366.47
2024-05-17 00:00:00,2024-05-17 00:00:00,8366.52
2024-05-17 01:00:00,2024-05-17 01:00:00,8366.58
2024-05-17 02:00:00,2024-05-17 02:00:00,8366.61
2024-05-17 03:00:00,2024-05-17 03:00:00,8366.66
2024-05-17 04:00:00,2024-05-17 04:00:00,8366.82
2024-05-17 05:00:00,2024-05-17 05:00:00,8366.94
2024-05-17 06:00:00,2024-05-17 06:00:00,8366.96
2024-05-17 07:00:00,2024-05-17 07:00:00,8367.05
2024-05-17 08:00:00,2024-05-17 08:00:00,8367.15
2024-05-17 09:00:00,2024-05-17 09:00:00,8367.37
2024-05-17 10:00:00,2024-05-17 10:00:00,8367.38
2024-05-17 11:00:00,2024-05-17 11:00:00,8367.42
2024-05-17 12:00:00,2024-05-17 12:00:00,8367.57
2024-05-17 13:00:00,2024-05-17 13:00:00,8367.67
2024-05-17 14:00:00,2024-05-17 14:00:00,8367.72
2024-05-17 15:00:00,2024-05-17 15:00:00,8367.85
2024-05-17 16:00:00,2024-05-17 16:00:00,8367.88
