t,h,l,c,o,close,high,low,open,volume
1640044800.0,69944.95,61829.91,69944.95,61829.91,48875.15,49298.78,46650.0,46896.82,260008.358
1640131200.0,73145.78,70070.78,73129.09,70188.43,48569.69,49599.0,48420.02,48875.88,208463.689
1640217600.0,74352.67,72845.01,73756.43,73262.05,50817.92,51377.74,48020.0,48569.69,255885.48
1640304000.0,74008.84,72144.12,72144.12,73406.41,50808.55,51805.0,50379.25,50817.94,220208.725
1640390400.0,74118.19,72638.83,73533.37,72638.83,50403.64,51190.0,50105.0,50809.37,147662.438
1640476800.0,74557,72479.06,72496.89,73824.38,50765.73,51300.0,49350.0,50403.64,184800.616
1640563200.0,76030.67,72113.25,73643.64,72297.03,50707.72,52134.0,50450.0,50765.73,216225.263
1640649600.0,74655.27,72282.54,74180.52,73752.22,47522.03,50713.56,47290.0,50707.72,336083.34
1640736000.0,75956.15,74150.09,74414.11,74212.41,46436.54,48125.97,46000.0,47522.02,274795.378
1640822400.0,73343.93,71998.25,71998.25,72958.02,47095.02,47911.68,45880.0,46436.53,229931.288
1640908800.0,74913.78,71372.17,74834.52,71883.2,46210.56,48575.0,45650.0,47095.02,287186.003
1640995200.0,74951.61,72962.69,72962.69,74790.17,47704.35,47943.77,46210.55,46210.57,179433.584
1641081600.0,74434.53,72403.84,73253.27,72970.65,47280.0,48000.0,46605.68,47704.35,184795.093
1641168000.0,80416.21,73297.81,80252.71,73297.81,46445.81,47575.22,45665.4,47280.01,244781.793
1641254400.0,81233.38,78564.04,80680.34,79508.43,45833.42,47524.36,45445.57,46445.8,292149.75
1641340800.0,82551.68,77464.77,77464.77,81155.76,43421.69,47075.29,42270.0,45833.41,485477.569
1641427200.0,80715.11,77486.06,79111.99,77849.14,43080.01,43766.0,42385.83,43421.7,299509.851
1641513600.0,80081.26,76709.96,76709.96,79293.45,41553.86,43135.0,40456.56,43080.01,473214.849
1641600000.0,79065.97,76242.58,76665.62,76606.49,41688.05,42335.0,40500.0,41553.87,283737.224
1641686400.0,78149.1,76397.66,77054.09,76397.66,41851.22,42773.85,41170.0,41688.05,223134.952
1641772800.0,79932.85,75124.4,75711.84,76158.66,41801.55,42219.84,39610.0,41851.22,453644.116
1641859200.0,78120.3,75911.41,77495.98,76545.61,42700.68,43118.0,41255.0,41801.55,323760.691
1641945600.0,78624.5,77304.77,77606.04,77366.21,43880.72,44300.0,42415.0,42700.69,281339.294
1642032000.0,77959.09,76401.03,77056.29,77460.52,42534.32,44396.68,42301.16,43880.72,289289.18
1642118400.0,77900.91,74697.45,74697.45,76819.76,43042.4,43450.0,41666.0,42538.72,272517.077
1642204800.0,76667.59,74265.22,75834.23,74477.32,43070.51,43800.0,42530.64,43042.4,184649.157
1642291200.0,75655.83,73760.24,73760.24,75222.89,43060.66,43464.71,42531.69,43070.51,177450.475
1642377600.0,77112.37,73657.01,75850.49,73704.83,42176.34,43159.32,41523.68,43060.66,232748.345
1642464000.0,77543.58,74721.95,74721.95,75761.22,42337.58,42680.0,41260.0,42176.34,267472.465
1642550400.0,77628.95,73850.67,75519.07,74731.9,41657.89,42545.0,41115.64,42337.58,333952.095
1642636800.0,81373.69,75402.23,75835.37,75402.23,40661.69,43495.0,40550.0,41656.9,399818.052
1642723200.0,77470.1,72037.35,72037.35,76573.97,36425.98,41095.76,35380.92,40662.06,790320.909
1642809600.0,74654.99,70801.58,73153.93,71838.26,35043.73,36817.74,33950.0,36426.46,676272.904
1642896000.0,74918.48,72757.16,74062.74,73109.34,36230.01,36496.92,34588.8,35043.73,369372.903
1642982400.0,77101.26,72441.3,72987.46,74129.9,36648.31,37528.0,32853.83,36230.0,823000.702
1643068800.0,77686.36,73101.05,76096.42,73101.05,36934.26,37561.03,35693.0,36648.3,409535.517
1643155200.0,79968.41,74714.38,74714.38,76066.47,36787.43,38886.58,36232.42,36934.26,554457.384
1643241600.0,74623.87,71924.59,71924.59,73869.55,37131.0,37200.0,35471.53,36787.42,422006.922
1643328000.0,74240.15,71644.5,74240.15,72375.28,37696.21,38000.0,36149.02,37131.0,367509.143
1643414400.0,77083.17,74255.73,76528.87,74255.73,38150.01,38750.94,37252.0,37696.22,238657.764
1643500800.0,77329.39,76022.84,77272.44,76314.3,37870.01,38420.3,37334.83,38150.0,195029.125
1643587200.0,82983.55,77273.59,82877.97,77273.59,38439.04,38741.73,36620.0,37870.0,318440.392
1643673600.0,82927.34,78400.52,78495.5,82927.34,38680.51,39260.26,37969.0,38439.04,353354.121
1643760000.0,80058.26,77020.67,77467.03,78617.24,36892.03,38834.18,36529.81,38680.51,337570.934
1643846400.0,79477.72,77766.55,78159.37,78030.28,37289.86,37395.0,36204.3,36892.05,318656.228
1643932800.0,83529.63,77749.24,83311.71,77749.24,41550.0,41741.76,37011.0,37287.33,520105.77
1644019200.0,81841.03,80349.69,81784.04,81530.34,41374.69,41922.0,40920.0,41550.0,242184.07
1644105600.0,82464.24,80735.28,80930.81,81260.34,42361.35,42656.8,41100.0,41374.68,215323.95
1644192000.0,80631.34,78181.03,78230.35,80507.62,43829.99,44541.16,41609.76,42361.34,418053.774
1644278400.0,78636.4,73091.5,73091.5,78140.1,44021.57,45600.0,42641.0,43829.99,468015.421
1644364800.0,74873.19,71727.6,74630.43,72958.57,44358.08,44826.0,43089.08,44021.58,300270.062
1644451200.0,79830.75,72406.01,72406.01,74616.64,43471.29,45847.5,43136.96,44358.09,563922.075
1644537600.0,74149.09,70821.4,71861.78,71883.66,42366.0,43900.0,41914.23,43471.3,414646.193
1644624000.0,75030.5,72597.01,72700.98,72597.01,42199.87,42980.0,41540.0,42365.99,256269.325
1644710400.0,74310.07,71902.29,71902.29,72534.31,42041.13,42755.97,41850.0,42199.88,192068.012
1644796800.0,76109.46,71699.48,73816.24,71699.48,42525.14,42888.0,41526.0,42041.12,303990.933
1644883200.0,79172.71,73552.78,77067.98,74210.39,44529.6,44777.0,42406.23,42525.14,276735.421
1644969600.0,77815.54,75052.16,76841.59,76127.39,43860.7,44536.8,43277.8,44529.7,255790.287
1645056000.0,76674.67,74665.85,74868.78,76661.45,40491.7,44150.0,40020.1,43860.8,433958.984
1645142400.0,75644.58,73042.86,73132.49,74877.69,39966.8,40944.1,39422.0,40491.8,377679.782
1645228800.0,77388.12,73257.8,75898.95,73309.21,40052.6,40438.7,39610.3,39966.8,185624.675
1645315200.0,77475.53,75101.58,75101.58,76070.63,38368.1,40100.1,37905.0,40052.6,329740.444
1645401600.0,76759.28,71934.37,72244.78,73683.85,36986.4,39510.0,36762.0,38367.9,646391.815
1645488000.0,75779.25,72739.54,75018.66,72902.04,38212.0,38450.0,36310.1,36986.4,465313.497
1645574400.0,75005.55,72997.92,73009.36,74823.05,37227.8,39250.0,36963.2,38212.1,408056.255
1645660800.0,75094.68,65878.47,65878.47,72851.33,38315.1,40376.1,34303.7,37227.9,919820.907
1645747200.0,69238.8,65535.25,67682.03,66003.49,39205.4,39750.0,37999.2,38316.2,416316.366
1645833600.0,68922.57,67231.9,67506.76,67515.26,39099.3,40441.1,38561.7,39205.4,251892.201
1645920000.0,70034.59,65184.56,65513.51,67245.85,37672.0,39868.6,36934.6,39099.3,423197.247
1646006400.0,74001.91,65861.24,68121.63,65861.24,43155.0,44341.0,37414.4,37672.1,615391.161
1646092800.0,74549.19,68824.5,70583.18,68824.5,44394.1,44935.0,42765.4,43155.0,448483.646
1646179200.0,73619.51,70661.85,72849.02,70661.97,43885.7,45350.0,43321.0,44393.6,407603.721
1646265600.0,75412.6,72680.6,74716.31,72846.06,42449.5,44080.0,41831.0,43885.8,365565.832
1646352000.0,77000.98,74655.39,74996.29,74655.39,39127.7,42525.3,38521.0,42449.6,469138.374
1646438400.0,76483.77,74905.38,76043.07,75145.09,39375.1,39580.0,38547.6,39127.7,198747.893
1646524800.0,76467.96,73096.64,73096.64,75991.24,38401.1,39690.0,38056.0,39375.0,311705.26
1646611200.0,76009.09,69688.71,69688.71,72404.83,37963.8,39550.0,37134.0,38401.1,490254.516
1646697600.0,72324.43,69211.49,69211.49,69246.76,38709.9,39340.5,37853.0,37963.7,421462.367
1646784000.0,73807.6,69019.49,72414.89,69185.86,41937.5,42647.5,38638.7,38709.9,462059.811
1646870400.0,72703.51,69327.78,69698.52,72189.11,39407.2,42034.3,38512.0,41939.5,520645.186
1646956800.0,71814.46,69587.67,70079.48,70113.52,38713.0,40242.0,38200.1,39407.1,467078.892
1647043200.0,72816.52,69538.27,71878.68,70077.4,38792.6,39578.4,38630.0,38713.1,172494.825
1647129600.0,76596.92,71509.36,73993.34,71706.76,37743.7,39300.0,37500.0,38792.7,236623.694
1647216000.0,77348.51,72951.49,72951.49,75679.76,39653.8,39989.0,37522.1,37743.0,360058.358
1647302400.0,75526.04,72210.49,75407.78,74133.56,39271.0,39901.8,38073.8,39651.6,345019.243
1647388800.0,75400.12,70729.76,74319.82,75400.12,41105.8,41804.0,38700.0,39270.9,650589.661
1647475200.0,74989.75,73571.38,74376.68,74084.85,40898.1,41498.4,40442.8,41105.9,243988.794
1647561600.0,76856.69,72812.36,76274.1,74583.99,41751.5,42322.8,40084.2,40898.0,299134.443
1647648000.0,76876.42,75229.42,76672.06,76241.81,42188.2,42446.6,41500.0,41751.6,186459.954
1647734400.0,77661.72,74664.41,75814.5,77424.12,41261.0,42269.3,40900.0,42188.2,235774.129
1647820800.0,76138.88,73328.13,73335.17,75291.16,40982.0,41544.4,40430.0,41261.0,308396.46
1647907200.0,78159.68,72959.16,75153.02,72959.16,42349.8,43517.7,40852.0,40982.0,374297.674
1647993600.0,75242.27,72989.78,73349.37,74498.23,42867.9,43051.0,41731.3,42349.9,282631.74
1648080000.0,81377.32,72498.1,80728.65,72498.1,43973.4,44200.0,42525.0,42867.8,331440.057
1648166400.0,83121.48,79625.29,79843.58,80416.67,44290.6,45142.0,43575.1,43973.2,348620.122
1648252800.0,80638.02,79476.02,79602.01,79747.24,44489.2,44785.0,44041.0,44290.6,140712.587
1648339200.0,83685.08,79481.31,79500.66,79644.59,46820.8,47047.0,44416.0,44489.3,269280.228
1648425600.0,80215.68,77355.53,77724.78,80215.68,47121.9,48200.0,46651.2,46820.9,317565.782
1648512000.0,78437.61,76580.2,76786.48,76655.83,47418.5,48100.0,46911.0,47121.8,259040.835
1648598400.0,78478.51,76035.95,76732.82,76540.18,47053.2,47688.6,46535.0,47418.5,235009.892
1648684800.0,76512.41,74387.05,74387.05,76512.41,45506.0,47619.4,45185.0,47053.1,299837.61
1648771200.0,76958.65,73351.41,73351.41,74404.87,46266.2,46700.0,44206.2,45505.9,360734.553
1648857600.0,73327.68,71597.77,72082.48,73327.68,45794.6,47236.8,45600.0,46266.2,226413.357
1648944000.0,72468.75,71390.76,71849.93,71705.54,46392.4,47448.0,45501.0,45792.3,212589.013
1649030400.0,76358.28,71796.88,73743.07,71796.88,46580.9,46895.5,45094.0,46392.3,272796.541
1649116800.0,78362.46,73079.67,77458.22,73368.89,45477.4,47188.0,45300.0,46580.9,257524.639
1649203200.0,81582.62,76050.37,81062.07,76713.63,43159.7,45494.2,43100.0,45477.5,384359.375
1649289600.0,81924.6,80699.53,81123.01,81546.56,43417.1,43888.0,42685.0,43159.8,229567.98
1649376000.0,83746.98,80488.95,82290.3,80840.58,42229.2,43968.1,42074.0,43417.1,310095.829
1649462400.0,83592.65,82242.48,83337.46,82601.92,42727.7,42796.7,42100.3,42229.1,119722.654
1649548800.0,85122.06,83174.79,83990.75,83174.79,42140.4,43399.4,41838.0,42727.8,181904.47
1649635200.0,90077.97,84037.94,84728.97,84353.02,39505.6,42399.9,39136.7,42140.3,439530.02
1649721600.0,85617.24,83189.6,84332.62,84318.04,40060.7,40700.0,39224.0,39505.6,349883.631
1649808000.0,84190.68,80504.13,80708.17,83397.88,41129.8,41580.0,39569.8,40060.7,324910.931
1649894400.0,82947.72,79862.04,82768.35,79862.04,39915.9,41474.8,39522.0,41129.8,261966.391
1649980800.0,84373.93,81727.85,81727.85,82776.87,40529.5,40888.0,39734.2,39915.9,194680.671
1650067200.0,82671.11,80903.8,81490.05,81442.75,40361.0,40700.0,39944.9,40529.6,127705.057
1650153600.0,83129.46,81334.89,82028.36,81401.91,39649.1,40574.1,39510.0,40360.9,170331.824
1650240000.0,87157.73,79264.36,79264.36,83546.85,40785.6,41310.0,38465.7,39649.1,362435.319
1650326400.0,80831.42,78515.29,79746.97,79368.85,41472.9,41788.0,40543.7,40785.7,214404.271
1650412800.0,82501.38,79642.27,79868.13,79691.13,41327.7,42166.8,40800.0,41472.9,257382.427
1650499200.0,83237.16,79983.98,79983.98,80054.16,40449.8,42966.0,39630.0,41326.0,393149.956
1650585600.0,85515.54,80436.29,85245.73,80528.84,39674.2,40786.1,39133.0,40449.7,314935.753
1650672000.0,86739.61,84988.26,86739.61,84988.26,39415.1,40000.0,39259.0,39674.3,125046.817
1650758400.0,87651.36,85548.19,85871.26,86183.23,39433.4,39930.6,38884.1,39413.8,180371.762
1650844800.0,88201.64,82333.48,82333.48,85793.96,40411.0,40650.0,38111.0,39433.4,448877.893
1650931200.0,87746.05,81032.29,87746.05,82016.86,38093.7,40800.0,37671.8,40411.0,453132.198
1651017600.0,89138.39,81804.19,82388.6,86767.64,39209.0,39470.0,37844.5,38093.7,385645.365
1651104000.0,82738.07,79613.88,79613.88,82395.87,39732.5,40376.6,38861.8,39209.0,413543.408
1651190400.0,83152.93,77751.39,83152.93,79104.79,38572.2,39924.8,38160.0,39732.5,308116.375
1651276800.0,84325.4,82824.25,84104.34,83152.91,37614.5,38782.6,37550.0,38572.2,181810.382
1651363200.0,85827.9,82342.05,82342.05,85169.95,38440.5,38680.6,37350.0,37614.4,236549.462
1651449600.0,82572.88,79179.73,80924.05,82572.88,38525.6,39222.0,38032.2,38440.2,336845.365
1651536000.0,90917.68,80785.07,90917.68,80785.07,37712.9,38674.7,37500.1,38525.5,248986.222
1651622400.0,91500.27,82198.95,82753.77,91109.72,39684.0,40071.7,37655.2,37713.0,424498.818
1651708800.0,91564.86,82803.09,90027.95,82803.09,36534.7,39845.0,35388.0,39684.1,547209.0
1651795200.0,90606.32,88216,88944.84,89936.81,35995.3,36679.3,35200.0,36533.7,431979.24
1651881600.0,92061.93,89381.83,91254.13,89381.83,35466.7,36138.0,34700.0,35995.2,200264.833
1651968000.0,94438.69,88976.73,88976.73,91197.31,34032.0,35504.0,33665.0,35466.7,426872.584
1652054400.0,93958.21,85757.55,86004.88,89155.09,30056.6,34243.3,30003.6,34032.1,1078779.712
1652140800.0,85462.58,81855.56,82563.04,85462.58,31002.1,32650.0,29701.4,30056.0,863178.961
1652227200.0,82308.65,75544.67,76888.31,81119.29,29074.7,32197.6,27651.0,31002.1,1101875.972
1652313600.0,78347.53,72008.54,72520.27,77773.25,29020.7,30257.0,26631.0,29077.9,964475.589
1652400000.0,77309.34,71382.74,76833.08,71382.74,29274.3,31072.6,28730.4,29020.8,507620.105
1652486400.0,76044.85,70542.24,70542.24,76044.85,30079.8,30352.2,28602.3,29274.2,315756.895
1652572800.0,76156.12,70208.27,72056.47,70208.27,31324.4,31462.0,29448.0,30079.5,336773.139
1652659200.0,76703.11,72714.6,74724.08,72714.6,29866.7,31327.4,29052.3,31324.3,507243.166
1652745600.0,79663.27,72805.53,72805.53,74363.05,30437.0,30794.0,29420.0,29866.4,398624.519
1652832000.0,78684.98,72870.15,78305.95,72870.15,28700.6,30700.0,28629.6,30437.0,426700.457
1652918400.0,84948.82,77455.1,84750.38,77989.65,30319.9,30550.0,28670.5,28700.6,448856.724
1653004800.0,87003.68,80460.83,80475.45,85786.3,29188.9,30784.4,28702.0,30319.9,485439.171
1653091200.0,82665.48,79410.7,79410.7,81266.85,29427.4,29650.0,28927.0,29188.9,202804.089
1653177600.0,85775.51,79084.35,83156.18,79110.38,30284.0,30500.0,29223.6,29427.4,297116.44
1653264000.0,88503.47,80486.44,81022.22,83648.62,29097.7,30658.0,28840.7,30284.0,475720.75
1653350400.0,88133.42,82306.34,83922.13,82306.34,29643.1,29887.3,28637.6,29097.8,382124.449
1653436800.0,83124.49,78948.5,79104.81,82723.23,29536.7,30246.7,29330.0,29643.0,413459.484
1653523200.0,86039.42,79455.5,82588.05,79569.85,29194.0,29877.0,27952.1,29536.7,602137.086
1653609600.0,85184.75,80506.78,82515.4,81974.09,28623.2,29387.0,28259.6,29194.0,506638.884
1653696000.0,83459.77,81350.5,82114.24,82591.13,29018.8,29265.7,28520.0,28623.3,193644.283
1653782400.0,88307.84,81354.88,85684.79,81611.05,29452.8,29595.2,28825.0,29018.8,215139.934
1653868800.0,93644.92,86117.19,88139.34,86147.29,31726.5,32307.6,29301.1,29452.6,502712.176
1653955200.0,91042.64,87436.48,87626.68,87436.48,31797.8,32427.5,31222.0,31726.5,383688.265
1654041600.0,90117.08,83490.95,83490.95,87997.36,29796.9,31986.1,29300.0,31797.9,556992.756
1654128000.0,87279.34,82472.17,85166.31,83552.77,30437.1,30750.0,29566.1,29796.9,370924.687
1654214400.0,86739.21,84098.71,84098.71,84362.21,29682.8,30693.2,29220.0,30437.1,357110.377
1654300800.0,84807.43,82484.27,82484.27,83718.93,29848.4,29988.0,29456.0,29682.8,187520.534
1654387200.0,83436.87,82245.45,82780.6,82547.83,29909.9,30250.0,29524.0,29848.5,205385.831
1654473600.0,95749.19,82936.02,95749.19,82950.9,31361.2,31780.0,29876.2,29910.0,436522.874
1654560000.0,95818.72,82276.79,84417.75,95818.72,31118.1,31599.0,29190.0,31361.2,691714.985
1654646400.0,89447.04,79772.94,79772.94,86334.93,30192.5,31325.0,29825.0,31118.0,455686.637
1654732800.0,84914.52,79846.7,84093.25,79846.7,30093.3,30691.9,29914.5,30192.6,307312.175
1654819200.0,88861.8,81901.1,88099.24,84610.76,29077.7,30374.1,28805.0,30093.4,445928.659
1654905600.0,90979.36,87977.94,89731.33,87977.94,28416.7,29427.9,28080.0,29077.7,391367.814
1654992000.0,90572.17,85093.01,85093.01,89758.28,26564.7,28530.3,26538.7,28416.6,560834.131
1655078400.0,85993.87,81488.44,82305.3,85993.87,22471.5,26877.0,21900.0,26564.7,1622521.56
1655164800.0,84982.78,81918.23,84263.4,82725.93,22122.7,23424.2,20823.0,22471.4,1247609.796
1655251200.0,90704.54,82256.87,83658.18,83843.67,22567.5,22800.0,20100.2,22122.7,1509301.169
1655337600.0,89926.43,83837.79,87859.73,84168.33,20387.4,23000.0,20222.0,22567.5,882634.22
1655424000.0,93450.45,88252.38,93450.45,90017.85,20457.3,21388.0,20228.0,20387.4,776153.257
1655510400.0,97906.02,89657.6,89657.6,94190.27,18959.7,20768.4,17593.2,20457.3,1268591.388
1655596800.0,98601.11,90426.22,91113.19,90426.22,20564.2,20821.0,17935.9,18959.7,1089275.674
1655683200.0,95518.7,90763.36,91377.58,91098.04,20570.1,21099.9,19630.0,20564.3,935816.13
1655769600.0,98251.75,91896.77,94601.86,91896.77,20713.1,21740.0,20337.8,20570.0,787173.936
1655856000.0,96910.95,93156,93876.64,93530.57,19977.4,20888.0,19745.7,20713.1,812184.193
1655942400.0,98093.21,92680.81,94761.12,94112.32,21096.6,21250.0,19874.0,19977.5,698753.04
1656028800.0,99686.34,95531.8,95531.8,95869.12,21231.2,21563.5,20732.5,21096.6,645450.778
1656115200.0,101800.86,94732.35,99669.49,95134.51,21481.9,21627.6,20894.0,21231.2,434117.447
1656201600.0,102788.45,96167.29,96167.29,100852.91,21029.1,21888.0,20952.0,21481.9,442787.736
1656288000.0,100346.48,96223.11,96309.41,96720.99,20730.0,21560.0,20500.0,21029.1,539335.009
1656374400.0,103895.05,96146.88,98768.05,96146.88,20268.6,21198.0,20188.0,20730.0,582916.108
1656460800.0,104888.89,98711.74,98843.69,99033.99,20109.9,20430.0,19817.2,20268.7,608905.99
1656547200.0,102761.62,97469.43,97993.97,98207.56,19923.5,20165.0,18563.0,20109.9,859981.415
1656633600.0,93484.13,90255.65,90873.42,93484.13,19272.0,20926.4,18948.8,19923.3,915399.363
1656720000.0,93733.9,90767.54,93733.9,90767.54,19240.9,19456.0,18959.0,19272.0,382851.525
1656806400.0,96393.43,91609.44,94770.48,93971.56,19305.9,19645.4,18780.1,19241.0,449508.331
1656892800.0,105291.08,94488.01,102468.66,94488.01,20226.6,20350.0,19046.3,19306.0,633310.187
1656979200.0,103985,96065.94,100006.23,102254.53,20170.0,20749.2,19291.6,20226.3,854238.867
1657065600.0,102369.02,100056.4,101960.68,100056.4,20554.1,20667.6,19753.0,20170.1,682076.458
1657152000.0,115762.12,102776.68,115540.11,102776.68,21613.4,21830.0,20244.9,20554.2,699841.616
1657238400.0,117379.11,106336.9,109681.79,116374.16,21587.9,22579.9,21175.2,21614.5,848144.495
1657324800.0,111224.35,108632.84,109868.4,109532.92,21580.0,22000.0,21309.6,21587.8,393372.366
1657411200.0,110882.88,104269.64,104269.64,109344.8,20853.8,21594.2,20600.0,21580.0,468176.539
1657497600.0,105674.9,103594.79,104174.27,104424.77,19954.3,20853.9,19870.0,20853.8,561245.987
1657584000.0,111461.98,104889.98,106770.32,105030.91,19322.9,20048.9,19228.3,19954.3,640560.723
1657670400.0,110311.53,106566.33,108422.81,106566.33,20220.1,20401.6,18901.0,19322.9,975938.165
1657756800.0,110348.65,104691.23,109526.82,104691.23,20578.6,20900.0,19600.0,20220.1,765989.53
1657843200.0,114739.39,107751.44,112462.34,109456.11,20823.1,21200.0,20364.3,20578.6,626763.692
1657929600.0,115700.92,111446.87,111980.8,112338.15,21183.5,21580.0,20471.0,20823.1,539206.87
1658016000.0,118671.63,111421.31,112592.43,111480.3,20794.4,21674.1,20742.0,21183.6,485537.728
1658102400.0,121440.4,109930.26,109930.26,112548.76,22423.9,22800.0,20764.4,20794.4,982867.734
1658188800.0,125802.02,106969.46,119809.32,109225.78,23385.9,23817.9,21575.0,22423.5,1124029.082
1658275200.0,122560.32,112514.84,112912.07,119220.32,23221.5,24277.0,22912.4,23385.9,946647.815
1658361600.0,117280.06,111529.57,112874.48,112353.86,23144.5,23441.1,22340.2,23221.5,723543.466
1658448000.0,118444.53,112478.19,117276.03,112587.08,22675.1,23750.0,22500.0,23144.5,633907.934
1658534400.0,122716.83,117090.72,118165.83,117090.72,22440.2,22990.0,21933.5,22675.0,505887.673
1658620800.0,117862.46,115363.31,115582.54,117862.46,22570.6,22999.0,22256.4,22440.1,462958.953
1658707200.0,115930.98,110747.78,110747.78,115586.56,21300.0,22656.8,21232.0,22570.6,695770.655
1658793600.0,114623.59,107634.17,113302.02,109872.13,21241.0,21334.4,20689.6,21300.0,552498.903
1658880000.0,115706.69,110079.88,113353.56,111245.76,22941.1,23100.0,21031.0,21241.0,753370.303
1658966400.0,114352.75,110539.64,113765.9,113894.78,23836.2,24194.6,22583.1,22941.1,756741.836
1659052800.0,117290.58,113430.14,114379.32,113430.14,23771.1,24500.0,23426.3,23836.2,642337.051
1659139200.0,124741.02,113016.12,116942.15,113354.73,23629.9,24700.0,23505.0,23771.0,493824.816
1659225600.0,117333.55,113060.09,114054.43,116941.3,23290.1,24187.3,23222.0,23630.0,385969.85
1659312000.0,118032.83,113423.83,114502.35,113423.83,23257.6,23497.0,22836.2,23290.1,498378.292
1659398400.0,115415.11,110586.27,112422.8,112124.31,22975.1,23448.7,22603.0,23257.6,625227.912
1659484800.0,122979.11,111016.27,115667.31,112133.66,22801.5,23650.0,22665.3,22975.1,569261.768
1659571200.0,114745.66,111398.33,112394.69,114745.66,22608.9,23211.3,22370.0,22801.5,548268.816
1659657600.0,113196.19,106953.43,106953.43,112004,23298.1,23450.0,22580.6,22608.9,593992.13
1659744000.0,111187.25,106828.23,110123.08,106828.23,22943.3,23341.8,22883.6,23298.0,227659.394
1659830400.0,111816.37,109766.91,111816.37,110106.2,23167.8,23400.0,22830.9,22943.2,271512.062
1659916800.0,124592.81,109815.77,118222.9,109890.8,23804.4,24243.0,23153.1,23167.9,565084.219
1660003200.0,117778.88,114832.79,115976.68,117778.88,23140.2,23913.4,22850.0,23804.3,498286.943
1660089600.0,117196.33,110503.28,112315.82,115884.93,23940.9,24235.2,22608.0,23140.1,760738.204
1660176000.0,123085.45,112007.74,116946.94,112007.74,23917.2,24972.0,23840.6,23941.0,760455.245
1660262400.0,118878.31,114177.18,117169.05,116989.98,24387.5,24438.8,23560.0,23917.3,477734.045
1660348800.0,121962.43,116161.81,120361.67,116161.81,24429.0,24879.0,24267.5,24387.5,431093.659
1660435200.0,124354.67,113382.31,113382.31,119898.95,24294.1,25065.0,24138.0,24429.0,437314.32
1660521600.0,119082.66,109591.22,109824.12,114185.59,24085.2,25200.0,23762.0,24294.1,739390.721
1660608000.0,111053.62,107319.78,109105.79,108433.94,23843.0,24234.0,23650.0,24085.2,460919.994
1660694400.0,116908.7,108333.85,116908.7,109268.01,23333.1,24437.0,23170.0,23843.0,640600.903
1660780800.0,118217.4,115980.44,116576.94,117196.24,23185.1,23595.0,23101.0,23333.1,347699.006
1660867200.0,119066.1,107146.47,108492.46,116316.98,20824.9,23200.0,20760.0,23185.0,906609.825
1660953600.0,113043.61,108424.29,108722.62,109087.12,21127.8,21368.9,20742.9,20825.0,490507.042
1661040000.0,111688.14,108396.94,110049.68,108396.94,21505.6,21804.6,21055.0,21127.7,424282.424
1661126400.0,111373.97,107185.51,109395.98,109425.04,21387.0,21550.0,20858.6,21505.6,588764.597
1661212800.0,113518.3,107815.55,110678.7,108769.07,21518.2,21667.2,20874.8,21387.0,609745.27
1661299200.0,115012.53,109576.67,111831.33,110071.44,21354.9,21925.6,21132.3,21518.2,502728.198
1661385600.0,114286.96,109315.55,111642.4,111424.8,21548.3,21810.9,21295.3,21355.0,415757.992
1661472000.0,120973.03,111320.09,120973.03,111690.6,20228.7,21867.6,20100.0,21548.3,896474.356
1661558400.0,119325.52,116741.88,119047.64,117182.79,20023.9,20367.7,19744.0,20228.7,469598.024
1661644800.0,120482.34,117822.77,119194.49,119342.26,19547.5,20155.0,19508.0,20024.0,386405.195
1661731200.0,123278.16,118027.61,120719.29,118027.61,20275.5,20440.0,19539.4,19547.5,598076.669
1661817600.0,127159.2,117562.91,121636.7,120095.08,19803.1,20574.0,19524.4,20275.5,767714.993
1661904000.0,121630.87,112248.24,112248.24,121372.87,20041.5,20496.0,19787.9,19803.2,711639.339
1661990400.0,125953.43,111332.05,118105.2,112589.97,20122.5,20198.3,19555.0,20041.4,691594.721
1662076800.0,120458.73,114923.25,115338.08,117919.22,19941.0,20434.3,19736.0,20122.6,669047.816
1662163200.0,126805.52,114630.91,126517.25,114846.49,19820.7,20050.0,19628.7,19941.0,285240.989
1662249600.0,134668.71,124117.57,124138.91,126310.83,19992.7,20022.4,19570.0,19820.7,396798.184
1662336000.0,133491.22,122067.29,127642.35,122304.16,19784.9,20046.7,19620.2,19992.7,446706.41
1662422400.0,136427.98,122543.04,131434.4,128408.82,18781.5,20174.7,18600.0,19784.9,945489.142
1662508800.0,135906.16,122791.12,122992.62,131636.35,19287.0,19455.0,18500.0,18781.4,595636.693
1662595200.0,122769.88,119257.49,119257.49,122041.91,19309.3,19450.0,19003.8,19287.0,537268.644
1662681600.0,139030.74,119472.68,138141.97,119472.68,21352.0,21666.0,19283.0,19309.3,992497.1
1662768000.0,141074.8,136083.2,137427.95,136083.2,21639.5,21825.0,21112.2,21352.0,491543.206
1662854400.0,141959.38,137178.47,141539.99,138016.62,21820.3,21883.4,21336.0,21639.5,420979.326
1662940800.0,146494.26,136006.52,144866.6,142664.32,22386.0,22474.0,21540.0,21820.3,818601.932
1663027200.0,146052.32,122000.24,122455.42,145393.68,20162.5,22850.0,19840.0,22386.0,1218769.927
1663113600.0,122893.35,117612.57,117612.57,122080.12,20217.0,20528.5,19600.0,20162.6,661802.597
