l,o,c,t,h,low,high,close,volume,open
3908809856,4047837699,3908809856,1594944000,4047837699,9087.0,9187.0,9151.69,80940.584,9132.0
3901694732,3910230837,3903357821,1595030400,3925449387,9121.98,9210.0,9171.8,63233.596,9151.7
3866467373,3904740037,3931084720,1595116800,3931084720,9108.0,9239.59,9210.51,75554.579,9171.79
3894506973,3937555976,3894506973,1595203200,3964888530,9131.01,9221.0,9161.13,72429.691,9210.68
3893791473,3898815615,4306466972,1595289600,4306466972,9152.62,9439.6,9388.01,179211.347,9161.28
4237975175,4293575347,4248110517,1595376000,4319536479,9272.0,9543.0,9518.25,126598.902,9388.0
4248532259,4254714664,4457932201,1595462400,4508131307,9439.86,9678.32,9604.41,166990.147,9518.25
4369810612,4478079416,4417828248,1595548800,4521188478,9470.0,9650.0,9539.7,133975.068,9604.41
4389892734,4427834663,4541092194,1595635200,4541092194,9526.31,9735.1,9701.49,133377.589,9539.7
4542125878,4542125878,4617929018,1595721600,4728862876,9655.2,10300.0,9939.69,261998.786,9701.54
4602304226,4617816818,4846499590,1595808000,4846499590,9928.61,11488.0,11047.58,744752.4,9939.68
4332865577,4788739195,5091455715,1595894400,5091455715,10580.0,11270.0,10919.94,499486.679,11047.58
4972288501,5094821386,5134837684,1595980800,5177139025,10844.34,11364.8,11113.03,356188.761,10919.94
5098785072,5159096323,5130071853,1596067200,5211052805,10826.55,11195.52,11111.96,230327.988,11113.01
5131451338,5149018713,5288308222,1596153600,5293041204,10971.78,11450.42,11343.68,307399.731,11111.97
5317924059,5390744108,5558842743,1596240000,5587537799,11201.0,11887.45,11811.42,386322.642,11343.67
5001464181,5557025279,5049908310,1596326400,5741311039,10490.0,12154.25,11079.72,492803.351,11811.43
4972033129,5045318083,5075877431,1596412800,5092110016,10923.0,11483.0,11227.07,238654.591,11080.7
4990389700,5105476999,5080866061,1596499200,5105476999,11025.0,11427.38,11200.05,200044.934,11227.07
4929489595,5075246406,5165537420,1596585600,5165537420,11103.0,11798.56,11752.5,263510.011,11200.06
5140524539,5205399372,5398198548,1596672000,5404719081,11571.78,11916.02,11770.56,236459.595,11752.5
