start_time,datetime,tokens_transferred_count_mean,tokens_transferred_count_total
2021-01-03 14:00:00,2021-01-03 14:00:00,31.10791367,8648
2021-01-03 15:00:00,2021-01-03 15:00:00,31.31578947,8925
2021-01-03 16:00:00,2021-01-03 16:00:00,30.50787402,7749
2021-01-03 17:00:00,2021-01-03 17:00:00,34.41666667,9499
2021-01-03 18:00:00,2021-01-03 18:00:00,36.35815603,10253
2021-01-03 19:00:00,2021-01-03 19:00:00,35.73643411,9220
2021-01-03 20:00:00,2021-01-03 20:00:00,38.2384106,11548
2021-01-03 21:00:00,2021-01-03 21:00:00,41.96031746,10574
2021-01-03 22:00:00,2021-01-03 22:00:00,40.43678161,10554
2021-01-03 23:00:00,2021-01-03 23:00:00,37.67537313,10097
2021-01-04 00:00:00,2021-01-04 00:00:00,31.01937984,8003
2021-01-04 01:00:00,2021-01-04 01:00:00,29.9924812,7978
2021-01-04 02:00:00,2021-01-04 02:00:00,31.8037037,8587
2021-01-04 03:00:00,2021-01-04 03:00:00,31.5993266,9385
