l,o,c,t,h,high,open,volume,close,low
0.00730156,0.01364072,0.00844637,1636761600,0.01808564,65073.24,64156.08,124466.493,64427.0,63430.01
0.00503306,0.00854926,0.00955243,1636848000,0.01517008,65569.99,64426.99,146424.701,65568.39,63640.0
0.00995436,0.01089983,0.01631255,1636934400,0.02198751,66395.05,65568.38,210026.602,63654.49,63351.58
0.00606041,0.01493392,0.00659734,1637020800,0.01493392,63655.77,63654.49,475025.706,60106.03,58397.14
0.00592423,0.00592423,0.0103958,1637107200,0.01233228,60848.85,60106.03,287388.873,60366.96,58336.68
0.00682433,0.01098891,0.01159345,1637193600,0.0140215,60999.0,60366.97,412021.672,56921.05,56505.48
-0.00451905,0.01194697,0.00248454,1637280000,0.01223346,58333.0,56921.04,245356.121,58069.51,55604.0
0.00142069,0.00357994,0.01003939,1637366400,0.01003939,59873.84,58069.52,173697.342,59716.29,57372.0
0.00509615,0.00941077,0.00697076,1637452800,0.01130945,60052.82,59716.28,143887.271,58661.39,58518.88
0.0041216,0.00985383,0.00561733,1637539200,0.01098569,59624.56,58648.87,326184.881,56268.31,55600.0
0.00504539,0.00506757,0.01257746,1637625600,0.01348084,57888.0,56268.31,267790.325,57574.23,55250.0
0.00427916,0.01208765,0.01111703,1637712000,0.01208765,57775.27,57574.24,194683.757,57165.08,55900.0
0.00822485,0.01219582,0.01288804,1637798400,0.01349457,59449.62,57165.09,191912.653,58988.21,57029.0
0.00774628,0.01152045,0.01663367,1637884800,0.01984929,59186.41,58988.36,378650.919,53755.65,53500.0
0.00499688,0.01427558,0.00819974,1637971200,0.01427558,55300.0,53755.66,155119.117,54738.77,53640.69
0.00689015,0.00689015,0.00947159,1638057600,0.01512895,57474.76,54738.77,213600.615,57315.73,53245.0
0.00484015,0.01224833,0.01511147,1638144000,0.01511147,58924.21,57315.72,215111.466,57827.98,56715.0
0.00658616,0.01384365,0.00891759,1638230400,0.01408978,59224.99,57827.97,337624.148,56975.0,55900.0
0.00790564,0.01016694,0.01450209,1638316800,0.01925661,59100.0,56978.06,273959.104,57209.29,56500.0
0.00669507,0.01280676,0.01046216,1638403200,0.01280676,57428.49,57209.28,249985.255,56513.57,55800.0
0.00693686,0.00905774,0.00796438,1638489600,0.02064414,57670.0,56513.56,374132.016,53612.0,50604.0
-0.05650066,0.00887907,0.0016203,1638576000,0.00887907,53889.69,53611.86,598774.989,49135.66,40888.89
-0.01413486,0.00369642,-0.00112779,1638662400,0.00369642,49699.49,49135.66,286434.382,49376.6,47755.0
-0.00679855,-0.00017498,0.00362809,1638748800,0.01293895,50888.0,49373.83,357711.029,50424.72,47000.0
-0.00379846,0.00362408,0.00907151,1638835200,0.00927034,51929.0,50424.72,224670.618,50577.2,50012.0
0.00561926,0.01176247,0.00808809,1638921600,0.01176247,51210.6,50577.2,238229.884,50455.61,48533.33
0.00264929,0.01062306,0.00853601,1639008000,0.01062306,50773.03,50459.61,273086.086,47539.76,47312.89
0.00481927,0.00889263,0.00783249,1639094400,0.01061798,50188.42,47539.34,302974.429,47136.35,46828.23
0.00426327,0.00606013,0.00874836,1639180800,0.01004236,49499.05,47132.31,210959.992,49381.15,46724.35
0.002432,0.00893446,0.00854427,1639267200,0.01111847,50768.0,49379.51,183434.285,50057.01,48616.16
-0.00519645,0.00802951,-0.00519645,1639353600,0.00802951,50180.0,50057.02,348551.322,46679.93,45600.0
-0.00477098,-0.00477098,0.00724899,1639440000,0.00761798,48657.92,46679.93,266213.627,48324.04,46255.6
0.00339848,0.0054876,0.00716109,1639526400,0.01014592,49479.75,48324.0,345239.891,48870.48,46518.73
0.00559192,0.0095194,0.00627922,1639612800,0.01079227,49439.79,48870.48,215874.187,47624.5,47500.0
-0.00063246,0.00815016,0.00196714,1639699200,0.00815016,47988.27,47629.1,326458.135,46125.33,45373.11
0.00006109,0.00243365,0.0014339,1639785600,0.00677606,47336.99,46125.33,191006.415,46815.99,45438.43
0.0028506,0.0030529,0.0034776,1639872000,0.00758249,48461.17,46815.99,241698.541,46668.63,46399.37
-0.00334519,0.0051941,0.00676654,1639958400,0.01180013,47533.42,46668.65,273804.259,46898.14,45530.67
0.00152053,0.00676654,0.00485656,1640044800,0.01622343,49298.78,46896.82,260008.358,48875.15,46650.0
-0.00054368,0.00485656,0.00402356,1640131200,0.0119202,49599.0,48875.88,208463.689,48569.69,48420.02
-0.00278178,0.00402356,0.0055881,1640217600,0.01343429,51377.74,48569.69,255885.48,50817.92,48020.0
0.00222879,0.0065119,0.00796921,1640304000,0.00976613,51805.0,50817.94,220208.725,50808.55,50379.25
0.00104006,0.00796921,0.00685004,1640390400,0.01496033,51190.0,50809.37,147662.438,50403.64,50105.0
-0.00077686,0.00685004,0.0104642,1640476800,0.0135413,51300.0,50403.64,184800.616,50765.73,49350.0
0.00535798,0.0104642,0.00730655,1640563200,0.01468719,52134.0,50765.73,216225.263,50707.72,50450.0
0.00448545,0.00730655,0.00791204,1640649600,0.01361809,50713.56,50707.72,336083.34,47522.03,47290.0
0.00316754,0.00791204,0.00813462,1640736000,0.01528412,48125.97,47522.02,274795.378,46436.54,46000.0
0.00133443,0.00813462,0.00313,1640822400,0.01377142,47911.68,46436.53,229931.288,47095.02,45880.0
-0.00048559,0.00313,0.00803732,1640908800,0.01401978,48575.0,47095.02,287186.003,46210.56,45650.0
-0.00408836,0.00803732,0.00508656,1640995200,0.01554267,47943.77,46210.57,179433.584,47704.35,46210.55
0.00221143,0.00508656,0.00858921,1641081600,0.01323959,48000.0,47704.35,184795.093,47280.0,46605.68
0.00123147,0.00858921,0.00293877,1641168000,0.01059636,47575.22,47280.01,244781.793,46445.81,45665.4
0.00245232,0.00293877,0.01289361,1641254400,0.01435296,47524.36,46445.8,292149.75,45833.42,45445.57
0.00399459,0.01289361,0.00561226,1641340800,0.01721873,47075.29,45833.41,485477.569,43421.69,42270.0
-0.0007562,0.00561226,0.00710059,1641427200,0.01285301,43766.0,43421.7,299509.851,43080.01,42385.83
0.00134199,0.00710059,0.0092769,1641513600,0.01308863,43135.0,43080.01,473214.849,41553.86,40456.56
0.00224669,0.0092769,0.00938321,1641600000,0.01494959,42335.0,41553.87,283737.224,41688.05,40500.0
-0.00168114,0.00938321,0.00099974,1641686400,0.01287485,42773.85,41688.05,223134.952,41851.22,41170.0
-0.00242933,0.00099974,0.00733138,1641772800,0.01741525,42219.84,41851.22,453644.116,41801.55,39610.0
-0.01118063,0.00733138,-0.0076617,1641859200,0.00758028,43118.0,41801.55,323760.691,42700.68,41255.0
-0.01082748,-0.0076617,-0.00638131,1641945600,0.00405113,44300.0,42700.69,281339.294,43880.72,42415.0
-0.01370084,-0.00638131,0.0038487,1642032000,0.00561728,44396.68,43880.72,289289.18,42534.32,42301.16
-0.00642824,0.0038487,-0.0004719,1642118400,0.00573234,43450.0,42538.72,272517.077,43042.4,41666.0
-0.0004719,-0.0004719,-0.0004719,1642204800,-0.0004719,43800.0,43042.4,184649.157,43070.51,42530.64
-0.01090396,0.00214951,0.0017569,1642291200,0.00825906,43464.71,43070.51,177450.475,43060.66,42531.69
-0.00625823,0.0017569,0.00818399,1642377600,0.01038475,43159.32,43060.66,232748.345,42176.34,41523.68
0.00087495,0.00818399,0.00749447,1642464000,0.01110565,42680.0,42176.34,267472.465,42337.58,41260.0
0.00162897,0.00749447,0.00804092,1642550400,0.0107483,42545.0,42337.58,333952.095,41657.89,41115.64
-0.00344828,0.00804092,0.00761665,1642636800,0.01113364,43495.0,41656.9,399818.052,40661.69,40550.0
-0.01057764,0.00761665,0.00281294,1642723200,0.00829631,41095.76,40662.06,790320.909,36425.98,35380.92
-0.01280472,0.00281294,0.00493953,1642809600,0.00750128,36817.74,36426.46,676272.904,35043.73,33950.0
-0.01634318,0.00493953,0.00343267,1642896000,0.00493953,36496.92,35043.73,369372.903,36230.01,34588.8
-0.02851507,0.00343267,-0.00366345,1642982400,0.01013547,37528.0,36230.0,823000.702,36648.31,32853.83
-0.01788831,-0.00366345,-0.00755549,1643068800,0.00777711,37561.03,36648.3,409535.517,36934.26,35693.0
-0.0185926,-0.00755549,-0.00692456,1643155200,0.00031094,38886.58,36934.26,554457.384,36787.43,36232.42
-0.01960316,-0.00692456,0.00221296,1643241600,0.00630146,37200.0,36787.42,422006.922,37131.0,35471.53
-0.01142196,0.00221296,-0.00508616,1643328000,0.01086681,38000.0,37131.0,367509.143,37696.21,36149.02
-0.01227896,-0.00508616,0.0029559,1643414400,0.0029559,38750.94,37696.22,238657.764,38150.01,37252.0
-0.00623274,0.0029559,0.00675141,1643500800,0.00933733,38420.3,38150.0,195029.125,37870.01,37334.83
-0.01190545,0.00675141,-0.00628843,1643587200,0.00675141,38741.73,37870.0,318440.392,38439.04,36620.0
-0.01037114,-0.00628843,-0.00291338,1643673600,0.003754,39260.26,38439.04,353354.121,38680.51,37969.0
-0.00761036,-0.00291338,-0.00241151,1643760000,0.00703651,38834.18,38680.51,337570.934,36892.03,36529.81
-0.01394282,-0.00241151,0.00010705,1643846400,0.01135517,37395.0,36892.05,318656.228,37289.86,36204.3
-0.01258346,0.00010705,0.00500719,1643932800,0.00975576,41741.76,37287.33,520105.77,41550.0,37011.0
-0.00701259,0.00500719,0.00375405,1644019200,0.00725039,41922.0,41550.0,242184.07,41374.69,40920.0
-0.00176216,0.00375405,-0.00012541,1644105600,0.00589357,42656.8,41374.68,215323.95,42361.35,41100.0
-0.01675084,-0.00012541,0.00276069,1644192000,0.00476456,44541.16,42361.34,418053.774,43829.99,41609.76
-0.00450144,0.00276069,0.00930122,1644278400,0.01096978,45600.0,43829.99,468015.421,44021.57,42641.0
-0.00226218,0.00930122,0.00090441,1644364800,0.00995129,44826.0,44021.58,300270.062,44358.08,43089.08
-0.00368596,0.00090441,0.00519886,1644451200,0.00920172,45847.5,44358.09,563922.075,43471.29,43136.96
-0.00822155,0.00519886,0.01213705,1644537600,0.01504556,43900.0,43471.3,414646.193,42366.0,41914.23
-0.00146433,0.01213705,0.0048477,1644624000,0.01213705,42980.0,42365.99,256269.325,42199.87,41540.0
-0.00338504,0.0048477,0.00601215,1644710400,0.01070437,42755.97,42199.88,192068.012,42041.13,41850.0
-0.00336048,0.00601215,0.00619236,1644796800,0.01088114,42888.0,42041.12,303990.933,42525.14,41526.0
-0.00888333,0.00619236,0.00767164,1644883200,0.0087731,44777.0,42525.14,276735.421,44529.6,42406.23
0.0018803,0.00767164,0.00625917,1644969600,0.01039292,44536.8,44529.7,255790.287,43860.7,43277.8
-0.00156615,0.00625917,-0.00110473,1645056000,0.00843804,44150.0,43860.8,433958.984,40491.7,40020.1
-0.01093546,-0.00110473,0.0085374,1645142400,0.01046572,40944.1,40491.8,377679.782,39966.8,39422.0
-0.00364722,0.0085374,0.00418861,1645228800,0.01094208,40438.7,39966.8,185624.675,40052.6,39610.3
-0.00559069,0.00418861,0.00505849,1645315200,0.00917992,40100.1,40052.6,329740.444,38368.1,37905.0
-0.00960028,0.00505849,-0.00148021,1645401600,0.0066452,39510.0,38367.9,646391.815,36986.4,36762.0
-0.00976504,-0.00148021,-0.00373591,1645488000,0.00568391,38450.0,36986.4,465313.497,38212.0,36310.1
-0.01274548,-0.00373591,0.00359073,1645574400,0.00621478,39250.0,38212.1,408056.255,37227.8,36963.2
-0.01919743,0.00359073,0.00440407,1645660800,0.00709115,40376.1,37227.9,919820.907,38315.1,34303.7
-0.0139041,0.00440407,0.00379379,1645747200,0.01214879,39750.0,38316.2,416316.366,39205.4,37999.2
-0.0083432,0.00379379,0.00284695,1645833600,0.01008961,40441.1,39205.4,251892.201,39099.3,38561.7
-0.01243007,0.00284695,-0.00897899,1645920000,0.0075724,39868.6,39099.3,423197.247,37672.0,36934.6
-0.01375252,-0.00897899,0.00581413,1646006400,0.00658983,44341.0,37672.1,615391.161,43155.0,37414.4
-0.00378684,0.00581413,-0.00269565,1646092800,0.01025579,44935.0,43155.0,448483.646,44394.1,42765.4
-0.00459039,-0.00269565,0.00645483,1646179200,0.01358757,45350.0,44393.6,407603.721,43885.7,43321.0
0.00341492,0.00645483,0.00748351,1646265600,0.01105244,44080.0,43885.8,365565.832,42449.5,41831.0
-0.00063229,0.00748351,0.00213336,1646352000,0.00975941,42525.3,42449.6,469138.374,39127.7,38521.0
-0.0085864,0.00213336,-0.00265092,1646438400,0.00446921,39580.0,39127.7,198747.893,39375.1,38547.6
-0.00851155,-0.00265092,0.00094083,1646524800,0.00750765,39690.0,39375.0,311705.26,38401.1,38056.0
-0.00784806,0.00094083,0.00179634,1646611200,0.00662302,39550.0,38401.1,490254.516,37963.8,37134.0
-0.00231558,0.00179634,0.00125007,1646697600,0.00965221,39340.5,37963.7,421462.367,38709.9,37853.0
-0.0098528,0.00125007,0.0098799,1646784000,0.01313538,42647.5,38709.9,462059.811,41937.5,38638.7
-0.01020088,0.0098799,-0.00582334,1646870400,0.01124848,42034.3,41939.5,520645.186,39407.2,38512.0
-0.01019545,-0.00582334,-0.00161935,1646956800,0.00825156,40242.0,39407.1,467078.892,38713.0,38200.1
-0.00745289,-0.00161935,-0.00539467,1647043200,0.00569717,39578.4,38713.1,172494.825,38792.6,38630.0
-0.00583198,-0.00539467,-0.00578693,1647129600,0.00732196,39300.0,38792.7,236623.694,37743.7,37500.0
-0.00891634,-0.00578693,0.00757062,1647216000,0.01005293,39989.0,37743.0,360058.358,39653.8,37522.1
-0.00317092,0.00757062,0.00252839,1647302400,0.00889043,39901.8,39651.6,345019.243,39271.0,38073.8
-0.00533645,0.00252839,0.00714615,1647388800,0.01250829,41804.0,39270.9,650589.661,41105.8,38700.0
0.00092016,0.00714615,0.00178417,1647475200,0.00972707,41498.4,41105.9,243988.794,40898.1,40442.8
-0.00862707,0.00178417,0.00267733,1647561600,0.00786521,42322.8,40898.0,299134.443,41751.5,40084.2
-0.005191,0.00267733,0.00188964,1647648000,0.00626163,42446.6,41751.6,186459.954,42188.2,41500.0
-0.00302586,0.00188964,0.00814629,1647734400,0.01166151,42269.3,42188.2,235774.129,41261.0,40900.0
-0.00515154,0.00814629,0.0046924,1647820800,0.00974644,41544.4,41261.0,308396.46,40982.0,40430.0
-0.00172479,0.0046924,0.00530167,1647907200,0.0074668,43517.7,40982.0,374297.674,42349.8,40852.0
-0.00876079,0.00530167,-0.0034484,1647993600,0.00765402,43051.0,42349.9,282631.74,42867.9,41731.3
-0.00714601,-0.0034484,-0.00188291,1648080000,0.00291143,44200.0,42867.8,331440.057,43973.4,42525.0
-0.00557053,-0.00188291,0.00329957,1648166400,0.00662358,45142.0,43973.2,348620.122,44290.6,43575.1
-0.01409033,0.00329957,-0.01043403,1648252800,0.00730933,44785.0,44290.6,140712.587,44489.2,44041.0
-0.01043403,-0.01043403,0.00208041,1648339200,0.00476284,47047.0,44489.3,269280.228,46820.8,44416.0
-0.00119789,0.00208041,0.00353666,1648425600,0.01081914,48200.0,46820.9,317565.782,47121.9,46651.2
-0.00091818,0.00353666,0.01088015,1648512000,0.0122908,48100.0,47121.8,259040.835,47418.5,46911.0
0.00103734,0.01088015,0.0056072,1648598400,0.01282899,47688.6,47418.5,235009.892,47053.2,46535.0
0.00115607,0.0056072,0.0063332,1648684800,0.01083033,47619.4,47053.1,299837.61,45506.0,45185.0
-0.00377988,0.0063332,0.00548803,1648771200,0.00798649,46700.0,45505.9,360734.553,46266.2,44206.2
0.00278591,0.00548803,0.00740158,1648857600,0.0094619,47236.8,46266.2,226413.357,45794.6,45600.0
0.00449355,0.00740158,0.00692538,1648944000,0.01038448,47448.0,45792.3,212589.013,46392.4,45501.0
0.00045148,0.00692538,0.00959027,1649030400,0.00988893,46895.5,46392.3,272796.541,46580.9,45094.0
0.0001469,0.00959027,0.00577916,1649116800,0.01286583,47188.0,46580.9,257524.639,45477.4,45300.0
-0.00089524,0.00577916,0.00777819,1649203200,0.01048916,45494.2,45477.5,384359.375,43159.7,43100.0
0.00058581,0.00777819,0.00096525,1649289600,0.00783916,43888.0,43159.8,229567.98,43417.1,42685.0
-0.00344796,0.00096525,0.00527218,1649376000,0.00897904,43968.1,43417.1,310095.829,42229.2,42074.0
0.00008408,0.00527218,0.00105519,1649462400,0.00628199,42796.7,42229.1,119722.654,42727.7,42100.3
-0.00349688,0.00105519,-0.00114953,1649548800,0.00749691,43399.4,42727.8,181904.47,42140.4,41838.0
-0.00227679,-0.00114953,-0.00226505,1649635200,0.00857729,42399.9,42140.3,439530.02,39505.6,39136.7
-0.01211817,-0.00226505,0.00026109,1649721600,0.00547904,40700.0,39505.6,349883.631,40060.7,39224.0
-0.00277477,0.00026109,0.0041278,1649808000,0.00472729,41580.0,40060.7,324910.931,41129.8,39569.8
-0.00424489,0.0041278,-0.003948,1649894400,0.00797129,41474.8,41129.8,261966.391,39915.9,39522.0
-0.00549033,-0.003948,0.00148502,1649980800,0.00841201,40888.0,39915.9,194680.671,40529.5,39734.2
-0.00334526,0.00148502,0.00327766,1650067200,0.0076592,40700.0,40529.6,127705.057,40361.0,39944.9
-0.00278048,0.00327766,-0.00148726,1650153600,0.00725899,40574.1,40360.9,170331.824,39649.1,39510.0
-0.010897,-0.00148726,0.00792087,1650240000,0.01010529,41310.0,39649.1,362435.319,40785.6,38465.7
-0.00374544,0.00792087,0.00473157,1650326400,0.0080111,41788.0,40785.7,214404.271,41472.9,40543.7
-0.00684637,0.00473157,0.00290541,1650412800,0.00964047,42166.8,41472.9,257382.427,41327.7,40800.0
-0.00723654,0.00290541,0.00198618,1650499200,0.00840624,42966.0,41326.0,393149.956,40449.8,39630.0
-0.0101546,0.00198618,-0.00672077,1650585600,0.00750364,40786.1,40449.7,314935.753,39674.2,39133.0
-0.0107547,-0.00672077,-0.00710946,1650672000,-0.0008657,40000.0,39674.3,125046.817,39415.1,39259.0
-0.01038933,-0.00710946,-0.00433548,1650758400,0.0037286,39930.6,39413.8,180371.762,39433.4,38884.1
-0.00665515,-0.00433548,0.00830048,1650844800,0.01178755,40650.0,39433.4,448877.893,40411.0,38111.0
-0.00752566,0.00830048,-0.00572012,1650931200,0.01131863,40800.0,40411.0,453132.198,38093.7,37671.8
-0.0068178,-0.00572012,0.00009379,1651017600,0.00709966,39470.0,38093.7,385645.365,39209.0,37844.5
-0.00720428,0.00009379,0.00874499,1651104000,0.01146992,40376.6,39209.0,413543.408,39732.5,38861.8
-0.00247929,0.00874499,-0.0021103,1651190400,0.01011448,39924.8,39732.5,308116.375,38572.2,38160.0
-0.00568483,-0.0021103,0.00215666,1651276800,0.00716058,38782.6,38572.2,181810.382,37614.5,37550.0
-0.00459658,0.00215666,0.00657822,1651363200,0.01000084,38680.6,37614.4,236549.462,38440.5,37350.0
-0.00019821,0.00657822,0.01091538,1651449600,0.01163442,39222.0,38440.2,336845.365,38525.6,38032.2
0.00657666,0.01091538,0.00807197,1651536000,0.01316739,38674.7,38525.5,248986.222,37712.9,37500.1
0.00113756,0.00807197,0.00923865,1651622400,0.01021143,40071.7,37713.0,424498.818,39684.0,37655.2
-0.01560307,0.00923865,-0.0101266,1651708800,0.01199187,39845.0,39684.1,547209.0,36534.7,35388.0
-0.01047402,-0.0101266,-0.00092682,1651795200,0.00791819,36679.3,36533.7,431979.24,35995.3,35200.0
-0.00435608,-0.00092682,0.00166667,1651881600,0.00633423,36138.0,35995.2,200264.833,35466.7,34700.0
0.0007096,0.00166667,0.00451774,1651968000,0.00985913,35504.0,35466.7,426872.584,34032.0,33665.0
0.00072025,0.00451774,0.00419534,1652054400,0.09557946,34243.3,34032.1,1078779.712,30056.6,30003.6
-0.00860857,0.00419534,0.00369188,1652140800,0.00826474,32650.0,30056.0,863178.961,31002.1,29701.4
-0.00662223,0.00369188,0.00066235,1652227200,0.02500753,32197.6,31002.1,1101875.972,29074.7,27651.0
-0.06422377,0.00066235,-0.006887,1652313600,0.00066235,30257.0,29077.9,964475.589,29020.7,26631.0
-0.01238974,-0.006887,-0.00215647,1652400000,0.00204225,31072.6,29020.8,507620.105,29274.3,28730.4
-0.00753787,-0.00215647,-0.00355782,1652486400,0.00412497,30352.2,29274.2,315756.895,30079.8,28602.3
-0.00432407,-0.00355782,0.00318939,1652572800,0.0062677,31462.0,30079.5,336773.139,31324.4,29448.0
-0.01133035,0.00318939,0.00312351,1652659200,0.00692499,31327.4,31324.3,507243.166,29866.7,29052.3
-0.0113285,0.00312351,-0.00965176,1652745600,0.00595552,30794.0,29866.4,398624.519,30437.0,29420.0
-0.00965176,-0.00965176,-0.0004394,1652832000,0.00343358,30700.0,30437.0,426700.457,28700.6,28629.6
-0.00360509,-0.0004394,0.00836394,1652918400,0.01086485,30550.0,28700.6,448856.724,30319.9,28670.5
-0.00109966,0.00836394,0.00383727,1653004800,0.01234615,30784.4,30319.9,485439.171,29188.9,28702.0
-0.00493426,0.00383727,0.00291225,1653091200,0.00806264,29650.0,29188.9,202804.089,29427.4,28927.0
-0.00451434,0.00291225,0.00461395,1653177600,0.01036052,30500.0,29427.4,297116.44,30284.0,29223.6
-0.01069001,0.00461395,-0.00619516,1653264000,0.00925927,30658.0,30284.0,475720.75,29097.7,28840.7
-0.00903783,-0.00619516,0.00031367,1653350400,0.00580586,29887.3,29097.8,382124.449,29643.1,28637.6
-0.00153034,0.00031367,0.00066094,1653436800,0.00831475,30246.7,29643.0,413459.484,29536.7,29330.0
-0.00798081,0.00066094,0.00439604,1653523200,0.00754872,29877.0,29536.7,602137.086,29194.0,27952.1
-0.00165891,0.00439604,0.00175309,1653609600,0.0092716,29387.0,29194.0,506638.884,28623.2,28259.6
-0.00300019,0.00175309,0.0003357,1653696000,0.00782728,29265.7,28623.3,193644.283,29018.8,28520.0
-0.00227816,0.0003357,0.00123746,1653782400,0.00803639,29595.2,29018.8,215139.934,29452.8,28825.0
-0.00295431,0.00123746,0.00624422,1653868800,0.00928397,32307.6,29452.6,502712.176,31726.5,29301.1
-0.00028402,0.00624422,0.00115291,1653955200,0.01236028,32427.5,31726.5,383688.265,31797.8,31222.0
-0.00531258,0.00115291,-0.0051524,1654041600,0.03328733,31986.1,31797.9,556992.756,29796.9,29300.0
-0.00837365,-0.0051524,-0.00511288,1654128000,0.00239801,30750.0,29796.9,370924.687,30437.1,29566.1
-0.00638569,-0.00511288,0.00191908,1654214400,0.00714673,30693.2,30437.1,357110.377,29682.8,29220.0
-0.00557945,0.00191908,-0.00311893,1654300800,0.0039279,29988.0,29682.8,187520.534,29848.4,29456.0
-0.00498415,-0.00311893,0.00330537,1654387200,0.00655161,30250.0,29848.5,205385.831,29909.9,29524.0
-0.00093814,0.00330537,0.00680859,1654473600,0.00740254,31780.0,29910.0,436522.874,31361.2,29876.2
-0.0116971,0.00680859,0.00709826,1654560000,0.01138275,31599.0,31361.2,691714.985,31118.1,29190.0
-0.00100452,0.00709826,0.00333926,1654646400,0.00849017,31325.0,31118.0,455686.637,30192.5,29825.0
-0.00074324,0.00333926,0.00684695,1654732800,0.00761396,30691.9,30192.6,307312.175,30093.3,29914.5
-0.00080629,0.00684695,0.00257307,1654819200,0.00862437,30374.1,30093.4,445928.659,29077.7,28805.0
-0.00342799,0.00257307,0.00777259,1654905600,0.00994979,29427.9,29077.7,391367.814,28416.7,28080.0
-0.00222686,0.00777259,0.00336137,1654992000,0.00878136,28530.3,28416.6,560834.131,26564.7,26538.7
-0.02129367,0.00336137,-0.00986467,1655078400,0.00766081,26877.0,26564.7,1622521.56,22471.5,21900.0
-0.02978698,-0.00986467,-0.0118995,1655164800,0.00405899,23424.2,22471.4,1247609.796,22122.7,20823.0
-0.03138846,-0.0118995,-0.00287485,1655251200,0.0031448,22800.0,22122.7,1509301.169,22567.5,20100.2
-0.01498045,-0.00287485,-0.00112763,1655337600,0.00356802,23000.0,22567.5,882634.22,20387.4,20222.0
-0.01887179,-0.00112763,0.00270229,1655424000,0.00355226,21388.0,20387.4,776153.257,20457.3,20228.0
-0.02240338,0.00270229,0.00175794,1655510400,0.00722143,20768.4,20457.3,1268591.388,18959.7,17593.2
-0.01644605,0.00175794,-0.00086163,1655596800,0.00402792,20821.0,18959.7,1089275.674,20564.2,17935.9
-0.0077728,-0.00086163,0.008842,1655683200,0.00941724,21099.9,20564.3,935816.13,20570.1,19630.0
-0.01119353,0.008842,-0.00073506,1655769600,0.01738807,21740.0,20570.0,787173.936,20713.1,20337.8
-0.00865395,-0.00073506,-0.00199982,1655856000,0.00366266,20888.0,20713.1,812184.193,19977.4,19745.7
-0.00941756,-0.00199982,0.00296491,1655942400,0.00367725,21250.0,19977.5,698753.04,21096.6,19874.0
-0.00629553,0.00296491,-0.00100576,1656028800,0.00971019,21563.5,21096.6,645450.778,21231.2,20732.5
-0.00263322,-0.00100576,0.00322478,1656115200,0.00680122,21627.6,21231.2,434117.447,21481.9,20894.0
-0.00695646,0.00322478,0.00354721,1656201600,0.00424549,21888.0,21481.9,442787.736,21029.1,20952.0
-0.00489669,0.00354721,-0.00254912,1656288000,0.00828912,21560.0,21029.1,539335.009,20730.0,20500.0
-0.00767027,-0.00254912,0.00307781,1656374400,0.00425817,21198.0,20730.0,582916.108,20268.6,20188.0
-0.00408454,0.00307781,0.00018622,1656460800,0.00761639,20430.0,20268.7,608905.99,20109.9,19817.2
-0.01306421,0.00018622,-0.004522,1656547200,0.00081118,20165.0,20109.9,859981.415,19923.5,18563.0
-0.03924146,-0.004522,0.00151208,1656633600,0.00474612,20926.4,19923.3,915399.363,19272.0,18948.8
-0.0021536,0.00151208,0.00384435,1656720000,0.00749696,19456.0,19272.0,382851.525,19240.9,18959.0
0.00127928,0.00384435,0.00395059,1656806400,0.00928831,19645.4,19241.0,449508.331,19305.9,18780.1
-0.00489244,0.00395059,-0.0002259,1656892800,0.00408834,20350.0,19306.0,633310.187,20226.6,19046.3
-0.00981775,-0.0002259,0.0057234,1656979200,0.00656817,20749.2,20226.3,854238.867,20170.0,19291.6
-0.00083908,0.0057234,0.00327856,1657065600,0.00756836,20667.6,20170.1,682076.458,20554.1,19753.0
-0.00544444,0.00327856,-0.00385763,1657152000,0.0117253,21830.0,20554.2,699841.616,21613.4,20244.9
-0.00840846,-0.00385763,0.00322557,1657238400,0.00974726,22579.9,21614.5,848144.495,21587.9,21175.2
-0.00160119,0.00322557,0.00140172,1657324800,0.0035646,22000.0,21587.8,393372.366,21580.0,21309.6
-0.00295088,0.00140172,-0.00045034,1657411200,0.00495854,21594.2,21580.0,468176.539,20853.8,20600.0
-0.00103384,-0.00045034,0.00595525,1657497600,0.0073179,20853.9,20853.8,561245.987,19954.3,19870.0
-0.00418655,0.00595525,0.00103922,1657584000,0.00936578,20048.9,19954.3,640560.723,19322.9,19228.3
-0.00450716,0.00103922,-0.00027514,1657670400,0.00511355,20401.6,19322.9,975938.165,20220.1,18901.0
-0.01064541,-0.00027514,0.00269862,1657756800,0.00653271,20900.0,20220.1,765989.53,20578.6,19600.0
-0.0064242,0.00269862,0.00310108,1657843200,0.00595673,21200.0,20578.6,626763.692,20823.1,20364.3
-0.006366,0.00310108,0.00311886,1657929600,0.00524221,21580.0,20823.1,539206.87,21183.5,20471.0
0.00073926,0.00311886,0.00756871,1658016000,0.00876762,21674.1,21183.6,485537.728,20794.4,20742.0
0.00306841,0.00756871,0.00871035,1658102400,0.00963323,22800.0,20794.4,982867.734,22423.9,20764.4
-0.00321833,0.00871035,0.00620824,1658188800,0.01074212,23817.9,22423.5,1124029.082,23385.9,21575.0
0.00014321,0.00620824,0.009002,1658275200,0.00982521,24277.0,23385.9,946647.815,23221.5,22912.4
-0.0012123,0.009002,0.00235708,1658361600,0.01068992,23441.1,23221.5,723543.466,23144.5,22340.2
-0.00233725,0.00235708,0.00501658,1658448000,0.00997889,23750.0,23144.5,633907.934,22675.1,22500.0
-0.00193608,0.00501658,0.00384025,1658534400,0.00863973,22990.0,22675.0,505887.673,22440.2,21933.5
